Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
2,5,22,19,13547,13550
2,6,22,24,13547,13687
2,7,22,35,13547,13866
2,8,22,31,13547,13866
2,9,22,29,13547,13866
2,10,22,27,13547,13955
2,11,22,29,13547,13954
2,12,22,32,13547,13953
2,3,23,9,13547,13549
2,4,23,15,13547,13550
2,5,23,18,13547,13550
2,6,23,22,13547,13687
2,7,23,32,13547,13866
2,8,23,27,13547,13866
2,9,23,26,13547,13866
2,10,23,27,13547,13955
2,11,23,31,13547,13954
2,12,23,32,13547,13953
2,3,23,9,13547,13549
2,4,23,14,13547,13550
2,5,23,17,13547,13550
2,6,23,22,13547,13687
2,7,23,30,13547,13866
2,8,23,27,13547,13866
2,9,23,24,13547,13866
2,10,23,23,13547,13955
2,11,23,26,13547,13954
2,12,23,27,13547,13953
2,3,23,8,13547,13549
2,4,23,16,13547,13550
2,5,23,20,13547,13550
2,6,23,24,13547,13687
2,7,23,29,13547,13866
2,8,23,28,13547,13866
2,9,23,24,13547,13866
2,10,23,23,13547,13955
2,11,23,28,13547,13954
2,12,23,30,13547,13953
2,3,22,10,13547,13549
2,4,22,17,13547,13550
2,5,22,18,13547,13550
2,6,22,21,13547,13687
2,7,22,28,13547,13866
2,8,22,28,13547,13866
2,9,22,24,13547,13866
2,10,22,26,13547,13955
2,11,22,29,13547,13954
2,12,22,31,13547,13953
2,3,23,9,13547,13549
2,4,23,16,13547,13550
2,5,23,20,13547,13550
2,6,23,21,13547,13687
2,7,23,31,13547,13866
2,8,23,31,13547,13866
2,9,23,27,13547,13866
2,10,23,27,13547,13955
2,11,23,25,13547,13954
2,12,23,27,13547,13953
2,3,21,9,13547,13549
2,4,21,16,13547,13550
2,5,21,19,13547,13550
2,6,21,22,13547,13687
2,7,21,31,13547,13866
2,8,21,29,13547,13866
2,9,21,24,13547,13866
2,10,21,25,13547,13955
2,11,21,28,13547,13954
2,12,21,31,13547,13953
2,3,23,10,13547,13549
2,4,23,16,13547,13550
2,5,23,18,13547,13550
2,6,23,22,13547,13687
2,7,23,31,13547,13866
2,8,23,29,13547,13866
2,9,23,27,13547,13866
2,10,23,25,13547,13955
2,11,23,28,13547,13954
2,12,23,29,13547,13953
2,3,21,11,13547,13549
2,4,21,16,13547,13550
2,5,21,20,13547,13550
2,6,21,24,13547,13687
2,7,21,31,13547,13866
2,8,21,29,13547,13866
2,9,21,27,13547,13866
2,10,21,24,13547,13955
2,11,21,31,13547,13954
2,12,21,33,13547,13953
2,3,23,11,13547,13549
2,4,23,16,13547,13550
2,5,23,18,13547,13550
2,6,23,22,13547,13687
2,7,23,29,13547,13866
2,8,23,27,13547,13866
2,9,23,25,13547,13866
2,10,23,27,13547,13955
2,11,23,28,13547,13954
2,12,23,29,13547,13953
2,3,21,9,13547,13549
2,4,21,17,13547,13550
2,5,21,20,13547,13550
2,6,21,24,13547,13687
2,7,21,31,13547,13866
2,8,21,30,13547,13866
2,9,21,28,13547,13866
2,10,21,23,13547,13955
2,11,21,28,13547,13954
2,12,21,35,13547,13953
3,4,21,14,13549,13550
3,5,21,17,13549,13550
3,6,21,24,13549,13687
3,7,21,28,13549,13866
3,8,21,29,13549,13866
3,9,21,25,13549,13866
3,10,21,24,13549,13955
3,11,21,29,13549,13954
3,12,21,31,13549,13953
3,4,24,13,13549,13550
3,5,24,14,13549,13550
3,6,24,21,13549,13687
3,7,24,30,13549,13866
3,8,24,27,13549,13866
3,9,24,25,13549,13866
3,10,24,24,13549,13955
3,11,24,30,13549,13954
3,12,24,30,13549,13953
3,4,24,13,13549,13550
3,5,24,16,13549,13550
3,6,24,22,13549,13687
3,7,24,30,13549,13866
3,8,24,29,13549,13866
3,9,24,24,13549,13866
3,10,24,25,13549,13955
3,11,24,30,13549,13954
3,12,24,30,13549,13953
3,4,21,13,13549,13550
3,5,21,15,13549,13550
3,6,21,21,13549,13687
3,7,21,31,13549,13866
3,8,21,27,13549,13866
3,9,21,24,13549,13866
3,10,21,24,13549,13955
3,11,21,29,13549,13954
3,12,21,32,13549,13953
3,4,23,12,13549,13550
3,5,23,14,13549,13550
3,6,23,22,13549,13687
3,7,23,30,13549,13866
3,8,23,27,13549,13866
3,9,23,26,13549,13866
3,10,23,23,13549,13955
3,11,23,28,13549,13954
3,12,23,31,13549,13953
3,4,21,12,13549,13550
3,5,21,13,13549,13550
3,6,21,21,13549,13687
3,7,21,29,13549,13866
3,8,21,25,13549,13866
3,9,21,23,13549,13866
3,10,21,22,13549,13955
3,11,21,28,13549,13954
3,12,21,28,13549,13953
3,4,22,14,13549,13550
3,5,22,15,13549,13550
3,6,22,23,13549,13687
3,7,22,30,13549,13866
3,8,22,26,13549,13866
3,9,22,22,13549,13866
3,10,22,22,13549,13955
3,11,22,28,13549,13954
3,12,22,33,13549,13953
3,4,22,13,13549,13550
3,5,22,14,13549,13550
3,6,22,23,13549,13687
3,7,22,30,13549,13866
3,8,22,27,13549,13866
3,9,22,23,13549,13866
3,10,22,22,13549,13955
3,11,22,26,13549,13954
3,12,22,30,13549,13953
3,4,23,11,13549,13550
3,5,23,13,13549,13550
3,6,23,21,13549,13687
3,7,23,29,13549,13866
3,8,23,28,13549,13866
3,9,23,25,13549,13866
3,10,23,24,13549,13955
3,11,23,28,13549,13954
3,12,23,28,13549,13953
3,4,22,12,13549,13550
3,5,22,15,13549,13550
3,6,22,22,13549,13687
3,7,22,30,13549,13866
3,8,22,27,13549,13866
3,9,22,23,13549,13866
3,10,22,23,13549,13955
3,11,22,30,13549,13954
3,12,22,30,13549,13953
3,4,22,12,13549,13550
3,5,22,15,13549,13550
3,6,22,22,13549,13687
3,7,22,30,13549,13866
3,8,22,27,13549,13866
3,9,22,26,13549,13866
3,10,22,26,13549,13955
3,11,22,30,13549,13954
3,12,22,32,13549,13953
3,4,22,13,13549,13550
3,5,22,15,13549,13550
3,6,22,25,13549,13687
3,7,22,30,13549,13866
3,8,22,27,13549,13866
3,9,22,24,13549,13866
3,10,22,23,13549,13955
3,11,22,26,13549,13954
3,12,22,29,13549,13953
3,4,18,12,13549,13550
3,5,18,15,13549,13550
3,6,18,20,13549,13687
3,7,18,27,13549,13866
3,8,18,24,13549,13866
3,9,18,22,13549,13866
3,10,18,23,13549,13955
3,11,18,30,13549,13954
3,12,18,32,13549,13953
3,4,22,9,13549,13550
3,5,22,14,13549,13550
3,6,22,19,13549,13687
3,7,22,29,13549,13866
3,8,22,29,13549,13866
3,9,22,25,13549,13866
3,10,22,27,13549,13955
3,11,22,32,13549,13954
3,12,22,33,13549,13953
3,4,22,13,13549,13550
3,5,22,15,13549,13550
3,6,22,22,13549,13687
3,7,22,30,13549,13866
3,8,22,26,13549,13866
3,9,22,24,13549,13866
3,10,22,24,13549,13955
3,11,22,30,13549,13954
3,12,22,31,13549,13953
3,4,22,12,13549,13550
3,5,22,14,13549,13550
3,6,22,22,13549,13687
3,7,22,31,13549,13866
3,8,22,29,13549,13866
3,9,22,25,13549,13866
3,10,22,23,13549,13955
3,11,22,32,13549,13954
3,12,22,32,13549,13953
3,4,23,14,13549,13550
3,5,23,16,13549,13550
3,6,23,21,13549,13687
3,7,23,29,13549,13866
3,8,23,26,13549,13866
3,9,23,22,13549,13866
3,10,23,22,13549,13955
3,11,23,26,13549,13954
3,12,23,28,13549,13953
3,4,21,15,13549,13550
3,5,21,17,13549,13550
3,6,21,23,13549,13687
3,7,21,30,13549,13866
3,8,21,29,13549,13866
3,9,21,25,13549,13866
3,10,21,23,13549,13955
3,11,21,28,13549,13954
3,12,21,30,13549,13953
3,4,22,12,13549,13550
3,5,22,15,13549,13550
3,6,22,23,13549,13687
3,7,22,31,13549,13866
3,8,22,27,13549,13866
3,9,22,25,13549,13866
3,10,22,24,13549,13955
3,11,22,30,13549,13954
3,12,22,29,13549,13953
3,4,23,12,13549,13550
3,5,23,14,13549,13550
3,6,23,22,13549,13687
3,7,23,30,13549,13866
3,8,23,25,13549,13866
3,9,23,23,13549,13866
3,10,23,25,13549,13955
3,11,23,29,13549,13954
3,12,23,32,13549,13953
3,4,20,12,13549,13550
3,5,20,13,13549,13550
3,6,20,21,13549,13687
3,7,20,30,13549,13866
3,8,20,28,13549,13866
3,9,20,26,13549,13866
3,10,20,23,13549,13955
3,11,20,27,13549,13954
3,12,20,30,13549,13953
3,4,24,12,13549,13550
3,5,24,14,13549,13550
3,6,24,22,13549,13687
3,7,24,30,13549,13866
3,8,24,28,13549,13866
3,9,24,23,13549,13866
3,10,24,23,13549,13955
3,11,24,28,13549,13954
3,12,24,30,13549,13953
3,4,21,14,13549,13550
3,5,21,15,13549,13550
3,6,21,22,13549,13687
3,7,21,32,13549,13866
3,8,21,28,13549,13866
3,9,21,23,13549,13866
3,10,21,21,13549,13955
3,11,21,28,13549,13954
3,12,21,28,13549,13953
3,4,22,11,13549,13550
3,5,22,15,13549,13550
3,6,22,22,13549,13687
3,7,22,30,13549,13866
3,8,22,27,13549,13866
3,9,22,23,13549,13866
3,10,22,23,13549,13955
3,11,22,30,13549,13954
3,12,22,31,13549,13953
3,4,22,13,13549,13550
3,5,22,15,13549,13550
3,6,22,21,13549,13687
3,7,22,31,13549,13866
3,8,22,27,13549,13866
3,9,22,23,13549,13866
3,10,22,23,13549,13955
3,11,22,27,13549,13954
3,12,22,29,13549,13953
3,4,20,14,13549,13550
3,5,20,17,13549,13550
3,6,20,25,13549,13687
3,7,20,31,13549,13866
3,8,20,28,13549,13866
3,9,20,26,13549,13866
3,10,20,25,13549,13955
3,11,20,27,13549,13954
3,12,20,28,13549,13953
3,4,20,12,13549,13550
3,5,20,13,13549,13550
3,6,20,21,13549,13687
3,7,20,30,13549,13866
3,8,20,27,13549,13866
3,9,20,24,13549,13866
3,10,20,24,13549,13955
3,11,20,28,13549,13954
3,12,20,33,13549,13953
3,4,22,12,13549,13550
3,5,22,16,13549,13550
3,6,22,23,13549,13687
3,7,22,31,13549,13866
3,8,22,28,13549,13866
3,9,22,24,13549,13866
3,10,22,24,13549,13955
3,11,22,29,13549,13954
3,12,22,28,13549,13953
3,4,21,13,13549,13550
3,5,21,14,13549,13550
3,6,21,21,13549,13687
3,7,21,28,13549,13866
3,8,21,27,13549,13866
3,9,21,24,13549,13866
3,10,21,24,13549,13955
3,11,21,28,13549,13954
3,12,21,30,13549,13953
3,4,25,13,13549,13550
3,5,25,14,13549,13550
3,6,25,21,13549,13687
3,7,25,30,13549,13866
3,8,25,27,13549,13866
3,9,25,26,13549,13866
3,10,25,25,13549,13955
3,11,25,30,13549,13954
3,12,25,30,13549,13953
3,4,21,12,13549,13550
3,5,21,14,13549,13550
3,6,21,22,13549,13687
3,7,21,28,13549,13866
3,8,21,30,13549,13866
3,9,21,25,13549,13866
3,10,21,27,13549,13955
3,11,21,31,13549,13954
3,12,21,30,13549,13953
3,4,21,14,13549,13550
3,5,21,16,13549,13550
3,6,21,22,13549,13687
3,7,21,29,13549,13866
3,8,21,27,13549,13866
3,9,21,22,13549,13866
3,10,21,26,13549,13955
3,11,21,32,13549,13954
3,12,21,33,13549,13953
3,4,24,15,13549,13550
3,5,24,15,13549,13550
3,6,24,22,13549,13687
3,7,24,32,13549,13866
3,8,24,28,13549,13866
3,9,24,24,13549,13866
3,10,24,24,13549,13955
3,11,24,28,13549,13954
3,12,24,29,13549,13953
3,4,20,14,13549,13550
3,5,20,15,13549,13550
3,6,20,22,13549,13687
3,7,20,28,13549,13866
3,8,20,25,13549,13866
3,9,20,22,13549,13866
3,10,20,23,13549,13955
3,11,20,28,13549,13954
3,12,20,28,13549,13953
3,4,21,15,13549,13550
3,5,21,16,13549,13550
3,6,21,23,13549,13687
3,7,21,28,13549,13866
3,8,21,29,13549,13866
3,9,21,25,13549,13866
3,10,21,24,13549,13955
3,11,21,28,13549,13954
3,12,21,27,13549,13953
3,4,22,13,13549,13550
3,5,22,13,13549,13550
3,6,22,20,13549,13687
3,7,22,29,13549,13866
3,8,22,26,13549,13866
3,9,22,23,13549,13866
3,10,22,24,13549,13955
3,11,22,29,13549,13954
3,12,22,29,13549,13953
3,4,24,13,13549,13550
3,5,24,15,13549,13550
3,6,24,23,13549,13687
3,7,24,32,13549,13866
3,8,24,28,13549,13866
3,9,24,23,13549,13866
3,10,24,24,13549,13955
3,11,24,32,13549,13954
3,12,24,33,13549,13953
3,4,21,13,13549,13550
3,5,21,17,13549,13550
3,6,21,22,13549,13687
3,7,21,31,13549,13866
3,8,21,28,13549,13866
3,9,21,25,13549,13866
3,10,21,24,13549,13955
3,11,21,27,13549,13954
3,12,21,29,13549,13953
3,4,20,13,13549,13550
3,5,20,15,13549,13550
3,6,20,21,13549,13687
3,7,20,29,13549,13866
3,8,20,27,13549,13866
3,9,20,24,13549,13866
3,10,20,22,13549,13955
3,11,20,27,13549,13954
3,12,20,27,13549,13953
3,4,24,14,13549,13550
3,5,24,15,13549,13550
3,6,24,23,13549,13687
3,7,24,30,13549,13866
3,8,24,27,13549,13866
3,9,24,24,13549,13866
3,10,24,25,13549,13955
3,11,24,28,13549,13954
3,12,24,32,13549,13953
3,4,24,13,13549,13550
3,5,24,16,13549,13550
3,6,24,23,13549,13687
3,7,24,31,13549,13866
3,8,24,26,13549,13866
3,9,24,23,13549,13866
3,10,24,23,13549,13955
3,11,24,29,13549,13954
3,12,24,29,13549,13953
3,4,20,11,13549,13550
3,5,20,15,13549,13550
3,6,20,22,13549,13687
3,7,20,30,13549,13866
3,8,20,28,13549,13866
3,9,20,25,13549,13866
3,10,20,23,13549,13955
3,11,20,28,13549,13954
3,12,20,30,13549,13953
3,4,20,12,13549,13550
3,5,20,15,13549,13550
3,6,20,20,13549,13687
3,7,20,28,13549,13866
3,8,20,26,13549,13866
3,9,20,22,13549,13866
3,10,20,21,13549,13955
3,11,20,27,13549,13954
3,12,20,28,13549,13953
3,4,22,12,13549,13550
3,5,22,15,13549,13550
3,6,22,23,13549,13687
3,7,22,31,13549,13866
3,8,22,31,13549,13866
3,9,22,27,13549,13866
3,10,22,26,13549,13955
3,11,22,26,13549,13954
3,12,22,30,13549,13953
3,4,21,11,13549,13550
3,5,21,17,13549,13550
3,6,21,23,13549,13687
3,7,21,31,13549,13866
3,8,21,26,13549,13866
3,9,21,24,13549,13866
3,10,21,22,13549,13955
3,11,21,26,13549,13954
3,12,21,31,13549,13953
3,4,21,12,13549,13550
3,5,21,16,13549,13550
3,6,21,24,13549,13687
3,7,21,30,13549,13866
3,8,21,28,13549,13866
3,9,21,25,13549,13866
3,10,21,23,13549,13955
3,11,21,28,13549,13954
3,12,21,30,13549,13953
3,4,22,11,13549,13550
3,5,22,13,13549,13550
3,6,22,20,13549,13687
3,7,22,28,13549,13866
3,8,22,26,13549,13866
3,9,22,23,13549,13866
3,10,22,25,13549,13955
3,11,22,29,13549,13954
3,12,22,31,13549,13953
3,4,21,13,13549,13550
3,5,21,15,13549,13550
3,6,21,23,13549,13687
3,7,21,31,13549,13866
3,8,21,27,13549,13866
3,9,21,26,13549,13866
3,10,21,22,13549,13955
3,11,21,26,13549,13954
3,12,21,27,13549,13953
3,4,22,14,13549,13550
3,5,22,15,13549,13550
3,6,22,22,13549,13687
3,7,22,30,13549,13866
3,8,22,27,13549,13866
3,9,22,25,13549,13866
3,10,22,27,13549,13955
3,11,22,31,13549,13954
3,12,22,32,13549,13953
3,4,23,16,13549,13550
3,5,23,17,13549,13550
3,6,23,20,13549,13687
3,7,23,29,13549,13866
3,8,23,27,13549,13866
3,9,23,23,13549,13866
3,10,23,25,13549,13955
3,11,23,28,13549,13954
3,12,23,30,13549,13953
3,4,22,15,13549,13550
3,5,22,16,13549,13550
3,6,22,23,13549,13687
3,7,22,31,13549,13866
3,8,22,28,13549,13866
3,9,22,26,13549,13866
3,10,22,23,13549,13955
3,11,22,28,13549,13954
3,12,22,30,13549,13953
3,4,24,11,13549,13550
3,5,24,15,13549,13550
3,6,24,20,13549,13687
3,7,24,30,13549,13866
3,8,24,28,13549,13866
3,9,24,24,13549,13866
3,10,24,23,13549,13955
3,11,24,30,13549,13954
3,12,24,29,13549,13953
3,4,21,12,13549,13550
3,5,21,14,13549,13550
3,6,21,21,13549,13687
3,7,21,30,13549,13866
3,8,21,27,13549,13866
3,9,21,24,13549,13866
3,10,21,23,13549,13955
3,11,21,30,13549,13954
3,12,21,29,13549,13953
3,4,21,13,13549,13550
3,5,21,16,13549,13550
3,6,21,23,13549,13687
3,7,21,32,13549,13866
3,8,21,29,13549,13866
3,9,21,25,13549,13866
3,10,21,22,13549,13955
3,11,21,27,13549,13954
3,12,21,28,13549,13953
3,4,20,15,13549,13550
3,5,20,13,13549,13550
3,6,20,21,13549,13687
3,7,20,30,13549,13866
3,8,20,26,13549,13866
3,9,20,22,13549,13866
3,10,20,22,13549,13955
3,11,20,28,13549,13954
3,12,20,29,13549,13953
3,4,22,13,13549,13550
3,5,22,15,13549,13550
3,6,22,20,13549,13687
3,7,22,28,13549,13866
3,8,22,27,13549,13866
3,9,22,22,13549,13866
3,10,22,23,13549,13955
3,11,22,28,13549,13954
3,12,22,32,13549,13953
3,4,22,13,13549,13550
3,5,22,15,13549,13550
3,6,22,19,13549,13687
3,7,22,30,13549,13866
3,8,22,28,13549,13866
3,9,22,25,13549,13866
3,10,22,24,13549,13955
3,11,22,31,13549,13954
3,12,22,28,13549,13953
3,4,24,13,13549,13550
3,5,24,15,13549,13550
3,6,24,21,13549,13687
3,7,24,29,13549,13866
3,8,24,25,13549,13866
3,9,24,23,13549,13866
3,10,24,24,13549,13955
3,11,24,29,13549,13954
3,12,24,31,13549,13953
3,4,22,14,13549,13550
3,5,22,17,13549,13550
3,6,22,22,13549,13687
3,7,22,29,13549,13866
3,8,22,26,13549,13866
3,9,22,24,13549,13866
3,10,22,24,13549,13955
3,11,22,28,13549,13954
3,12,22,27,13549,13953
3,4,20,13,13549,13550
3,5,20,15,13549,13550
3,6,20,22,13549,13687
3,7,20,29,13549,13866
3,8,20,28,13549,13866
3,9,20,23,13549,13866
3,10,20,24,13549,13955
3,11,20,28,13549,13954
3,12,20,30,13549,13953
3,4,21,14,13549,13550
3,5,21,15,13549,13550
3,6,21,21,13549,13687
3,7,21,30,13549,13866
3,8,21,29,13549,13866
3,9,21,25,13549,13866
3,10,21,25,13549,13955
3,11,21,31,13549,13954
3,12,21,33,13549,13953
3,4,21,14,13549,13550
3,5,21,17,13549,13550
3,6,21,22,13549,13687
3,7,21,29,13549,13866
3,8,21,28,13549,13866
3,9,21,25,13549,13866
3,10,21,26,13549,13955
3,11,21,29,13549,13954
3,12,21,32,13549,13953
3,4,21,15,13549,13550
3,5,21,16,13549,13550
3,6,21,25,13549,13687
3,7,21,32,13549,13866
3,8,21,30,13549,13866
3,9,21,25,13549,13866
3,10,21,24,13549,13955
3,11,21,30,13549,13954
3,12,21,32,13549,13953
3,4,19,13,13549,13550
3,5,19,15,13549,13550
3,6,19,23,13549,13687
3,7,19,31,13549,13866
3,8,19,28,13549,13866
3,9,19,24,13549,13866
3,10,19,23,13549,13955
3,11,19,30,13549,13954
3,12,19,31,13549,13953
3,4,23,15,13549,13550
3,5,23,17,13549,13550
3,6,23,20,13549,13687
3,7,23,28,13549,13866
3,8,23,28,13549,13866
3,9,23,24,13549,13866
3,10,23,22,13549,13955
3,11,23,28,13549,13954
3,12,23,31,13549,13953
3,4,21,12,13549,13550
3,5,21,15,13549,13550
3,6,21,21,13549,13687
3,7,21,30,13549,13866
3,8,21,27,13549,13866
3,9,21,25,13549,13866
3,10,21,24,13549,13955
3,11,21,28,13549,13954
3,12,21,30,13549,13953
3,4,20,12,13549,13550
3,5,20,16,13549,13550
3,6,20,21,13549,13687
3,7,20,30,13549,13866
3,8,20,28,13549,13866
3,9,20,24,13549,13866
3,10,20,26,13549,13955
3,11,20,27,13549,13954
3,12,20,32,13549,13953
3,4,22,15,13549,13550
3,5,22,19,13549,13550
3,6,22,23,13549,13687
3,7,22,31,13549,13866
3,8,22,28,13549,13866
3,9,22,25,13549,13866
3,10,22,23,13549,13955
3,11,22,29,13549,13954
3,12,22,29,13549,13953
3,4,23,11,13549,13550
3,5,23,13,13549,13550
3,6,23,20,13549,13687
3,7,23,28,13549,13866
3,8,23,26,13549,13866
3,9,23,22,13549,13866
3,10,23,22,13549,13955
3,11,23,29,13549,13954
3,12,23,29,13549,13953
3,4,22,12,13549,13550
3,5,22,13,13549,13550
3,6,22,20,13549,13687
3,7,22,30,13549,13866
3,8,22,28,13549,13866
3,9,22,23,13549,13866
3,10,22,23,13549,13955
3,11,22,28,13549,13954
3,12,22,29,13549,13953
3,4,20,14,13549,13550
3,5,20,15,13549,13550
3,6,20,20,13549,13687
3,7,20,29,13549,13866
3,8,20,25,13549,13866
3,9,20,22,13549,13866
3,10,20,23,13549,13955
3,11,20,28,13549,13954
3,12,20,29,13549,13953
3,4,22,14,13549,13550
3,5,22,17,13549,13550
3,6,22,23,13549,13687
3,7,22,31,13549,13866
3,8,22,28,13549,13866
3,9,22,25,13549,13866
3,10,22,22,13549,13955
3,11,22,26,13549,13954
3,12,22,28,13549,13953
3,4,20,14,13549,13550
3,5,20,14,13549,13550
3,6,20,20,13549,13687
3,7,20,29,13549,13866
3,8,20,28,13549,13866
3,9,20,24,13549,13866
3,10,20,25,13549,13955
3,11,20,30,13549,13954
3,12,20,30,13549,13953
3,4,23,14,13549,13550
3,5,23,15,13549,13550
3,6,23,20,13549,13687
3,7,23,28,13549,13866
3,8,23,24,13549,13866
3,9,23,21,13549,13866
3,10,23,25,13549,13955
3,11,23,27,13549,13954
3,12,23,29,13549,13953
3,4,22,14,13549,13550
3,5,22,15,13549,13550
3,6,22,21,13549,13687
3,7,22,31,13549,13866
3,8,22,28,13549,13866
3,9,22,25,13549,13866
3,10,22,24,13549,13955
3,11,22,28,13549,13954
3,12,22,29,13549,13953
3,4,22,13,13549,13550
3,5,22,12,13549,13550
3,6,22,18,13549,13687
3,7,22,28,13549,13866
3,8,22,27,13549,13866
3,9,22,23,13549,13866
3,10,22,23,13549,13955
3,11,22,29,13549,13954
3,12,22,27,13549,13953
3,4,25,13,13549,13550
3,5,25,13,13549,13550
3,6,25,21,13549,13687
3,7,25,29,13549,13866
3,8,25,27,13549,13866
3,9,25,24,13549,13866
3,10,25,25,13549,13955
3,11,25,29,13549,13954
3,12,25,30,13549,13953
3,4,20,15,13549,13550
3,5,20,16,13549,13550
3,6,20,22,13549,13687
3,7,20,30,13549,13866
3,8,20,29,13549,13866
3,9,20,25,13549,13866
3,10,20,24,13549,13955
3,11,20,29,13549,13954
3,12,20,32,13549,13953
3,4,22,14,13549,13550
3,5,22,15,13549,13550
3,6,22,20,13549,13687
3,7,22,31,13549,13866
3,8,22,27,13549,13866
3,9,22,24,13549,13866
3,10,22,22,13549,13955
3,11,22,26,13549,13954
3,12,22,29,13549,13953
3,4,21,12,13549,13550
3,5,21,16,13549,13550
3,6,21,22,13549,13687
3,7,21,32,13549,13866
3,8,21,27,13549,13866
3,9,21,24,13549,13866
3,10,21,23,13549,13955
3,11,21,29,13549,13954
3,12,21,31,13549,13953
3,4,23,10,13549,13550
3,5,23,15,13549,13550
3,6,23,21,13549,13687
3,7,23,29,13549,13866
3,8,23,27,13549,13866
3,9,23,24,13549,13866
3,10,23,24,13549,13955
3,11,23,30,13549,13954
3,12,23,31,13549,13953
3,4,24,11,13549,13550
3,5,24,13,13549,13550
3,6,24,19,13549,13687
3,7,24,30,13549,13866
3,8,24,26,13549,13866
3,9,24,23,13549,13866
3,10,24,24,13549,13955
3,11,24,31,13549,13954
3,12,24,30,13549,13953
3,4,23,13,13549,13550
3,5,23,16,13549,13550
3,6,23,22,13549,13687
3,7,23,30,13549,13866
3,8,23,29,13549,13866
3,9,23,25,13549,13866
3,10,23,27,13549,13955
3,11,23,30,13549,13954
3,12,23,30,13549,13953
3,4,22,12,13549,13550
3,5,22,13,13549,13550
3,6,22,21,13549,13687
3,7,22,29,13549,13866
3,8,22,26,13549,13866
3,9,22,24,13549,13866
3,10,22,23,13549,13955
3,11,22,28,13549,13954
3,12,22,30,13549,13953
3,4,24,13,13549,13550
3,5,24,15,13549,13550
3,6,24,21,13549,13687
3,7,24,29,13549,13866
3,8,24,27,13549,13866
3,9,24,22,13549,13866
3,10,24,26,13549,13955
3,11,24,31,13549,13954
3,12,24,31,13549,13953
3,4,21,14,13549,13550
3,5,21,16,13549,13550
3,6,21,21,13549,13687
3,7,21,29,13549,13866
3,8,21,26,13549,13866
3,9,21,21,13549,13866
3,10,21,24,13549,13955
3,11,21,30,13549,13954
3,12,21,30,13549,13953
3,4,20,13,13549,13550
3,5,20,15,13549,13550
3,6,20,21,13549,13687
3,7,20,29,13549,13866
3,8,20,26,13549,13866
3,9,20,22,13549,13866
3,10,20,25,13549,13955
3,11,20,30,13549,13954
3,12,20,30,13549,13953
3,4,23,12,13549,13550
3,5,23,14,13549,13550
3,6,23,22,13549,13687
3,7,23,30,13549,13866
3,8,23,26,13549,13866
3,9,23,23,13549,13866
3,10,23,24,13549,13955
3,11,23,29,13549,13954
3,12,23,30,13549,13953
3,4,21,15,13549,13550
3,5,21,18,13549,13550
3,6,21,21,13549,13687
3,7,21,31,13549,13866
3,8,21,30,13549,13866
3,9,21,28,13549,13866
3,10,21,27,13549,13955
3,11,21,31,13549,13954
3,12,21,32,13549,13953
3,4,20,13,13549,13550
3,5,20,15,13549,13550
3,6,20,22,13549,13687
3,7,20,30,13549,13866
3,8,20,27,13549,13866
3,9,20,22,13549,13866
3,10,20,24,13549,13955
3,11,20,30,13549,13954
3,12,20,32,13549,13953
3,4,22,14,13549,13550
3,5,22,15,13549,13550
3,6,22,23,13549,13687
3,7,22,31,13549,13866
3,8,22,27,13549,13866
3,9,22,25,13549,13866
3,10,22,24,13549,13955
3,11,22,30,13549,13954
3,12,22,31,13549,13953
3,4,22,13,13549,13550
3,5,22,16,13549,13550
3,6,22,23,13549,13687
3,7,22,31,13549,13866
3,8,22,26,13549,13866
3,9,22,23,13549,13866
3,10,22,23,13549,13955
3,11,22,31,13549,13954
3,12,22,29,13549,13953
3,4,24,15,13549,13550
3,5,24,17,13549,13550
3,6,24,24,13549,13687
3,7,24,29,13549,13866
3,8,24,26,13549,13866
3,9,24,23,13549,13866
3,10,24,24,13549,13955
3,11,24,27,13549,13954
3,12,24,30,13549,13953
3,4,23,12,13549,13550
3,5,23,14,13549,13550
3,6,23,23,13549,13687
3,7,23,33,13549,13866
3,8,23,28,13549,13866
3,9,23,25,13549,13866
3,10,23,24,13549,13955
3,11,23,30,13549,13954
3,12,23,29,13549,13953
3,4,23,12,13549,13550
3,5,23,16,13549,13550
3,6,23,22,13549,13687
3,7,23,31,13549,13866
3,8,23,28,13549,13866
3,9,23,26,13549,13866
3,10,23,25,13549,13955
3,11,23,30,13549,13954
3,12,23,31,13549,13953
3,4,23,14,13549,13550
3,5,23,16,13549,13550
3,6,23,23,13549,13687
3,7,23,30,13549,13866
3,8,23,27,13549,13866
3,9,23,25,13549,13866
3,10,23,23,13549,13955
3,11,23,27,13549,13954
3,12,23,31,13549,13953
3,4,20,13,13549,13550
3,5,20,15,13549,13550
3,6,20,22,13549,13687
3,7,20,28,13549,13866
3,8,20,26,13549,13866
3,9,20,24,13549,13866
3,10,20,24,13549,13955
3,11,20,29,13549,13954
3,12,20,28,13549,13953
3,4,21,11,13549,13550
3,5,21,14,13549,13550
3,6,21,21,13549,13687
3,7,21,29,13549,13866
3,8,21,27,13549,13866
3,9,21,23,13549,13866
3,10,21,25,13549,13955
3,11,21,29,13549,13954
3,12,21,32,13549,13953
3,4,22,13,13549,13550
3,5,22,15,13549,13550
3,6,22,22,13549,13687
3,7,22,30,13549,13866
3,8,22,26,13549,13866
3,9,22,24,13549,13866
3,10,22,23,13549,13955
