Splitting Approach,Metric,Performance Value
Random 80%/20%,MCC,0.64003997346081
Random 70%/30%,AUC,0.9809848846136608
Random 70%/30%,F-1,0.6146651077334225
Random 70%/30%,MCC,0.6190593304796791
Random 60%/40%,AUC,0.9807443618927015
Random 60%/40%,F-1,0.6005530417295123
Random 60%/40%,MCC,0.6048739117498623
Random 50%/50%,AUC,0.9776731079582851
Random 50%/50%,F-1,0.5975659229208924
Random 50%/50%,MCC,0.6000703471184834
Time-based 50%/50%,AUC,0.9512194263512489
Time-based 50%/50%,F-1,0.4970214679105317
Time-based 50%/50%,MCC,0.4919188093286247
Time-based 60%/40%,AUC,0.9547680439012702
Time-based 60%/40%,F-1,0.5095294818344253
Time-based 60%/40%,MCC,0.504373480028834
Time-based 70%/30%,AUC,0.944477167837611
Time-based 70%/30%,F-1,0.4645770717045943
Time-based 70%/30%,MCC,0.46181369633623076
Time-based 80%/20%,AUC,0.9429125282661108
Time-based 80%/20%,F-1,0.4451490171211161
Time-based 80%/20%,MCC,0.44141309340808815
Time-based 90%/10%,AUC,0.966285131465326
Time-based 90%/10%,F-1,0.5323925593329057
Time-based 90%/10%,MCC,0.5350340807805355
Random 90%/10%,AUC,0.9864273418290678
Random 90%/10%,F-1,0.6162551440329218
Random 90%/10%,MCC,0.6209971896073091
Random 80%/20%,AUC,0.9803038176184492
Random 80%/20%,F-1,0.6325036603221083
Random 80%/20%,MCC,0.6364693165050582
Random 70%/30%,AUC,0.9802653315405602
Random 70%/30%,F-1,0.6138648180242634
Random 70%/30%,MCC,0.6160216959357553
Random 60%/40%,AUC,0.9801817440793716
Random 60%/40%,F-1,0.6196683964055184
Random 60%/40%,MCC,0.6218299275144872
Random 50%/50%,AUC,0.9802918024656496
Random 50%/50%,F-1,0.5986669359725308
Random 50%/50%,MCC,0.601300072603154
Time-based 50%/50%,AUC,0.9510638301389349
Time-based 50%/50%,F-1,0.45018667714678723
Time-based 50%/50%,MCC,0.45139366372281114
Time-based 60%/40%,AUC,0.9544707058077064
Time-based 60%/40%,F-1,0.510348995316513
Time-based 60%/40%,MCC,0.5048083927940146
Time-based 70%/30%,AUC,0.9438933219820305
Time-based 70%/30%,F-1,0.46957272334915845
Time-based 70%/30%,MCC,0.4666653825579666
Time-based 80%/20%,AUC,0.9396132919107428
Time-based 80%/20%,F-1,0.45631067961165045
Time-based 80%/20%,MCC,0.4519671015318419
Time-based 90%/10%,AUC,0.9623645910795459
Time-based 90%/10%,F-1,0.5398936170212766
Time-based 90%/10%,MCC,0.5401600831716524
Random 90%/10%,AUC,0.9867195374713822
Random 90%/10%,F-1,0.6374085684430513
Random 90%/10%,MCC,0.6405405878045193
Random 80%/20%,AUC,0.982295185590975
Random 80%/20%,F-1,0.6265549631886266
Random 80%/20%,MCC,0.6281192227169656
Random 70%/30%,AUC,0.9793536907457593
Random 70%/30%,F-1,0.6299673146396009
Random 70%/30%,MCC,0.6325464784893645
Random 60%/40%,AUC,0.9785192109744109
Random 60%/40%,F-1,0.6111250943871132
Random 60%/40%,MCC,0.6138699752711071
Random 50%/50%,AUC,0.9789382006997619
Random 50%/50%,F-1,0.5947826086956522
Random 50%/50%,MCC,0.5985821160736625
Time-based 50%/50%,AUC,0.9525970021112338
Time-based 50%/50%,F-1,0.51476411358751
Time-based 50%/50%,MCC,0.5097531585846615
Time-based 60%/40%,AUC,0.9558387782676981
Time-based 60%/40%,F-1,0.5247751181582558
Time-based 60%/40%,MCC,0.5192441524715757
Time-based 70%/30%,AUC,0.9454916156391069
Time-based 70%/30%,F-1,0.4694714131607336
Time-based 70%/30%,MCC,0.4665721999774304
Time-based 80%/20%,AUC,0.9388991974818565
Time-based 80%/20%,F-1,0.45736434108527135
Time-based 80%/20%,MCC,0.453111969623372
Time-based 90%/10%,AUC,0.9659081970825557
Time-based 90%/10%,F-1,0.5383077948034644
Time-based 90%/10%,MCC,0.5384087981114686
Random 90%/10%,AUC,0.9832803536604301
Random 90%/10%,F-1,0.6092307692307692
Random 90%/10%,MCC,0.6120043648215464
Random 80%/20%,AUC,0.9819215538759418
Random 80%/20%,F-1,0.6188364205583093
Random 80%/20%,MCC,0.6228362904333027
Random 70%/30%,AUC,0.9820544105201059
Random 70%/30%,F-1,0.6241824584940467
Random 70%/30%,MCC,0.6288793342363097
Random 60%/40%,AUC,0.9816764961015312
Random 60%/40%,F-1,0.616060225846926
Random 60%/40%,MCC,0.6186055760641465
Random 50%/50%,AUC,0.9782146574102902
Random 50%/50%,F-1,0.5917966732100424
Random 50%/50%,MCC,0.5948672116173339
Time-based 50%/50%,AUC,0.951067574528896
Time-based 50%/50%,F-1,0.5265541841241083
Time-based 50%/50%,MCC,0.5217222144483026
Time-based 60%/40%,AUC,0.959487706195145
Time-based 60%/40%,F-1,0.5175056348610068
Time-based 60%/40%,MCC,0.512215070388499
Time-based 70%/30%,AUC,0.9460311192566078
Time-based 70%/30%,F-1,0.4640102827763496
Time-based 70%/30%,MCC,0.461339190225303
Time-based 80%/20%,AUC,0.9415053601965018
Time-based 80%/20%,F-1,0.45212936279218696
Time-based 80%/20%,MCC,0.4481194513050236
Time-based 90%/10%,AUC,0.9661024747150119
Time-based 90%/10%,F-1,0.5155732273028496
Time-based 90%/10%,MCC,0.5154943143436331
Random 90%/10%,AUC,0.9822697443906873
Random 90%/10%,F-1,0.612406947890819
Random 90%/10%,MCC,0.6181922879185502
Random 80%/20%,AUC,0.9812983086692988
Random 80%/20%,F-1,0.6277409484956655
Random 80%/20%,MCC,0.6319384386528483
Random 70%/30%,AUC,0.9814988933163403
Random 70%/30%,F-1,0.613251155624037
Random 70%/30%,MCC,0.616316465757934
Random 60%/40%,AUC,0.982059393845504
Random 60%/40%,F-1,0.6138113874510793
Random 60%/40%,MCC,0.6182244458772286
Random 50%/50%,AUC,0.9786406496123374
Random 50%/50%,F-1,0.6004324101719345
Random 50%/50%,MCC,0.6036137795633059
Time-based 50%/50%,AUC,0.949832991503563
Time-based 50%/50%,F-1,0.4954248366013072
Time-based 50%/50%,MCC,0.49160317293029354
Time-based 60%/40%,AUC,0.9538022766631242
Time-based 60%/40%,F-1,0.5227506994551612
Time-based 60%/40%,MCC,0.5181888219510313
Time-based 70%/30%,AUC,0.9469511271965286
Time-based 70%/30%,F-1,0.4701212789415656
Time-based 70%/30%,MCC,0.4662880123599472
Time-based 80%/20%,AUC,0.9437378329092229
Time-based 80%/20%,F-1,0.4540901502504173
Time-based 80%/20%,MCC,0.448736391300431
Time-based 90%/10%,AUC,0.9659993753494396
Time-based 90%/10%,F-1,0.5353805073431243
Time-based 90%/10%,MCC,0.5352884244002687
Random 90%/10%,AUC,0.9792349161049695
Random 90%/10%,F-1,0.6029556650246306
Random 90%/10%,MCC,0.6072621195040279
Random 80%/20%,AUC,0.9795121173535869
Random 80%/20%,F-1,0.6180171112229492
Random 80%/20%,MCC,0.6215080594584151
Random 70%/30%,AUC,0.9800717348297334
Random 70%/30%,F-1,0.6141571889322696
Random 70%/30%,MCC,0.6176546509618558
Random 60%/40%,AUC,0.9773386820363559
Random 60%/40%,F-1,0.604996796925048
Random 60%/40%,MCC,0.6082683445403888
Random 50%/50%,AUC,0.9792853090150407
Random 50%/50%,F-1,0.5976590330788805
Random 50%/50%,MCC,0.5991043651848019
Time-based 50%/50%,AUC,0.9492800008449273
Time-based 50%/50%,F-1,0.50480109739369
Time-based 50%/50%,MCC,0.49928110449089996
Time-based 60%/40%,AUC,0.9538281865627345
Time-based 60%/40%,F-1,0.5184039591710486
Time-based 60%/40%,MCC,0.5125316838277271
Time-based 70%/30%,AUC,0.9461662102445595
Time-based 70%/30%,F-1,0.4749889331562639
Time-based 70%/30%,MCC,0.47109373809858296
Time-based 80%/20%,AUC,0.9417242486217512
Time-based 80%/20%,F-1,0.4506493506493507
Time-based 80%/20%,MCC,0.4460896902251763
Time-based 90%/10%,AUC,0.9656462081099096
Time-based 90%/10%,F-1,0.5193951347797502
Time-based 90%/10%,MCC,0.5199208970606317
Random 90%/10%,AUC,0.9822370829581911
Random 90%/10%,F-1,0.6380857427716848
Random 90%/10%,MCC,0.6407155740685084
Random 80%/20%,AUC,0.9818084942849475
Random 80%/20%,F-1,0.6129358261748357
Random 80%/20%,MCC,0.61800431752789
Random 70%/30%,AUC,0.980224460415004
Random 70%/30%,F-1,0.6109065404173242
Random 70%/30%,MCC,0.6131498374699256
Random 60%/40%,AUC,0.9797805540184995
Random 60%/40%,F-1,0.6154645873944119
Random 60%/40%,MCC,0.6190079770449799
Random 50%/50%,AUC,0.9782407252865333
Random 50%/50%,F-1,0.6000000000000001
Random 50%/50%,MCC,0.6018211933824212
Time-based 50%/50%,AUC,0.9509409428379033
Time-based 50%/50%,F-1,0.5270098322729903
Time-based 50%/50%,MCC,0.521523800461381
Time-based 60%/40%,AUC,0.9551137832260185
Time-based 60%/40%,F-1,0.49896173242361325
Time-based 60%/40%,MCC,0.4937492063251413
Time-based 70%/30%,AUC,0.9463318001497592
Time-based 70%/30%,F-1,0.47929515418502205
Time-based 70%/30%,MCC,0.47566875518185747
Time-based 80%/20%,AUC,0.9457629564281926
Time-based 80%/20%,F-1,0.45091623036649214
Time-based 80%/20%,MCC,0.4460962732189992
Time-based 90%/10%,AUC,0.9666566494412421
Time-based 90%/10%,F-1,0.5356679636835278
Time-based 90%/10%,MCC,0.5375701436312976
Random 90%/10%,AUC,0.9849738809676053
Random 90%/10%,F-1,0.6215538847117794
Random 90%/10%,MCC,0.6268078238953412
Random 80%/20%,AUC,0.9795673263665999
Random 80%/20%,F-1,0.623120532413113
Random 80%/20%,MCC,0.6279179994099704
Random 70%/30%,AUC,0.9810160766870091
Random 70%/30%,F-1,0.63419653575716
Random 70%/30%,MCC,0.6375867678433665
Random 60%/40%,AUC,0.9806082153103002
Random 60%/40%,F-1,0.6031945667211671
Random 60%/40%,MCC,0.6075458144358316
Random 50%/50%,AUC,0.977700828262981
Random 50%/50%,F-1,0.5989502933004014
Random 50%/50%,MCC,0.6005737689744415
Time-based 50%/50%,AUC,0.9516649584481236
Time-based 50%/50%,F-1,0.5198431010613752
Time-based 50%/50%,MCC,0.5143122004024191
Time-based 60%/40%,AUC,0.9543540261364024
Time-based 60%/40%,F-1,0.5008917954815696
Time-based 60%/40%,MCC,0.4956474892651396
Time-based 70%/30%,AUC,0.9411022190810256
Time-based 70%/30%,F-1,0.46944922547332185
Time-based 70%/30%,MCC,0.4666830257542419
Time-based 80%/20%,AUC,0.9457007821433899
Time-based 80%/20%,F-1,0.4606815203145479
Time-based 80%/20%,MCC,0.4559797058285666
Time-based 90%/10%,AUC,0.9679559991621957
Time-based 90%/10%,F-1,0.538881309686221
Time-based 90%/10%,MCC,0.5375800272071616
Random 90%/10%,AUC,0.978595953230118
Random 90%/10%,F-1,0.626469085334696
Random 90%/10%,MCC,0.6311726711875746
Random 80%/20%,AUC,0.9801205875920612
Random 80%/20%,F-1,0.6266829865361077
Random 80%/20%,MCC,0.6301719027196412
Random 70%/30%,AUC,0.9803362555916992
Random 70%/30%,F-1,0.6143566900805209
Random 70%/30%,MCC,0.6173196248733841
Random 60%/40%,AUC,0.9787996614446642
Random 60%/40%,F-1,0.6058227848101266
Random 60%/40%,MCC,0.6086036703488349
Random 50%/50%,AUC,0.977941806733464
Random 50%/50%,F-1,0.6082538365823309
Random 50%/50%,MCC,0.608566783420315
Time-based 50%/50%,AUC,0.9492353883830038
Time-based 50%/50%,F-1,0.5031403448669636
Time-based 50%/50%,MCC,0.49762277834225677
Time-based 60%/40%,AUC,0.9530897329806346
Time-based 60%/40%,F-1,0.5055934912102281
Time-based 60%/40%,MCC,0.5012361609986683
Time-based 70%/30%,AUC,0.9447451573486692
Time-based 70%/30%,F-1,0.48565620058730513
Time-based 70%/30%,MCC,0.48121458693330826
Time-based 80%/20%,AUC,0.944700885677229
Time-based 80%/20%,F-1,0.4563416188655194
Time-based 80%/20%,MCC,0.4526099626878674
Time-based 90%/10%,AUC,0.9638078696163542
Time-based 90%/10%,F-1,0.5265225933202358
Time-based 90%/10%,MCC,0.5274910109777005
Random 90%/10%,AUC,0.9840691708716904
Random 90%/10%,F-1,0.6326315789473684
Random 90%/10%,MCC,0.6382970126296148
Random 80%/20%,AUC,0.9830390557637384
Random 80%/20%,F-1,0.6086737266767523
Random 80%/20%,MCC,0.6137270936369401
Random 70%/30%,AUC,0.9804859588334713
Random 70%/30%,F-1,0.6056659068707262
Random 70%/30%,MCC,0.611586839270077
Random 60%/40%,AUC,0.9789370311539755
Random 60%/40%,F-1,0.6096615861534488
Random 60%/40%,MCC,0.6120662407650151
Random 50%/50%,AUC,0.9800450757120672
Random 50%/50%,F-1,0.6080943664836281
Random 50%/50%,MCC,0.6099138624137352
Time-based 50%/50%,AUC,0.9544173298244277
Time-based 50%/50%,F-1,0.5186063048115668
Time-based 50%/50%,MCC,0.5124946789127921
Time-based 60%/40%,AUC,0.9547888516157036
Time-based 60%/40%,F-1,0.509402738077328
Time-based 60%/40%,MCC,0.5039534270781386
Time-based 70%/30%,AUC,0.9447666234164761
Time-based 70%/30%,F-1,0.47196467991169977
Time-based 70%/30%,MCC,0.4681203476741473
Time-based 80%/20%,AUC,0.9457949795369317
Time-based 80%/20%,F-1,0.46123778501628665
Time-based 80%/20%,MCC,0.4567454614656604
Time-based 90%/10%,AUC,0.9679950648402693
Time-based 90%/10%,F-1,0.5268608414239483
Time-based 90%/10%,MCC,0.5286715310750432
Random 90%/10%,AUC,0.9757995432025443
Random 90%/10%,F-1,0.60671834625323
Random 90%/10%,MCC,0.6110895531647944
Random 80%/20%,AUC,0.9795800352677457
Random 80%/20%,F-1,0.626212384978861
Random 80%/20%,MCC,0.6308130784413623
Random 70%/30%,AUC,0.980046839708045
Random 70%/30%,F-1,0.62019630677092
Random 70%/30%,MCC,0.6229618139701794
Random 60%/40%,AUC,0.9791816988691332
Random 60%/40%,F-1,0.6156802459646425
Random 60%/40%,MCC,0.6174242268533513
Random 50%/50%,AUC,0.9789894310764903
Random 50%/50%,F-1,0.6066854108091222
Random 50%/50%,MCC,0.6081123680001314
Time-based 50%/50%,AUC,0.9521507117933591
Time-based 50%/50%,F-1,0.504180790960452
Time-based 50%/50%,MCC,0.4990225880051902
Time-based 60%/40%,AUC,0.9571085069531401
Time-based 60%/40%,F-1,0.5170630816959669
Time-based 60%/40%,MCC,0.5122882243229109
Time-based 70%/30%,AUC,0.9443647138179205
Time-based 70%/30%,F-1,0.4738461538461538
Time-based 70%/30%,MCC,0.47021253305622485
Time-based 80%/20%,AUC,0.9390595016699295
Time-based 80%/20%,F-1,0.45466321243523317
Time-based 80%/20%,MCC,0.45026677308866114
Time-based 90%/10%,AUC,0.9638178768345607
Time-based 90%/10%,F-1,0.5382059800664453
Time-based 90%/10%,MCC,0.5384774668961688
Random 90%/10%,AUC,0.9839795609996288
Random 90%/10%,F-1,0.6312625250501003
Random 90%/10%,MCC,0.6347037763410279
Random 80%/20%,AUC,0.9812569605966629
Random 80%/20%,F-1,0.6180344478216817
Random 80%/20%,MCC,0.6238018114610734
Random 70%/30%,AUC,0.9810467496161152
Random 70%/30%,F-1,0.6187026116259478
Random 70%/30%,MCC,0.6225825858587736
Random 60%/40%,AUC,0.9802012747952293
Random 60%/40%,F-1,0.6046685807015353
Random 60%/40%,MCC,0.6087394861425053
Random 50%/50%,AUC,0.9776016951753325
Random 50%/50%,F-1,0.5924501568667139
Random 50%/50%,MCC,0.5974337791793515
Time-based 50%/50%,AUC,0.9508069014232062
Time-based 50%/50%,F-1,0.4741194486983154
Time-based 50%/50%,MCC,0.4734677521816879
Time-based 60%/40%,AUC,0.9557643144352328
Time-based 60%/40%,F-1,0.5078518518518519
Time-based 60%/40%,MCC,0.5028265272230101
Time-based 70%/30%,AUC,0.9502900383859758
Time-based 70%/30%,F-1,0.476396708531832
Time-based 70%/30%,MCC,0.4734631902802366
Time-based 80%/20%,AUC,0.9386020796841166
Time-based 80%/20%,F-1,0.46289637136319056
Time-based 80%/20%,MCC,0.4583078504943457
Time-based 90%/10%,AUC,0.9667385835403077
Time-based 90%/10%,F-1,0.5353805073431243
Time-based 90%/10%,MCC,0.5352884244002687
Random 90%/10%,AUC,0.9868058241983709
Random 90%/10%,F-1,0.6486215538847117
Random 90%/10%,MCC,0.6550613187105696
Random 80%/20%,AUC,0.9809116802532899
Random 80%/20%,F-1,0.6255684689236989
Random 80%/20%,MCC,0.629577972732187
Random 70%/30%,AUC,0.9818334714136081
Random 70%/30%,F-1,0.6245113037565868
Random 70%/30%,MCC,0.628808979319025
Random 60%/40%,AUC,0.9796444788521604
Random 60%/40%,F-1,0.6152302095094717
Random 60%/40%,MCC,0.6192173467479759
Random 50%/50%,AUC,0.9776460906099793
Random 50%/50%,F-1,0.5972009398304219
Random 50%/50%,MCC,0.6007793909596874
Time-based 50%/50%,AUC,0.951643063469205
Time-based 50%/50%,F-1,0.489950541934126
Time-based 50%/50%,MCC,0.48785056914899083
Time-based 60%/40%,AUC,0.9533073744478938
Time-based 60%/40%,F-1,0.5104627173592691
Time-based 60%/40%,MCC,0.5056609138114387
Time-based 70%/30%,AUC,0.9403621663825757
Time-based 70%/30%,F-1,0.47533039647577097
Time-based 70%/30%,MCC,0.4716335182073342
Time-based 80%/20%,AUC,0.9426813808585056
Time-based 80%/20%,F-1,0.45872170439414117
Time-based 80%/20%,MCC,0.45351508215568964
Time-based 90%/10%,AUC,0.9657062013830576
Time-based 90%/10%,F-1,0.5303225806451614
Time-based 90%/10%,MCC,0.5324661494082642
Random 90%/10%,AUC,0.9800886621792976
Random 90%/10%,F-1,0.6264150943396226
Random 90%/10%,MCC,0.6311594263261432
Random 80%/20%,AUC,0.9826448353944067
Random 80%/20%,F-1,0.6277777777777778
Random 80%/20%,MCC,0.6319039201165666
Random 70%/30%,AUC,0.9784765409777018
Random 70%/30%,F-1,0.6086956521739131
Random 70%/30%,MCC,0.611720509300321
Random 60%/40%,AUC,0.9806773173965553
Random 60%/40%,F-1,0.6191881918819189
Random 60%/40%,MCC,0.6229388019934737
Random 50%/50%,AUC,0.9786564568236696
Random 50%/50%,F-1,0.6089098747690412
Random 50%/50%,MCC,0.6121048900451405
Time-based 50%/50%,AUC,0.9499524510387792
Time-based 50%/50%,F-1,0.45689476948521807
Time-based 50%/50%,MCC,0.45493004736006465
Time-based 60%/40%,AUC,0.9551563031686098
Time-based 60%/40%,F-1,0.5112758727216559
Time-based 60%/40%,MCC,0.5053221717713678
Time-based 70%/30%,AUC,0.944020902555444
Time-based 70%/30%,F-1,0.4631578947368421
Time-based 70%/30%,MCC,0.46033408590341757
Time-based 80%/20%,AUC,0.9432333339932986
Time-based 80%/20%,F-1,0.47016628627323115
Time-based 80%/20%,MCC,0.4657906990004674
Time-based 90%/10%,AUC,0.9639224647738414
Time-based 90%/10%,F-1,0.532823454429573
Time-based 90%/10%,MCC,0.5359786539831282
Random 90%/10%,AUC,0.9834095280124955
Random 90%/10%,F-1,0.6224696356275304
Random 90%/10%,MCC,0.6263612241092543
Random 80%/20%,AUC,0.9810752517447
Random 80%/20%,F-1,0.6068418443232524
Random 80%/20%,MCC,0.6120198491557813
Random 70%/30%,AUC,0.9782040943274057
Random 70%/30%,F-1,0.6070516096065407
Random 70%/30%,MCC,0.6104528445296147
Random 60%/40%,AUC,0.9788161923591504
Random 60%/40%,F-1,0.6145294725956567
Random 60%/40%,MCC,0.6176056640327711
Random 50%/50%,AUC,0.9788123984019751
Random 50%/50%,F-1,0.6046367851622875
Random 50%/50%,MCC,0.6059684115772165
Time-based 50%/50%,AUC,0.9499556831604187
Time-based 50%/50%,F-1,0.5008556759840274
Time-based 50%/50%,MCC,0.4953264757298368
Time-based 60%/40%,AUC,0.9553580688604947
Time-based 60%/40%,F-1,0.5045996079022772
Time-based 60%/40%,MCC,0.4990148793803469
Time-based 70%/30%,AUC,0.9504388881150431
Time-based 70%/30%,F-1,0.47934973637961337
Time-based 70%/30%,MCC,0.47583365829891666
Time-based 80%/20%,AUC,0.9402821174933259
Time-based 80%/20%,F-1,0.4563361785948785
Time-based 80%/20%,MCC,0.45149971231836306
Time-based 90%/10%,AUC,0.9694717299588194
Time-based 90%/10%,F-1,0.5154639175257731
Time-based 90%/10%,MCC,0.5172956556553896
Random 90%/10%,AUC,0.9836816499205953
Random 90%/10%,F-1,0.619234543670265
Random 90%/10%,MCC,0.6233818943310948
Random 80%/20%,AUC,0.9818231768808625
Random 80%/20%,F-1,0.6285140562248996
Random 80%/20%,MCC,0.6330471719764493
Random 70%/30%,AUC,0.9818223042091709
Random 70%/30%,F-1,0.6069868995633187
Random 70%/30%,MCC,0.6107817506889939
Random 60%/40%,AUC,0.9781215297668691
Random 60%/40%,F-1,0.5979992589848092
Random 60%/40%,MCC,0.6016738190137352
Random 50%/50%,AUC,0.979672470617941
Random 50%/50%,F-1,0.6028128528898469
Random 50%/50%,MCC,0.6049633539154339
Time-based 50%/50%,AUC,0.9525855840775678
Time-based 50%/50%,F-1,0.5273186409550046
Time-based 50%/50%,MCC,0.5220547964688185
Time-based 60%/40%,AUC,0.956200711117254
Time-based 60%/40%,F-1,0.5111281657712969
Time-based 60%/40%,MCC,0.5052713701079037
Time-based 70%/30%,AUC,0.94179185169581
Time-based 70%/30%,F-1,0.4702486678507993
Time-based 70%/30%,MCC,0.46615491861871644
Time-based 80%/20%,AUC,0.942091994874654
Time-based 80%/20%,F-1,0.45732689210950084
Time-based 80%/20%,MCC,0.4531849332402258
Time-based 90%/10%,AUC,0.9647582176023566
Time-based 90%/10%,F-1,0.5305073859987155
Time-based 90%/10%,MCC,0.5329971751377922
Random 90%/10%,AUC,0.9769763433631169
Random 90%/10%,F-1,0.6019617965926692
Random 90%/10%,MCC,0.6094570009466063
Random 80%/20%,AUC,0.9809053825285485
Random 80%/20%,F-1,0.6384554350700874
Random 80%/20%,MCC,0.6405111447408356
Random 70%/30%,AUC,0.9826992763558189
Random 70%/30%,F-1,0.6226851851851852
Random 70%/30%,MCC,0.6272456454313987
Random 60%/40%,AUC,0.9799852531093362
Random 60%/40%,F-1,0.6084948030283588
Random 60%/40%,MCC,0.6101905271608108
Random 50%/50%,AUC,0.9803646175347998
Random 50%/50%,F-1,0.6077745783628138
Random 50%/50%,MCC,0.6098389339960195
Time-based 50%/50%,AUC,0.9520877658750647
Time-based 50%/50%,F-1,0.5190649114843396
Time-based 50%/50%,MCC,0.5140247920844498
Time-based 60%/40%,AUC,0.9574330805267725
Time-based 60%/40%,F-1,0.5100812518808306
Time-based 60%/40%,MCC,0.5046386180343232
Time-based 70%/30%,AUC,0.9468754693183111
Time-based 70%/30%,F-1,0.47000216590859867
Time-based 70%/30%,MCC,0.466932485743932
Time-based 80%/20%,AUC,0.9432303301943549
Time-based 80%/20%,F-1,0.46350245499181664
Time-based 80%/20%,MCC,0.4588797741767853
Time-based 90%/10%,AUC,0.9622947782235326
Time-based 90%/10%,F-1,0.5236270753512132
Time-based 90%/10%,MCC,0.526364075076497
Random 90%/10%,AUC,0.9795206385653185
Random 90%/10%,F-1,0.6347607052896725
Random 90%/10%,MCC,0.6406117984472062
Random 80%/20%,AUC,0.9827836017181824
Random 80%/20%,F-1,0.6105054509415263
Random 80%/20%,MCC,0.6152383004180442
Random 70%/30%,AUC,0.9800570063817198
Random 70%/30%,F-1,0.6039387308533917
Random 70%/30%,MCC,0.6060228360214254
Random 60%/40%,AUC,0.9803713311878397
Random 60%/40%,F-1,0.6068034017008503
Random 60%/40%,MCC,0.6102754648850677
Random 50%/50%,AUC,0.9780803751218098
Random 50%/50%,F-1,0.6049369857306529
Random 50%/50%,MCC,0.6075340008422263
Time-based 50%/50%,AUC,0.9528513131877443
Time-based 50%/50%,F-1,0.4889549702633815
Time-based 50%/50%,MCC,0.48629867232930624
Time-based 60%/40%,AUC,0.9524970990971254
Time-based 60%/40%,F-1,0.5257948410317937
Time-based 60%/40%,MCC,0.5206894146258301
Time-based 70%/30%,AUC,0.945145800894589
Time-based 70%/30%,F-1,0.47561501942166595
Time-based 70%/30%,MCC,0.4728295091822424
Time-based 80%/20%,AUC,0.9438889370560867
Time-based 80%/20%,F-1,0.4603847407890446
Time-based 80%/20%,MCC,0.4558438120862428
Time-based 90%/10%,AUC,0.9602734702540942
Time-based 90%/10%,F-1,0.5345501955671448
Time-based 90%/10%,MCC,0.5360440027854187
Random 90%/10%,AUC,0.9835209590436162
Random 90%/10%,F-1,0.6365422396856582
Random 90%/10%,MCC,0.640806651041672
Random 80%/20%,AUC,0.981505661506517
Random 80%/20%,F-1,0.6208588957055213
Random 80%/20%,MCC,0.6253949223449744
Random 70%/30%,AUC,0.9813425125444789
Random 70%/30%,F-1,0.6115897955735766
Random 70%/30%,MCC,0.6167852370598428
Random 60%/40%,AUC,0.979036159004887
Random 60%/40%,F-1,0.6142303363761412
Random 60%/40%,MCC,0.6170945345203154
Random 50%/50%,AUC,0.9814107057275261
Random 50%/50%,F-1,0.6080653394589076
Random 50%/50%,MCC,0.6104604837287151
Time-based 50%/50%,AUC,0.9496045613565984
Time-based 50%/50%,F-1,0.5136885152788823
Time-based 50%/50%,MCC,0.508519347486565
Time-based 60%/40%,AUC,0.9552158756641295
Time-based 60%/40%,F-1,0.5317796610169491
Time-based 60%/40%,MCC,0.5265245694665297
Time-based 70%/30%,AUC,0.9481381136555803
Time-based 70%/30%,F-1,0.4725848563968668
Time-based 70%/30%,MCC,0.4693591105126563
Time-based 80%/20%,AUC,0.943912369590069
Time-based 80%/20%,F-1,0.45929847782925215
Time-based 80%/20%,MCC,0.45426789183205274
Time-based 90%/10%,AUC,0.9659786854257976
Time-based 90%/10%,F-1,0.5133899412148923
Time-based 90%/10%,MCC,0.5142071403414809
Random 90%/10%,AUC,0.9832762192279388
Random 90%/10%,F-1,0.6434955312810328
Random 90%/10%,MCC,0.6498029312171543
Random 80%/20%,AUC,0.982097963288652
Random 80%/20%,F-1,0.6337713860649642
Random 80%/20%,MCC,0.6383555615312089
Random 70%/30%,AUC,0.9814037874046807
Random 70%/30%,F-1,0.6176084099868594
Random 70%/30%,MCC,0.6221785572731774
Random 60%/40%,AUC,0.9789023186642681
Random 60%/40%,F-1,0.6220693170234455
Random 60%/40%,MCC,0.6248551151346576
Random 50%/50%,AUC,0.9793752923151807
Random 50%/50%,F-1,0.6081835089894606
Random 50%/50%,MCC,0.6092320326322354
Time-based 50%/50%,AUC,0.9518037552141151
Time-based 50%/50%,F-1,0.484901917566674
Time-based 50%/50%,MCC,0.48033288453759054
Time-based 60%/40%,AUC,0.952693910107149
Time-based 60%/40%,F-1,0.5140729709605362
Time-based 60%/40%,MCC,0.5089870599640259
Time-based 70%/30%,AUC,0.9463469333112722
Time-based 70%/30%,F-1,0.4727996461742592
Time-based 70%/30%,MCC,0.46890084259065384
Time-based 80%/20%,AUC,0.944653707169375
Time-based 80%/20%,F-1,0.4639376218323587
Time-based 80%/20%,MCC,0.4595846051591206
Time-based 90%/10%,AUC,0.9644341838768303
Time-based 90%/10%,F-1,0.5293350717079531
Time-based 90%/10%,MCC,0.5306950669230927
Random 90%/10%,AUC,0.9815817965706756
Random 90%/10%,F-1,0.6049570055639858
Random 90%/10%,MCC,0.6109369586995432
Random 80%/20%,AUC,0.9842808224709664
Random 80%/20%,F-1,0.615737203972498
Random 80%/20%,MCC,0.6209063580014839
Random 70%/30%,AUC,0.9824436900553256
Random 70%/30%,F-1,0.6043212930892298
Random 70%/30%,MCC,0.6109827106899047
Random 60%/40%,AUC,0.9803148172909747
Random 60%/40%,F-1,0.6105552776388194
Random 60%/40%,MCC,0.6151313578661557
Random 50%/50%,AUC,0.9787968099838147
Random 50%/50%,F-1,0.6019437988590746
Random 50%/50%,MCC,0.6021968705805815
Time-based 50%/50%,AUC,0.9508568397987247
