Scenario,Model,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Updated Model,RGF,7,0.15552016985138004,0.8116343490304709,0.9974077355421489,0.26102449888641427,0.9498764090451559,0.354615905525911,0.0025702572332608753
Static Model,RGF,8,0.2049492385786802,0.7727272727272727,0.9980148386393692,0.3239719157472417,0.9110746774448962,0.39734537752160093,0.0022346860383230154
Updated Model,RGF,8,0.18526543878656554,0.8181818181818182,0.9976731788206257,0.30212014134275617,0.9234101301698817,0.38868836157717207,0.0024412192483584867
Static Model,RGF,9,0.21159974506054813,0.7942583732057417,0.9980937753046646,0.33417211877201813,0.9641952074940757,0.4093764594502359,0.002141167172344269
Updated Model,RGF,9,0.19868342309994017,0.7942583732057417,0.9979468101354096,0.3178554332216372,0.9659743969637977,0.3966409082672066,0.0022391056294352673
Static Model,RGF,10,0.12078882497945768,0.786096256684492,0.9981853019265227,0.20940170940170943,0.8924585712025065,0.30771559598339604,0.0020172459304365416
Updated Model,RGF,10,0.10905044510385757,0.786096256684492,0.9979711348565898,0.19153094462540718,0.9270165131006795,0.29233298249350176,0.002115273953132443
Static Model,RGF,11,0.11755725190839694,0.6968325791855203,0.9984513106242877,0.20117570215545394,0.9297582581797644,0.28580849241050976,0.0016696943272485572
Updated Model,RGF,11,0.105890603085554,0.6832579185520362,0.9982968215778144,0.18336369156041285,0.9521593308752867,0.26854990206040624,0.0016401340615753582
Static Model,RGF,12,0.11963882618510158,0.7571428571428571,0.9984579127640871,0.20662768031189083,0.9356618427335917,0.3005962292678359,0.0016766190341407053
Updated Model,RGF,12,0.10685483870967742,0.7571428571428571,0.998257100421327,0.1872791519434629,0.9205634889653851,0.2840356025870616,0.001775590469309426
Static Model,RF,7,0.25806451612903225,0.7977839335180056,0.9985921457043256,0.38997968855788756,0.9513129311283421,0.4532710496836013,0.0017836585773640158
Updated Model,RF,7,0.25773195876288657,0.8310249307479224,0.9985546445910113,0.3934426229508196,0.9531119065587852,0.46233571522186273,0.001783574824877613
Static Model,RF,8,0.2681660899653979,0.7416267942583732,0.9985950712625803,0.39390088945362134,0.9219527890051004,0.4454513349684625,0.0018009849227878265
Updated Model,RF,8,0.2608,0.7799043062200957,0.9985037656213643,0.3908872901678657,0.9210021985230652,0.4504866981718672,0.0018178847133739195
Static Model,RF,9,0.28422876949740034,0.784688995215311,0.9986801951466914,0.4173027989821883,0.9401730437824731,0.4717954484109202,0.0018815247492226695
Updated Model,RF,9,0.28499156829679595,0.8086124401913876,0.998662905126779,0.42144638403990026,0.9528079520297168,0.47958949360968656,0.0018992153212629781
Static Model,RF,10,0.1496149614961496,0.7272727272727273,0.9986528727814907,0.24817518248175183,0.9044831205386344,0.32948615180055946,0.0019403235721105428
Updated Model,RF,10,0.13075506445672191,0.7593582887700535,0.9983831203651631,0.22309505106048705,0.9589454076883667,0.3146938732868562,0.0019143887573732333
Static Model,RF,11,0.16247139588100687,0.6425339366515838,0.9989730277320501,0.2593607305936073,0.9072038739976858,0.32276692358563813,0.0018083687476256804
Updated Model,RF,11,0.1970310391363023,0.6606334841628959,0.9991515765480562,0.3035343035343035,0.9228285004660757,0.36049143910450593,0.001270200329238952
Static Model,RF,12,0.16580310880829016,0.6857142857142857,0.9990016216543905,0.2670375521557719,0.904499403358733,0.3368748457572763,0.0020123995938286197
Updated Model,RF,12,0.19081272084805653,0.7714285714285715,0.9990717165287503,0.3059490084985836,0.9423164028703751,0.38338755387868984,0.001371971143645237
Static Model,NN,7,0.05805016181229773,0.7950138504155124,0.9926075930379183,0.10819981149858625,0.9346671469841729,0.21362638559671715,0.006989193216892733
Updated Model,NN,7,0.15030846887268648,0.7423822714681441,0.9974874254079418,0.25,0.8840273713417619,0.33335039517230924,0.002408101518600924
Static Model,NN,8,0.13430962343096234,0.7679425837320574,0.9968101932439716,0.22863247863247865,0.8974809700350233,0.32034815604617306,0.0030131082464262765
Updated Model,NN,8,0.1487108655616943,0.7727272727272727,0.9971371263463901,0.2494208494208494,0.9174436010654327,0.3382302247939671,0.002787269515996656
Static Model,NN,9,0.18101933216168717,0.7392344497607656,0.9978286616660087,0.2908235294117647,0.9131585231539203,0.3651504008993164,0.0023510657625948526
Updated Model,NN,9,0.14897413024085637,0.7990430622009569,0.9971298566945517,0.2511278195488722,0.9334580830908926,0.34428224462658114,0.0028155970108902396
Static Model,NN,10,0.08844011142061281,0.679144385026738,0.9977618723760446,0.15650030807147258,0.9085231757404466,0.24455616414342896,0.002291243439144515
Updated Model,NN,10,0.08745762711864406,0.6898395721925134,0.9977046521665206,0.15523465703971118,0.8693506808335753,0.24509969310181806,0.002706575051892291
Static Model,NN,11,0.09399477806788512,0.6515837104072398,0.9981448651386603,0.16428978893325727,0.8936769623639587,0.24701564193728548,0.002166238733194631
Updated Model,NN,11,0.11344853493613824,0.6832579185520362,0.998417120425478,0.19458762886597938,0.8974849436617112,0.27800091521757364,0.002000260055161635
Static Model,NN,12,0.08303886925795052,0.6714285714285714,0.997946409626868,0.14779874213836475,0.9048436902749639,0.23565413011095784,0.0021755313708206386
Updated Model,NN,12,0.12015018773466833,0.6857142857142857,0.9985848413203601,0.20447284345047922,0.9375827623191262,0.286655729911597,0.001962861134254951
Static Model,CART,7,0.05806719203649938,0.775623268698061,0.9927763480478327,0.10804553347482154,0.8842610887125589,0.21101639139769326,0.0072236519521673296
Updated Model,CART,7,0.05925595901091557,0.7368421052631579,0.993252924696202,0.10969072164948454,0.8651198738066517,0.20775440468750428,0.006747075303798081
Static Model,CART,8,0.060842433697347896,0.65311004784689,0.9935806243538653,0.11131498470948012,0.8234501935323572,0.1980402424350716,0.0064193756461346785
Updated Model,CART,8,0.06925714285714285,0.7248803827751196,0.993833923874658,0.12643438347590233,0.8594399850865372,0.22285653628938257,0.006166076125342028
Static Model,CART,9,0.05480733258511036,0.7009569377990431,0.9925393564078254,0.10166551006245664,0.846836005547619,0.19465972736792722,0.007460643592174537
Updated Model,CART,9,0.05298321939092604,0.8157894736842105,0.9911071664250867,0.09950393930551503,0.9035011460782332,0.20656042498756988,0.008892833574913333
Static Model,CART,10,0.02680906713164778,0.6577540106951871,0.9925957048875869,0.05151832460732985,0.8252260572458412,0.13179318059231576,0.007404295112413189
Updated Model,CART,10,0.02190280629705681,0.6844919786096256,0.9905586654285303,0.042447355330790915,0.8375721215893334,0.121333437492678,0.009441334571469676
Static Model,CART,11,0.027673741156887224,0.6018099547511312,0.9939711282765608,0.052914262979908484,0.7979454306365137,0.1281550620421099,0.006028871723439281
Updated Model,CART,11,0.028119141845448864,0.6108597285067874,0.9939825250094972,0.053763440860215055,0.8024747508178242,0.13017057115642824,0.0060174749905027225
Static Model,CART,12,0.029570656809781062,0.7428571428571429,0.9934660210360401,0.05687722176647525,0.8681948244889296,0.14739391657006334,0.006533978963959868
Updated Model,CART,12,0.023917995444191344,0.75,0.9918159498044922,0.04635761589403973,0.8709400510880853,0.13302135653150476,0.008184050195507865
Static Model,SVM,7,0.182987848463188,0.7091412742382271,0.9980499421076563,0.29090909090909095,0.9424186677321654,0.35961219251748466,0.003037370845995543
Updated Model,SVM,7,0.07856712823600241,0.7229916897506925,0.9950607908672289,0.14173228346456693,0.94365598046832,0.23730692599022196,0.003420703794611652
Static Model,SVM,8,0.2195526097763049,0.6339712918660287,0.9983874245623956,0.3261538461538462,0.8981755315001073,0.3724815452609691,0.0021119830011967363
Updated Model,SVM,8,0.23247559893522626,0.6267942583732058,0.9984964022632018,0.33915857605177996,0.9057177675098875,0.3811484000520682,0.002113658559440536
Static Model,SVM,9,0.24746621621621623,0.7009569377990431,0.998536111647422,0.365792759051186,0.9431395811042118,0.415955583103553,0.0020030437266496818
Updated Model,SVM,9,0.22706065318818042,0.6985645933014354,0.9983862648081816,0.34272300469483574,0.9506601400689931,0.39769881449523425,0.0021889505159967534
Static Model,SVM,10,0.13800904977375567,0.6524064171122995,0.998647968192103,0.22782446311858076,0.9218300814896181,0.29966099806323143,0.0018831813000995841
Updated Model,SVM,10,0.08840579710144927,0.6524064171122995,0.9978370760799906,0.1557115507338864,0.9073772759477137,0.2396359049093689,0.0026033331413573297
Static Model,SVM,11,0.13774403470715835,0.5746606334841629,0.9988742560466,0.2222222222222222,0.9100732558838177,0.28097865339917355,0.001643374363396459
Updated Model,SVM,11,0.1076051779935275,0.6018099547511312,0.9984918323413955,0.18256691832532598,0.9049813474845679,0.2540482588212987,0.0018384895071124944
Static Model,SVM,12,0.13366336633663367,0.5785714285714286,0.9988936376587554,0.21715817694369974,0.9053018912770181,0.2777340414065523,0.0016176159826886167
Updated Model,SVM,12,0.11609498680738786,0.6285714285714286,0.9986322027219545,0.19599109131403117,0.9185926372193702,0.2697493456514513,0.002063555309075452
Static Model,RGF,7,0.15639564992232005,0.8365650969529086,0.9973624216968942,0.2635253054101222,0.9523700360177498,0.361053609180161,0.002692275473140963
Updated Model,RGF,7,0.15927311598075894,0.8254847645429363,0.9974436741090751,0.26702508960573473,0.9515922585960622,0.36194554574681354,0.0025865342608890943
Static Model,RGF,8,0.1911682504192286,0.8181818181818182,0.997757121103679,0.30992297236067057,0.9144993167248083,0.3948559087379072,0.002330892824182929
Updated Model,RGF,8,0.20059347181008902,0.8086124401913876,0.9978984975804005,0.32144555397051827,0.9202124290655156,0.4021305116820795,0.0021859498407495073
Static Model,RGF,9,0.19157530294287364,0.7942583732057417,0.9978574783658626,0.30869363086936313,0.9677699176896414,0.389454652275291,0.0022039795202441707
Updated Model,RGF,9,0.18383167220376523,0.7942583732057417,0.9977522974113958,0.29856115107913667,0.9625136434107373,0.38147185855341254,0.002307188583192567
Static Model,RGF,10,0.10824742268041238,0.786096256684492,0.9979547862252972,0.19029126213592232,0.8979022226901907,0.2912509689544893,0.002073641691648456
Updated Model,RGF,10,0.11052631578947368,0.786096256684492,0.9980005623929165,0.19380355965721818,0.930134140438948,0.294311235698201,0.002073775620399112
Static Model,RGF,11,0.1111913357400722,0.6968325791855203,0.9983563378498164,0.1917808219178082,0.9401381548042976,0.277937541965295,0.0016845933074025625
Updated Model,RGF,11,0.10459363957597173,0.669683257918552,0.9983031530961124,0.1809290953545232,0.9471023128896755,0.264225062130065,0.0016947200417223747
Static Model,RGF,12,0.11134453781512606,0.7571428571428571,0.998332878663878,0.19413919413919414,0.9409931735468103,0.2899594243709127,0.0016868690090613104
Updated Model,RGF,12,0.10443349753694581,0.7571428571428571,0.9982135279318602,0.18354978354978352,0.9175184866751922,0.28078895399132536,0.00179993379726766
Static Model,RF,7,0.25356842989084805,0.8365650969529086,0.9985187060240851,0.38917525773195877,0.9535995835823919,0.46010534438073625,0.0018233766314937475
Updated Model,RF,7,0.2259083728278041,0.7922437673130194,0.9983515135605588,0.35156730178242157,0.9530277131305716,0.4225346432065291,0.0018172708252276234
Static Model,RF,8,0.2432640492686682,0.7559808612440191,0.9984021512787208,0.36808386721025044,0.9249038736648072,0.4282954976254182,0.0018299223312981013
Updated Model,RF,8,0.2724252491694352,0.784688995215311,0.9985773992029902,0.40443896424167697,0.9300148545902118,0.4618586549848231,0.0018433662965331931
Static Model,RF,9,0.25879593432369036,0.7918660287081339,0.9985087357825607,0.3901001767825574,0.9515802244140159,0.45219324325907073,0.0018520366202621744
Updated Model,RF,9,0.2302357836338419,0.7942583732057417,0.9982767613487368,0.35698924731182796,0.9388826279417163,0.4270829317590735,0.00217550868679417
Static Model,RF,10,0.1339712918660287,0.7486631016042781,0.9984436103009456,0.2272727272727273,0.9004496286523309,0.3162966553231684,0.0018501746033822053
Updated Model,RF,10,0.18387909319899245,0.7807486631016043,0.9988735793039407,0.2976554536187564,0.9408620173760389,0.37857121747469735,0.0015942805948286004
Static Model,RF,11,0.1379638439581351,0.6561085972850679,0.9987564898062555,0.22798742138364778,0.9096191732701157,0.3004959584579466,0.0015315775610991514
Updated Model,RF,11,0.20229555236728838,0.6380090497737556,0.9991946308724832,0.30718954248366015,0.9293394241974999,0.3589697833245269,0.00112927846017475
Static Model,RF,12,0.1566265060240964,0.7428571428571429,0.9988709041859901,0.2587064676616916,0.9107236995981605,0.3407847646606179,0.0015069390136703944
Updated Model,RF,12,0.16143497757847533,0.7714285714285715,0.9988765875541814,0.2669962917181706,0.9245284801457061,0.3525864097493933,0.0014724455154436062
Static Model,NN,7,0.07886343867787765,0.7534626038781164,0.9948967234964788,0.14278215223097115,0.8914693246275641,0.24274324186472712,0.004424135193044475
Updated Model,NN,7,0.10786699107866991,0.7368421052631579,0.9964139560393199,0.1881853555005306,0.8875157999369606,0.2810705230598399,0.003238272189913044
Static Model,NN,8,0.10286844708209693,0.7464114832535885,0.995836757294879,0.18081715444798607,0.8766127860946059,0.27614003110419205,0.0037284424406666245
Updated Model,NN,8,0.1537731371618415,0.7751196172248804,0.9972357953457686,0.25663366336633664,0.9052815670529794,0.3445014996395365,0.00267096728969322
Static Model,NN,9,0.142792384406165,0.7535885167464115,0.9971269750245663,0.24009146341463414,0.9206746362920617,0.32726995598185166,0.0028264588058216486
Updated Model,NN,9,0.1483613817537644,0.8014354066985646,0.9971096850046539,0.25037369207772797,0.9414614108869817,0.3440856355662864,0.002741464139459422
Static Model,NN,10,0.0734549138804458,0.7754010695187166,0.9969411710851568,0.13419713095788988,0.9104094140244803,0.23808423017318125,0.002831786647283089
Updated Model,NN,10,0.07730263157894737,0.7540106951871658,0.9971733216495116,0.14022874191944307,0.8838479734987224,0.24086839416811634,0.002806100153786711
Static Model,NN,11,0.07490079365079365,0.6832579185520362,0.9975497024186399,0.13500223513634332,0.8829520303552731,0.2256969450443473,0.002418968844831339
Updated Model,NN,11,0.09760827407886231,0.6832579185520362,0.9981435988350006,0.17081447963800905,0.9066203114111702,0.25779546779448875,0.0021949938926984613
Static Model,NN,12,0.07418181818181818,0.7285714285714285,0.997516368100391,0.13465346534653463,0.9216018924681348,0.23198145080344088,0.002401048716807472
Updated Model,NN,12,0.10038610038610038,0.7428571428571429,0.9981661665302658,0.1768707482993197,0.9119425573062567,0.272662057434615,0.001967950429630142
Static Model,CART,7,0.06374228923920494,0.7728531855955678,0.9934685560977592,0.11777121148163783,0.8832231282407031,0.22080796828371205,0.006531443902240848
Updated Model,CART,7,0.04766768811712632,0.775623268698061,0.9911325492475558,0.08981555733761028,0.8834387254343625,0.19093798791251326,0.008867450752444214
Static Model,CART,8,0.07846813069094805,0.7009569377990431,0.99474845295845,0.14113680154142583,0.8479431766888587,0.23340113858291955,0.0052515470415499576
Updated Model,CART,8,0.05528630407467241,0.7368421052631579,0.9920873353184947,0.10285523459676071,0.8645433301948692,0.20047299625225143,0.007912664681505307
Static Model,CART,9,0.06793650793650793,0.7679425837320574,0.99351480169788,0.12482986583706007,0.8807966612304107,0.22722856366182867,0.0064851983021200444
Updated Model,CART,9,0.029728689628631903,0.7392344497607656,0.9853121280844676,0.05715871254162042,0.8623474360610802,0.14638539703724243,0.01468787191553249
Static Model,CART,10,0.0341840318426598,0.7807486631016043,0.9931891602035078,0.0655002243158367,0.8870013951746032,0.16250012397572935,0.006810839796492238
Updated Model,CART,10,0.028994447871684145,0.7540106951871658,0.992204972599694,0.05584158415841584,0.873144255334574,0.14690694293185685,0.0077950274003060465
Static Model,CART,11,0.03116938950988822,0.6561085972850679,0.9941965303279726,0.05951159450030782,0.8251998845289222,0.142160469009215,0.0058034696720273525
Updated Model,CART,11,0.02185007974481659,0.6199095022624435,0.9921273901481575,0.042212293945462956,0.8060705439515501,0.11536766150806829,0.007872609851842472
Static Model,CART,12,0.03343465045592705,0.7071428571428572,0.9945003940468613,0.0638503708481135,0.8508597427404135,0.15299324757154215,0.005499605953138735
Updated Model,CART,12,0.026974483596597813,0.7928571428571428,0.9923596586947956,0.052173913043478265,0.8926348642072629,0.1453917615692714,0.0076403413052044495
Static Model,SVM,7,0.2021688613477924,0.7229916897506925,0.9982343225814516,0.3159806295399516,0.9421049859850131,0.3817432394205701,0.002925007318388907
Updated Model,SVM,7,0.08858131487889273,0.7091412742382271,0.9957201854430053,0.15749000307597663,0.941089762351105,0.24967115657539163,0.0034852247406632103
Static Model,SVM,8,0.23545210384959714,0.6291866028708134,0.9985140743227919,0.34267100977198695,0.8991188651356771,0.3843220502026809,0.002017626365869256
Updated Model,SVM,8,0.23471223021582735,0.6244019138755981,0.9985155469944245,0.3411764705882353,0.9083992577675577,0.3822513819083222,0.0021089198849887055
Static Model,SVM,9,0.25975177304964536,0.7009569377990431,0.9986167984070128,0.37904269081500647,0.9372616119473357,0.42618760974797376,0.0019303150194928088
Updated Model,SVM,9,0.23840520748576077,0.7009569377990431,0.9984712740727506,0.35579842137219186,0.954049225792919,0.4082448360304142,0.002159088487426856
Static Model,SVM,10,0.14841849148418493,0.6524064171122995,0.998749329706117,0.24182358771060458,0.9272863655012896,0.31078927492353137,0.001801338334892385
Updated Model,SVM,10,0.10324729392173189,0.6631016042780749,0.998136256032645,0.17867435158501438,0.9073012927807594,0.2611768530237496,0.0023852166983990156
Static Model,SVM,11,0.14564220183486237,0.5746606334841629,0.9989375712295808,0.23238792314730097,0.9101065787363669,0.2889446949166117,0.0015713086432204897
Updated Model,SVM,11,0.1414267834793492,0.5113122171945701,0.9989945548942637,0.2215686274509804,0.9082894286792347,0.26855255217571006,0.0016415325218110007
Static Model,SVM,12,0.14625228519195613,0.5714285714285714,0.9990016216543905,0.23289665211062593,0.9078614525345341,0.28875316379580207,0.001539130969036052
Updated Model,SVM,12,0.10239651416122005,0.6714285714285714,0.9983518232245158,0.1776937618147448,0.9143455679082798,0.2617891925717508,0.002195032764062296
Static Model,RGF,7,0.15260232440626578,0.8365650969529086,0.9972874194702656,0.2581196581196581,0.9556100592448373,0.35662943663226293,0.0026191061124686177
Updated Model,RGF,7,0.1538860103626943,0.8227146814404432,0.9973483587794013,0.25927542557835004,0.9521609913642457,0.3551466320521436,0.0027574132894968777
Static Model,RGF,8,0.185456595264938,0.7870813397129187,0.9977409217157214,0.3001824817518248,0.915911005151321,0.38140710190952304,0.0022873565936786153
Updated Model,RGF,8,0.1784037558685446,0.8181818181818182,0.9975686191347171,0.2929336188436831,0.919983913314651,0.38139360550504253,0.002556899908939264
Static Model,RGF,9,0.18672665916760406,0.7942583732057417,0.9977926407911913,0.302367941712204,0.9620813255718099,0.38447565741219586,0.0021776692436940893
Updated Model,RGF,9,0.19004006868918144,0.7942583732057417,0.9978373066759648,0.3066974595842956,0.9653457350029608,0.38788505926658295,0.0023867559424262425
Static Model,RGF,10,0.10507505360972123,0.786096256684492,0.9978877568369976,0.1853720050441362,0.8992277500652724,0.2869365396310023,0.0020509481841874243
Updated Model,RGF,10,0.11484375,0.786096256684492,0.9980823055493794,0.2004089979550102,0.9225984310396462,0.3000234308934292,0.0020924948900059586
Static Model,RGF,11,0.10598761183757742,0.6968325791855203,0.9982702292009624,0.18399044205495818,0.9298169571812062,0.27133400089661747,0.0017006231616965301
Updated Model,RGF,11,0.10797459421312633,0.6923076923076923,0.9983132835253894,0.18681318681318684,0.9424344082719676,0.27298202515971853,0.0017337375728363818
Static Model,RGF,12,0.10805300713557595,0.7571428571428571,0.9982779394380286,0.18911685994647637,0.9362361234884998,0.285628514938319,0.0017049652145738566
Updated Model,RGF,12,0.1067472306143001,0.7571428571428571,0.9982552059652633,0.1871138570167696,0.9125818419106382,0.28389210494692746,0.0017470848178616943
Static Model,RF,7,0.24808184143222506,0.8060941828254847,0.9985124558385327,0.37940026075619293,0.9432292338395867,0.4467069043282126,0.0018334425553258617
Updated Model,RF,7,0.24869565217391304,0.7922437673130194,0.9985327689415779,0.37855724685638653,0.9498856055547525,0.4433946204326672,0.0017758853952087815
Static Model,RF,8,0.22492401215805471,0.7081339712918661,0.9983182089956674,0.34140715109573244,0.9135976716186903,0.3985110510746144,0.0019304946114944968
Updated Model,RF,8,0.2580403889304413,0.8253588516746412,0.998431604711371,0.39316239316239315,0.9331699893634409,0.4609880371417014,0.001923057619750293
Static Model,RF,9,0.24107142857142858,0.7751196172248804,0.9983949098181378,0.3677639046538025,0.932675217512327,0.43174031979127103,0.001899866578679676
Updated Model,RF,9,0.27663088356729976,0.8014354066985646,0.9986182392420055,0.4112952731737262,0.9525824841218112,0.4703791654936354,0.0019025442264301007
Static Model,RF,10,0.12221231043710973,0.732620320855615,0.9983095515243464,0.20948012232415902,0.8971711279357226,0.29879540407653815,0.0020006362887299073
Updated Model,RF,10,0.1626848691695108,0.7647058823529411,0.9987248067591781,0.26829268292682923,0.9480221398428714,0.3523567278932712,0.0018021305536300499
Static Model,RF,11,0.12888482632541134,0.6380090497737556,0.9986919083196151,0.21444866920152092,0.8927924824974354,0.2863730175662537,0.00168859111054831
Updated Model,RF,11,0.20612813370473537,0.669683257918552,0.9991857667468659,0.3152289669861555,0.9321915858375904,0.3712544160696186,0.0011422692161580353
Static Model,RF,12,0.13733905579399142,0.6857142857142857,0.9987742869267376,0.22884386174016685,0.9053608718650616,0.3065310454535964,0.001660785517262284
Updated Model,RF,12,0.18493150684931506,0.7714285714285715,0.9990376163196023,0.2983425414364641,0.9209559958115999,0.3774226765927638,0.0013221052711345515
Static Model,NN,7,0.1340782122905028,0.7313019390581718,0.9971842914086512,0.22660944206008585,0.8958433508954114,0.3123835361287501,0.0027657430374063863
Updated Model,NN,7,0.06131975387226819,0.8005540166204986,0.9929747914391208,0.11391407173827356,0.9327756759315456,0.2203989595414487,0.006600242091663379
Static Model,NN,8,0.14367541766109784,0.7200956937799043,0.997185724510263,0.2395543175487465,0.8764511383854005,0.320867928854849,0.0026584841238840883
Updated Model,NN,8,0.13077237433592154,0.7655502392344498,0.9967233056176532,0.22338568935427577,0.9137850717026492,0.31558281185701886,0.0029728673246697977
Static Model,NN,9,0.17393705135284374,0.7535885167464115,0.9976961048466807,0.2826379542395693,0.9047719971776277,0.3613723985618262,0.002182408132372715
Updated Model,NN,9,0.15011337868480726,0.7918660287081339,0.9971745225793252,0.2523827678231033,0.9227595979223359,0.3440419695395552,0.0025828763881103225
Static Model,NN,10,0.08035190615835777,0.732620320855615,0.9973547914568592,0.14482029598308668,0.8976544564365727,0.24207757651363,0.0023117048032691894
Updated Model,NN,10,0.0933955970647098,0.7486631016042781,0.9977013824402621,0.166073546856465,0.8891016473921928,0.26392569637719454,0.0023899951059340938
Static Model,NN,11,0.0885323826500297,0.6742081447963801,0.9979663163226542,0.15651260504201678,0.838537969530613,0.24383561344868346,0.0019585609456585448
Updated Model,NN,11,0.10283687943262411,0.6561085972850679,0.9983018867924528,0.17780502759043532,0.8995194488164053,0.25931502292669084,0.0019216912758147594
Static Model,NN,12,0.0847457627118644,0.6785714285714286,0.997971037555697,0.1506740681998414,0.9183036763280682,0.23933968044670936,0.001903822292322114
Updated Model,NN,12,0.11052631578947368,0.75,0.998332878663878,0.19266055045871558,0.9122700332321604,0.28752051215146157,0.0017424189454469565
Static Model,CART,7,0.06465420139671096,0.7950138504155124,0.9933966789639067,0.11958333333333333,0.8942612480869657,0.2255869673292022,0.006603321036093259
Updated Model,CART,7,0.06737992260414295,0.8199445983379502,0.9934966819327449,0.12452671434581404,0.9067696163260371,0.23395087497734787,0.006503318067255122
Static Model,CART,8,0.06138156628824322,0.7631578947368421,0.9926705132849708,0.11362422083704364,0.8779848888378737,0.21515469492441208,0.007329486715029203
Updated Model,CART,8,0.06506994489190335,0.7344497607655502,0.9933405788777653,0.11954828660436137,0.8639749024864563,0.21736564971670463,0.006659421122234691
Static Model,CART,9,0.06652017578905314,0.7966507177033493,0.9931445071047573,0.12278761061946904,0.894956819124099,0.2290147369341039,0.006855492895242651
Updated Model,CART,9,0.05095443349753694,0.7918660287081339,0.990991899625671,0.09574775817182528,0.8914889639751873,0.1994921579688235,0.00900810037432893
Static Model,CART,10,0.033529562324033785,0.7005347593582888,0.9937352044886802,0.06399609184171959,0.8471798141624106,0.15237321132084977,0.006264795511319792
Updated Model,CART,10,0.025807684955075513,0.7219251336898396,0.9915837246105756,0.049833887043189376,0.8567956616878023,0.1354804499892394,0.008416275389424398
Static Model,CART,11,0.03616636528028933,0.6334841628959276,0.9951728504495378,0.06842619745845553,0.8143791306918322,0.15058250614087737,0.004827149550462201
Updated Model,CART,11,0.03027789299046039,0.6606334841628959,0.993983791313157,0.0579020424350585,0.8273552953551891,0.14057274100984624,0.006016208686843105
Static Model,CART,12,0.03452811575139757,0.75,0.9943715710345246,0.06601697579377554,0.8722182006988607,0.1601697213866464,0.005628428965475433
Updated Model,CART,12,0.028548123980424143,0.75,0.9931648025218999,0.05500261917234154,0.8716146563681981,0.1454928735175523,0.006835197478100088
Static Model,SVM,7,0.07856712823600241,0.7229916897506925,0.9950607908672289,0.14173228346456693,0.9455371701393686,0.23730692599022196,0.003399412378558249
Updated Model,SVM,7,0.09553440702781844,0.7229916897506925,0.9959826932362055,0.16876818622696413,0.9459086489285838,0.26189437176077485,0.003280150973314827
Static Model,SVM,8,0.2235393734123624,0.631578947368421,0.998422768681576,0.3302063789868668,0.8983592899409286,0.375149997292743,0.0020868793633462635
Updated Model,SVM,8,0.2228813559322034,0.6291866028708134,0.9984212960099434,0.32916145181476847,0.9128383960751194,0.37388397688364733,0.002121461533120363
Static Model,SVM,9,0.2521514629948365,0.7009569377990431,0.9985678100172612,0.37088607594936707,0.9375277855542378,0.4198871047951881,0.001992518393456737
Updated Model,SVM,9,0.16892655367231638,0.715311004784689,0.997709072361615,0.273308957952468,0.9535942063008146,0.34692099504963386,0.002766741495427593
Static Model,SVM,10,0.1412037037037037,0.6524064171122995,0.9986806654546881,0.23215984776403423,0.9312835470798078,0.3031197166997802,0.001863208093487072
Updated Model,SVM,10,0.1420996818663839,0.7165775401069518,0.9985907479825789,0.23716814159292038,0.9104638926040443,0.3187089118216584,0.002014032177698409
Static Model,SVM,11,0.14174107142857142,0.5746606334841629,0.99890717994175,0.22739480752014324,0.9079807309086292,0.28503786526498703,0.0016204626998252186
Updated Model,SVM,11,0.11063464837049743,0.583710407239819,0.9985703431682917,0.18601297764960348,0.9092397375142742,0.2537032219091622,0.0017946719457043055
Static Model,SVM,12,0.13651877133105803,0.5714285714285714,0.9989277378679033,0.22038567493112948,0.9009955639017957,0.27895323930899324,0.001588181767119865
Updated Model,SVM,12,0.1015625,0.65,0.9983821345215361,0.17567567567567569,0.9095803153860896,0.25651588284285326,0.0022368790714142515
Static Model,RGF,7,0.15895800106326421,0.8282548476454293,0.9974311737379703,0.2667261373773417,0.9525785219946642,0.36219378987386713,0.0026465166512985427
Updated Model,RGF,7,0.14774951076320939,0.8365650969529086,0.9971858539550393,0.2511434511434511,0.9545571011215886,0.3508882597292097,0.002752451571557693
Static Model,RGF,8,0.19172494172494173,0.7870813397129187,0.9978263366704072,0.3083411433926898,0.9140271175855195,0.38782484765662656,0.00228590800589384
Updated Model,RGF,8,0.20012165450121655,0.7870813397129187,0.9979323690279484,0.3191076624636276,0.922387808483837,0.39625885001345823,0.002222317529133045
Static Model,RGF,9,0.19437939110070257,0.7942583732057417,0.9978934992406799,0.3123236124176858,0.9666326155665215,0.39230528663038405,0.0022185921965623408
Updated Model,RGF,9,0.186307519640853,0.7942583732057417,0.9977868774512205,0.3018181818181818,0.9660243737116759,0.38404221850261094,0.0023236413613670977
Static Model,RGF,10,0.10598413842826243,0.786096256684492,0.9979073751945488,0.18678526048284624,0.8875187908247735,0.288179499990939,0.0021245377328429813
Updated Model,RGF,10,0.1152037617554859,0.786096256684492,0.9980888450018964,0.20095693779904308,0.9287865312895027,0.3004948409420179,0.0020535177441717276
Static Model,RGF,11,0.10716771050800278,0.6968325791855203,0.9982904900595163,0.18576598311218334,0.9329002323480887,0.272845562390042,0.0017765870456807715
Updated Model,RGF,11,0.11143270622286541,0.6968325791855203,0.9983601367607953,0.19213973799126638,0.9440955387159821,0.2782400385183781,0.001656655520744392
