Scenario,Model,N,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time
Sliding Window,RGF,20,18,0.29476584,0.259708738,0.982108117,0.276129032,0.893929301,0.267656769,0.017701307,15.95332301,0.708104469
Sliding Window,RGF,20,19,0.518394649,0.369928401,0.986987721,0.431754875,0.947996611,0.431567824,0.013899349,16.29446227,0.692445438
Sliding Window,RGF,20,20,0.447368421,0.376106195,0.992156613,0.408653846,0.936162214,0.406280191,0.010777934,16.80279495,0.675847753
Sliding Window,RGF,20,-1,0.452343504,0.355412753,0.986130202,0.398062284,0.936964413,0.394062312,0.014048866,17.13391197,0.706067772
Sliding Window,RGF,22,12,0.394736842,0.445544554,0.978073253,0.418604651,0.947517751,0.408248077,0.018372171,16.31642174,0.656839744
Sliding Window,RGF,22,13,0.570945946,0.390300231,0.986282627,0.463648834,0.934145132,0.465453264,0.015737234,16.94306013,0.643241085
Sliding Window,RGF,22,14,0.455357143,0.3,0.993685097,0.361702128,0.95791971,0.366576644,0.008064828,16.49347348,0.649393152
Sliding Window,RGF,22,15,0.732905983,0.440308087,0.980318552,0.550120289,0.965720636,0.559126791,0.018033172,15.84808911,0.651251093
Sliding Window,RGF,22,16,0.675438596,0.59922179,0.993790345,0.635051546,0.942270788,0.633083584,0.009109575,17.73029526,0.639166509
Sliding Window,RGF,22,17,0.438202247,0.3046875,0.990246983,0.359447005,0.911135993,0.360653677,0.011557468,18.37727522,0.66635929
Sliding Window,RGF,22,18,0.347107438,0.332453826,0.98280943,0.339622642,0.908419771,0.330997115,0.016711287,18.5056569,0.640106019
Sliding Window,RGF,22,19,0.222222222,0.18128655,0.982563851,0.199677939,0.884525766,0.191967733,0.016781448,16.82621623,0.643432636
Sliding Window,RGF,22,20,0.314754098,0.290909091,0.984458322,0.302362205,0.919126005,0.294749842,0.01588915,15.8608376,0.645158252
Sliding Window,RGF,22,21,0.572438163,0.400990099,0.987264945,0.471615721,0.9494299,0.472943393,0.013995256,16.01256748,0.631141127
Sliding Window,RGF,22,22,0.41221374,0.279792746,0.992427695,0.333333333,0.928635776,0.335943027,0.010603574,17.0052721,0.633843081
Sliding Window,RGF,22,-1,0.47307812,0.375494071,0.986538676,0.418675114,0.936710242,0.414772606,0.014077509,16.90174229,0.645448363
Sliding Window,RGF,8,5,0.406659939,0.407894737,0.985035975,0.407276402,0.941362225,0.399699225,0.015043313,17.34692813,1.806965537
Sliding Window,RGF,8,6,0.619186047,0.332552693,0.98575037,0.432706958,0.953263208,0.447421609,0.014352435,16.11936839,1.769615271
Sliding Window,RGF,8,7,0.330677291,0.268608414,0.984921161,0.296428571,0.89243118,0.290486091,0.01549198,18.45972507,1.771048163
Sliding Window,RGF,8,8,0.480252765,0.357647059,0.988838289,0.409979771,0.930427581,0.408952202,0.013058019,15.72801579,1.704997305
Sliding Window,RGF,8,-1,0.450897227,0.341571923,0.986136492,0.388693573,0.931326003,0.385587889,0.014486414,16.91350934,1.763156569
Sliding Window,RGF,10,6,0.44766147,0.427659574,0.983511402,0.437431991,0.940745103,0.429184935,0.016152919,16.81602227,1.423461737
Sliding Window,RGF,10,7,0.694017094,0.378731343,0.986525275,0.490042245,0.966154131,0.506755932,0.013154378,16.51960872,1.410243266
Sliding Window,RGF,10,8,0.447265625,0.35503876,0.988853452,0.39585134,0.913303944,0.392954329,0.012695126,18.25738087,1.425540452
Sliding Window,RGF,10,9,0.247360483,0.220430108,0.982793813,0.233120114,0.890558686,0.22482994,0.016172339,19.06437965,1.411965851
Sliding Window,RGF,10,10,0.491902834,0.376744186,0.989588482,0.426690079,0.943719899,0.425352429,0.012314518,15.66656772,1.38999117
Sliding Window,RGF,10,-1,0.458121827,0.356895699,0.98625458,0.401222562,0.933937969,0.397527608,0.014097805,17.26479185,1.412240495
Sliding Window,RGF,14,8,0.445882353,0.439675174,0.978702029,0.442757009,0.94085729,0.431912127,0.019259885,16.2849588,1.024433415
Sliding Window,RGF,14,9,0.396396396,0.285714286,0.992096979,0.332075472,0.946027699,0.332665998,0.009345769,18.43325934,1.042855854
Sliding Window,RGF,14,10,0.72324159,0.50751073,0.985712053,0.596469105,0.964686322,0.599027221,0.014286896,15.73182654,1.046303476
Sliding Window,RGF,14,11,0.482649842,0.337748344,0.989641239,0.397402597,0.907407938,0.398717665,0.012394511,18.91154583,1.002764302
Sliding Window,RGF,14,12,0.247767857,0.225609756,0.98397071,0.236170213,0.889525448,0.228344135,0.015624072,18.19807023,0.994465184
Sliding Window,RGF,14,13,0.367032967,0.277870216,0.98388141,0.316287879,0.906310016,0.311350999,0.016756224,16.11787543,0.981054881
Sliding Window,RGF,14,14,0.517751479,0.439698492,0.991383929,0.475543478,0.945982021,0.472828692,0.011062424,17.17789601,0.992744882
Sliding Window,RGF,14,-1,0.470767357,0.382105783,0.986484159,0.421828104,0.93341235,0.417379805,0.014104186,17.26506174,1.012088856
Sliding Window,RGF,16,9,0.401688782,0.459944751,0.977368985,0.428847392,0.941660431,0.418353254,0.01895509,16.55679332,0.887212122
Sliding Window,RGF,16,10,0.350230415,0.287878788,0.991605858,0.316008316,0.939175161,0.313343805,0.009534779,17.63842951,0.886646556
Sliding Window,RGF,16,11,0.693506494,0.279288703,0.979410114,0.398210291,0.959762912,0.432024091,0.017890539,15.719432,0.90925095
Sliding Window,RGF,16,12,0.616,0.473846154,0.993187733,0.535652174,0.938537652,0.536933922,0.009499105,18.50813287,0.87617341
Sliding Window,RGF,16,13,0.38592233,0.331941545,0.985380415,0.356902357,0.896451775,0.350566207,0.015246847,18.15226791,0.885064205
Sliding Window,RGF,16,14,0.226506024,0.209821429,0.982777976,0.217844728,0.89532079,0.209307235,0.015842996,17.17697369,0.890938602
Sliding Window,RGF,16,15,0.40302267,0.299625468,0.984410879,0.343716434,0.919886008,0.339788036,0.016159629,15.41691956,0.865252229
Sliding Window,RGF,16,16,0.552529183,0.449367089,0.992627363,0.495636998,0.952729334,0.494630807,0.010525276,16.82148498,0.873964875
Sliding Window,RGF,16,-1,0.438013915,0.342313396,0.985846274,0.384295228,0.934288507,0.380181326,0.014206724,16.99880423,0.884312869
Sliding Window,RGF,18,10,0.391910739,0.4496,0.977611298,0.418777943,0.938991805,0.408417269,0.019162098,16.72507582,0.804139679
Sliding Window,RGF,18,11,0.473684211,0.371681416,0.989867677,0.416528926,0.944393485,0.41457513,0.011217903,17.439517,0.787998653
Sliding Window,RGF,18,12,0.708333333,0.375,0.984787164,0.490384615,0.971227805,0.508785999,0.013949197,16.5166252,0.773884975
Sliding Window,RGF,18,13,0.686635945,0.613168724,0.990700077,0.647826087,0.954697052,0.644186655,0.011065083,17.56293083,0.785404295
Sliding Window,RGF,18,14,0.517412935,0.299711816,0.990240822,0.379562044,0.912122378,0.389277284,0.011802436,19.5199842,0.789413344
Sliding Window,RGF,18,15,0.326315789,0.315521628,0.984930681,0.320827943,0.901059245,0.313256238,0.015443314,18.47536379,0.76972941
Sliding Window,RGF,18,16,0.232346241,0.226666667,0.980338127,0.229471316,0.891316829,0.219532116,0.018614605,16.66892656,0.772637349
Sliding Window,RGF,18,17,0.481012658,0.329004329,0.986394558,0.390745501,0.93647932,0.391214838,0.014304053,15.64327439,0.770172188
Sliding Window,RGF,18,18,0.546341463,0.424242424,0.992969064,0.47761194,0.940014445,0.477977253,0.010524647,17.18972083,0.785232482
Sliding Window,RGF,18,-1,0.46835443,0.384083045,0.986426754,0.422053232,0.93606503,0.417346789,0.014009182,17.30460207,0.782068042
Sliding Window,RGF,20,11,0.411184211,0.45045045,0.978855047,0.429922614,0.946023049,0.419625721,0.018159994,16.68050184,0.711033887
Sliding Window,RGF,20,12,0.494880546,0.376623377,0.987625578,0.427728614,0.939184506,0.425612015,0.013476797,17.40856564,0.704656061
Sliding Window,RGF,20,13,0.592592593,0.362459547,0.991261362,0.449799197,0.961813163,0.459397076,0.00988338,16.69196863,0.690501933
Sliding Window,RGF,20,14,0.749440716,0.439056356,0.982777866,0.553719008,0.968122282,0.565927367,0.015534397,16.31649363,0.70622951
Sliding Window,RGF,20,15,0.531578947,0.392996109,0.992186254,0.451901566,0.928539263,0.453248563,0.010298511,18.57999208,0.727303846
Sliding Window,RGF,20,16,0.444785276,0.37371134,0.986477436,0.406162465,0.909221664,0.400924755,0.014619421,18.29364524,0.714893328
Sliding Window,RGF,20,17,0.206896552,0.198795181,0.983447616,0.202764977,0.898460198,0.194444928,0.015473086,19.05950474,0.704528649
Sliding Window,RGF,20,18,0.275956284,0.245145631,0.981629724,0.259640103,0.890155568,0.250822371,0.017743425,16.08118056,0.724062541
Sliding Window,RGF,20,19,0.46627566,0.37947494,0.985903365,0.418421053,0.947251597,0.413599854,0.013924464,16.1354834,0.692936143
Sliding Window,RGF,20,20,0.47826087,0.389380531,0.992539217,0.429268293,0.93191279,0.427833203,0.01095175,16.39390097,0.691113052
Sliding Window,RGF,20,-1,0.460312596,0.371230845,0.986270526,0.411000137,0.936327791,0.406529596,0.014006435,17.16412367,0.706725895
Sliding Window,RGF,22,12,0.411985019,0.435643564,0.978985406,0.423484119,0.946039374,0.412957172,0.018121161,16.16200647,0.656158459
Sliding Window,RGF,22,13,0.535384615,0.401847575,0.985616054,0.459102902,0.934443822,0.456748315,0.015533638,17.01337867,0.652620404
Sliding Window,RGF,22,14,0.453703704,0.288235294,0.993685097,0.352517986,0.959069544,0.358621425,0.007909472,16.50802615,0.647646423
Sliding Window,RGF,22,15,0.689119171,0.341463415,0.977792591,0.456652361,0.962886478,0.475579064,0.018683423,15.80683845,0.645369335
Sliding Window,RGF,22,16,0.666666667,0.591439689,0.993650014,0.626804124,0.94584453,0.624750483,0.008972636,17.98287703,0.652053761
Sliding Window,RGF,22,17,0.454545455,0.29296875,0.990492562,0.356294537,0.910079848,0.360372823,0.011520757,18.46329148,0.646432674
Sliding Window,RGF,22,18,0.359195402,0.329815303,0.983265507,0.343878955,0.908812806,0.335732526,0.016413393,18.09492217,0.646792893
Sliding Window,RGF,22,19,0.222614841,0.184210526,0.982493685,0.2016,0.88465202,0.19371376,0.016739862,17.27750345,0.639025835
Sliding Window,RGF,22,20,0.330188679,0.318181818,0.984633736,0.324074074,0.921900484,0.316360805,0.01557948,15.43002892,0.746559711
Sliding Window,RGF,22,21,0.570446735,0.410891089,0.987264945,0.477697842,0.948111677,0.477938516,0.014021371,15.865352,0.637983812
Sliding Window,RGF,22,22,0.444444444,0.310880829,0.992708151,0.365853659,0.932272704,0.368169437,0.010590823,16.60006397,0.639823992
Sliding Window,RGF,22,-1,0.466196732,0.359436759,0.986417489,0.405914353,0.936359438,0.402618485,0.014007591,16.83675352,0.655497027
Sliding Window,RGF,8,5,0.422997947,0.417004049,0.985482472,0.419979613,0.938804641,0.412640008,0.014885134,16.12382368,1.777072023
Sliding Window,RGF,8,6,0.641210375,0.347384856,0.986158596,0.450632911,0.955032944,0.46580356,0.013942338,15.43118711,1.759655402
Sliding Window,RGF,8,7,0.312741313,0.262135922,0.984461907,0.285211268,0.889301582,0.278523362,0.015564787,18.59059481,1.711292108
Sliding Window,RGF,8,8,0.418539326,0.350588235,0.987677471,0.3815621,0.929229338,0.376891307,0.013646086,16.08185035,1.738167838
Sliding Window,RGF,8,-1,0.442825467,0.345526446,0.985945139,0.388171595,0.930430216,0.384177152,0.014509572,16.55686399,1.746546843
Sliding Window,RGF,14,8,0.472049689,0.440835267,0.9797513,0.455908818,0.942098928,0.445875495,0.018736834,16.58457039,1.019706038
Sliding Window,RGF,14,9,0.41314554,0.285714286,0.992297904,0.3378119,0.946186625,0.339830181,0.009340471,17.95636814,1.002630992
Sliding Window,RGF,14,10,0.766609881,0.482832618,0.986180876,0.592495063,0.962503472,0.602095707,0.014554132,15.72972926,1.018473936
Sliding Window,RGF,14,11,0.459546926,0.313465784,0.98932869,0.372703412,0.908368781,0.374374448,0.012302867,18.98087321,0.974014403
Sliding Window,RGF,14,12,0.246013667,0.219512195,0.984037684,0.232008593,0.88782496,0.224341513,0.015718359,18.71989669,0.98854637
Sliding Window,RGF,14,13,0.359281437,0.299500832,0.983434912,0.326678766,0.909546103,0.319714893,0.016825794,15.69415902,1.018391067
Sliding Window,RGF,14,14,0.535384615,0.43718593,0.991629464,0.481327801,0.949542146,0.479642719,0.01097293,16.59881265,0.983227998
Sliding Window,RGF,14,-1,0.478766908,0.376173999,0.986665944,0.421314879,0.933639838,0.417757145,0.014064415,17.18062991,1.000712972
Sliding Window,RGF,22,12,0.407678245,0.441584158,0.978739826,0.423954373,0.946170567,0.41348418,0.018222167,16.63784299,0.658909105
Sliding Window,RGF,22,13,0.564356436,0.394919169,0.986177379,0.464673913,0.931454125,0.465398836,0.015476228,17.51634944,0.656304474
Sliding Window,RGF,22,14,0.423423423,0.276470588,0.993439517,0.334519573,0.961336308,0.338998239,0.007739239,17.03567688,0.643832249
Sliding Window,RGF,22,15,0.65171504,0.317073171,0.976705024,0.426597582,0.966005433,0.444557028,0.018296067,15.81854509,0.627971945
Sliding Window,RGF,22,16,0.662337662,0.595330739,0.993614931,0.62704918,0.945837711,0.624740987,0.009038126,17.64193501,0.637947879
Sliding Window,RGF,22,17,0.451807229,0.29296875,0.99045748,0.355450237,0.911394861,0.359248171,0.011443084,18.5747888,0.671393149
Sliding Window,RGF,22,18,0.335917313,0.343007916,0.982248106,0.339425587,0.90741854,0.330448263,0.016845457,18.6720311,0.647984482
Sliding Window,RGF,22,19,0.21875,0.184210526,0.982318271,0.2,0.881627538,0.191848578,0.016904912,17.67551448,0.641690824
Sliding Window,RGF,22,20,0.302114804,0.303030303,0.983826831,0.302571861,0.914664821,0.294390778,0.015970517,15.67489805,0.641096542
Sliding Window,RGF,22,21,0.591065292,0.425742574,0.987685939,0.494964029,0.948665348,0.495653554,0.013959133,15.98186131,0.621564629
Sliding Window,RGF,22,22,0.438461538,0.295336788,0.992673094,0.352941176,0.933359741,0.356317118,0.010521694,16.94431161,0.684057379
Sliding Window,RGF,22,-1,0.45448799,0.355237154,0.986171926,0.398779811,0.936125482,0.394938584,0.01403764,17.10670498,0.64843206
Sliding Window,RGF,24,13,0.380414313,0.433476395,0.97730491,0.405215647,0.943401131,0.39456983,0.018710903,17.73431612,0.600736127
Sliding Window,RGF,24,14,0.553191489,0.394793926,0.983696276,0.460759494,0.930582387,0.459370411,0.017463277,16.86314966,0.67926189
Sliding Window,RGF,24,15,0.217948718,0.278688525,0.995981477,0.244604317,0.946514727,0.24446482,0.005644208,17.15053731,0.581440203
Sliding Window,RGF,24,16,0.664359862,0.292682927,0.978529603,0.406349206,0.962896929,0.432122331,0.018167709,16.21640174,0.597802139
Sliding Window,RGF,24,17,0.767313019,0.650234742,0.991082705,0.703939009,0.963244641,0.701915186,0.011026501,17.13707672,0.572673563
Sliding Window,RGF,24,18,0.481203008,0.32160804,0.992192583,0.385542169,0.910523501,0.389643355,0.010194102,19.00820963,0.589296908
Sliding Window,RGF,24,19,0.436823105,0.359050445,0.985762945,0.394136808,0.90621491,0.388908773,0.014644172,19.65324495,0.593512937
Sliding Window,RGF,24,20,0.23655914,0.25,0.984270351,0.243093923,0.900770317,0.235244316,0.015065299,18.91307135,0.596833994
Sliding Window,RGF,24,21,0.212307692,0.211656442,0.980366642,0.211981567,0.895286526,0.202041323,0.017960306,16.29281047,0.587048419
Sliding Window,RGF,24,22,0.346320346,0.266666667,0.985801217,0.301318267,0.912264702,0.296836351,0.015360503,16.53502696,0.583596101
Sliding Window,RGF,24,23,0.58125,0.4933687,0.987561713,0.533715925,0.955856896,0.529276259,0.013519028,16.63094173,0.593591168
Sliding Window,RGF,24,24,0.435185185,0.271676301,0.99284676,0.334519573,0.926266467,0.340446433,0.010984636,17.65797474,0.592390296
Sliding Window,RGF,24,-1,0.460901564,0.371478003,0.986283371,0.411386342,0.936114465,0.406938712,0.014061593,17.48273011,0.597348645
Sliding Window,RGF,4,3,0.470808784,0.387395328,0.984831959,0.425048356,0.943090452,0.419475671,0.015605282,16.80488747,3.622576495
Sliding Window,RGF,4,4,0.420590583,0.296567248,0.987396191,0.347854785,0.905924059,0.34701219,0.013770178,19.04893105,3.625004877
Sliding Window,RGF,4,-1,0.450641026,0.347503707,0.986114079,0.392408596,0.926329702,0.388838939,0.014687727,17.92690926,3.623790686
Sliding Window,RGF,8,5,0.442622951,0.409919028,0.986056539,0.42564372,0.938257377,0.418912787,0.014943874,16.56888982,1.781950814
Sliding Window,RGF,8,6,0.664325843,0.369242779,0.986643364,0.474661315,0.953410965,0.489315537,0.014143747,16.14281209,1.815962878
Sliding Window,RGF,8,7,0.315719947,0.257820928,0.984614992,0.283847981,0.893226521,0.277600898,0.015476521,19.51530413,1.792466372
Sliding Window,RGF,8,8,0.444940476,0.351764706,0.988213233,0.392904074,0.933092675,0.389761937,0.01320659,15.73491121,1.774021961
Sliding Window,RGF,8,-1,0.463350785,0.349975284,0.986382061,0.398760912,0.931192537,0.395963005,0.014442663,16.99047931,1.791100506
Sliding Window,RGF,10,6,0.440774487,0.411702128,0.983351937,0.425742574,0.939103168,0.417556157,0.016457894,16.51393889,1.43934358
Sliding Window,RGF,10,7,0.666158537,0.407649254,0.986381757,0.505787037,0.966489094,0.514836907,0.013500452,16.4972642,1.410642938
Sliding Window,RGF,10,8,0.485380117,0.386046512,0.989475363,0.430051813,0.911933675,0.427649227,0.012608645,18.03419418,1.570740879
Sliding Window,RGF,10,9,0.250379363,0.221774194,0.982889491,0.235210264,0.888216394,0.227016814,0.016150992,19.6689051,1.418585448
Sliding Window,RGF,10,10,0.49689441,0.372093023,0.989668203,0.425531915,0.947923309,0.424911571,0.012220347,16.09073657,1.362018675
Sliding Window,RGF,10,-1,0.463468172,0.365299061,0.986353445,0.408569454,0.933715463,0.404679718,0.01418761,17.36100779,1.440266304
Sliding Window,RGF,12,7,0.440223464,0.425026969,0.980213934,0.432491767,0.933097283,0.422493876,0.018798222,17.49057982,1.179519172
Sliding Window,RGF,12,8,0.657957245,0.386331939,0.988824891,0.486818981,0.972482368,0.499095389,0.011424314,17.21717998,1.198414388
Sliding Window,RGF,12,9,0.691991786,0.5392,0.991618669,0.606115108,0.945344804,0.606735826,0.010925931,17.27473215,1.219603781
Sliding Window,RGF,12,10,0.359437751,0.297836938,0.985820624,0.325750682,0.901481113,0.320088039,0.014643554,18.48529751,1.493178831
Sliding Window,RGF,12,11,0.272727273,0.239616613,0.983237337,0.255102041,0.894098008,0.24718966,0.016858995,16.98987418,1.174202943
Sliding Window,RGF,12,12,0.534482759,0.394545455,0.990011481,0.453974895,0.946962167,0.45432803,0.012254744,15.80253366,1.147967228
Sliding Window,RGF,12,-1,0.47712619,0.384083045,0.986621167,0.425578529,0.933909389,0.421414793,0.014150954,17.21003288,1.235481057
Sliding Window,RGF,14,8,0.398089172,0.435034803,0.976469538,0.415742794,0.940164076,0.40417397,0.019839324,17.36764481,1.004991141
Sliding Window,RGF,14,9,0.436018957,0.298701299,0.992521153,0.354527938,0.941382985,0.357265733,0.009557585,17.51478889,0.998563186
Sliding Window,RGF,14,10,0.727126806,0.486051502,0.985511129,0.582636656,0.963742976,0.58768519,0.014211673,16.04188434,0.998848283
Sliding Window,RGF,14,11,0.476821192,0.317880795,0.989574264,0.381456954,0.91091595,0.38430483,0.01215742,18.78795434,0.999645605
Sliding Window,RGF,14,12,0.252723312,0.235772358,0.983948385,0.243953733,0.88561126,0.235996875,0.015672575,19.18287961,1.005116576
Sliding Window,RGF,14,13,0.351401869,0.31281198,0.983033063,0.330985915,0.909816328,0.322982498,0.017149724,15.93249347,0.995196172
Sliding Window,RGF,14,14,0.610714286,0.429648241,0.9925,0.504424779,0.947117094,0.508640269,0.010667655,17.478368,0.976327348
Sliding Window,RGF,14,-1,0.459128878,0.38037568,0.986222645,0.416058394,0.93302753,0.411005243,0.014179344,17.47228764,0.996955473
Sliding Window,RGF,16,9,0.474063401,0.45441989,0.980609277,0.46403385,0.943831528,0.454269831,0.018296406,16.28288356,0.899820367
Sliding Window,RGF,16,10,0.320754717,0.257575758,0.991325203,0.285714286,0.935849164,0.283117823,0.009870156,17.12499931,0.879070226
Sliding Window,RGF,16,11,0.653846154,0.266736402,0.978670205,0.378900446,0.959587029,0.40907371,0.018082486,15.69214627,0.894804029
Sliding Window,RGF,16,12,0.579365079,0.449230769,0.992728479,0.506065858,0.940623989,0.506592774,0.009589927,18.26818933,0.890930027
Sliding Window,RGF,16,13,0.351415094,0.311064718,0.984563964,0.330011074,0.901584379,0.322845828,0.015515043,18.70238203,0.892490194
Sliding Window,RGF,16,14,0.230582524,0.212053571,0.982905547,0.220930233,0.894803571,0.212493912,0.01608935,17.19048478,0.87252774
Sliding Window,RGF,16,15,0.354401806,0.294007491,0.983084146,0.321392016,0.920412106,0.314303388,0.016138363,16.62610317,0.881599108
Sliding Window,RGF,16,16,0.538167939,0.446202532,0.992448787,0.487889273,0.947262878,0.486277419,0.010675511,17.50259471,0.872778857
Sliding Window,RGF,16,-1,0.433797345,0.3311913,0.985792057,0.375613174,0.934395823,0.371996255,0.014282098,17.17372289,0.885502568
Sliding Window,RGF,18,10,0.372576177,0.4304,0.976778897,0.399406088,0.941148606,0.388678371,0.01882118,16.57123128,0.814339066
Sliding Window,RGF,18,11,0.466165414,0.365781711,0.989752863,0.409917355,0.940534394,0.407856559,0.011585599,17.74626527,0.803115897
Sliding Window,RGF,18,12,0.625386997,0.297058824,0.982806625,0.402791625,0.968699791,0.423670432,0.014595993,16.0955108,0.780042713
Sliding Window,RGF,18,13,0.700696056,0.621399177,0.991015816,0.658669575,0.952867254,0.655345587,0.011166868,17.3429807,0.783112653
Sliding Window,RGF,18,14,0.481308411,0.296829971,0.98981027,0.367201426,0.916931245,0.373160532,0.011626902,18.72649065,0.781785356
Sliding Window,RGF,18,15,0.332474227,0.328244275,0.984988088,0.330345711,0.906339221,0.322761749,0.015475384,18.55643732,0.770111292
Sliding Window,RGF,18,16,0.247086247,0.235555556,0.980854789,0.241183163,0.896317266,0.231561651,0.018257215,16.05709293,0.792229519
Sliding Window,RGF,18,17,0.5,0.326839827,0.986738999,0.395287958,0.937100299,0.397894574,0.01441072,15.90256209,0.773408823
Sliding Window,RGF,18,18,0.54589372,0.428030303,0.992969064,0.479830149,0.946401493,0.479917886,0.010685275,16.73942578,0.775144112
Sliding Window,RGF,18,-1,0.456733699,0.370489372,0.986190753,0.409115721,0.937132272,0.404462473,0.014069384,17.08199965,0.785921048
Static Model,RGF,6,4,0.488803089,0.385036496,0.983993188,0.430758761,0.950325279,0.425856086,0.015212744,16.27376809,2.367756314
Static Model,RGF,6,5,0.380701754,0.353996737,0.985667541,0.366863905,0.912974887,0.359868599,0.016023233,16.27376809,2.378658743
Static Model,RGF,6,6,0.333700441,0.257653061,0.98585903,0.290786948,0.905977007,0.286188344,0.014807797,16.27376809,2.325530247
Static Model,RGF,6,-1,0.409811547,0.338606031,0.985173255,0.370821491,0.926034735,0.365083996,0.015347923,16.27376809,2.357315101
Static Model,RGF,8,5,0.345408593,0.414979757,0.982714191,0.377011494,0.937510396,0.369916649,0.015379066,16.24475042,1.792436798
Static Model,RGF,8,6,0.407817109,0.431693989,0.980468949,0.419416003,0.946935561,0.409663022,0.017103062,16.24475042,1.786908713
Static Model,RGF,8,7,0.179775281,0.276159655,0.976539776,0.217779668,0.89203703,0.211328485,0.020190459,16.24475042,1.797145451
Static Model,RGF,8,8,0.351428571,0.289411765,0.986503897,0.317419355,0.918210989,0.312162759,0.013147808,16.24475042,1.759208559
Static Model,RGF,8,-1,0.31390615,0.362086011,0.981556782,0.336279123,0.926590927,0.327833049,0.016455046,16.24475042,1.78392488
Static Model,RGF,10,6,0.443566591,0.418085106,0.983415723,0.430449069,0.938824259,0.422232055,0.016294253,16.12763358,1.401681329
Static Model,RGF,10,7,0.70795107,0.431902985,0.987242864,0.536500579,0.960712172,0.547141903,0.014394954,16.12763358,1.414931417
Static Model,RGF,10,8,0.408858603,0.372093023,0.988008292,0.38961039,0.896830704,0.384002858,0.016741862,16.12763358,1.397504442
Static Model,RGF,10,9,0.197070573,0.198924731,0.980880242,0.197993311,0.88652132,0.188320433,0.018627322,16.12763358,1.373295459
Static Model,RGF,10,10,0.44345898,0.310077519,0.988902884,0.364963504,0.922332223,0.36541268,0.012219093,16.12763358,1.34657599
Static Model,RGF,10,-1,0.433763893,0.356895699,0.985690093,0.39159322,0.925906688,0.386295785,0.015655398,16.12763358,1.386797727
Static Model,RGF,12,7,0.428571429,0.436893204,0.979678142,0.432692308,0.937728293,0.422367287,0.018650161,16.26058054,1.186816219
Static Model,RGF,12,8,0.570356473,0.423988842,0.987715035,0.4864,0.965668829,0.485737466,0.012613997,16.26058054,1.175631696
Static Model,RGF,12,9,0.438220758,0.4256,0.986605178,0.431818182,0.933249859,0.425088809,0.015151102,16.26058054,1.178434389
Static Model,RGF,12,10,0.273624824,0.322795341,0.982357106,0.296183206,0.892681349,0.288317708,0.018368745,16.26058054,1.182185629
Static Model,RGF,12,11,0.200317965,0.201277955,0.980807134,0.200796813,0.892212558,0.191084365,0.018154443,16.26058054,1.182530879
Static Model,RGF,12,12,0.480519481,0.336363636,0.989188672,0.395721925,0.923335912,0.3967761,0.012269033,16.26058054,1.135570768
Static Model,RGF,12,-1,0.388655462,0.365793376,0.984391893,0.376878024,0.927292355,0.369156198,0.015867902,16.26058054,1.173528263
Static Model,RGF,14,8,0.455528846,0.439675174,0.979103878,0.447461629,0.943395678,0.436886782,0.019076528,16.11463917,1.031809368
Static Model,RGF,14,9,0.346715328,0.308441558,0.991248633,0.326460481,0.943991226,0.322629531,0.010419356,16.11463917,1.021162789
Static Model,RGF,14,10,0.626420455,0.473175966,0.983167013,0.539119804,0.95717832,0.536141935,0.01729582,16.11463917,0.99368975
Static Model,RGF,14,11,0.277777778,0.3200883,0.984707432,0.297435897,0.897499778,0.290489014,0.017096828,16.11463917,1.012905539
Static Model,RGF,14,12,0.165884194,0.215447154,0.979483401,0.187444739,0.884954812,0.178788094,0.019613198,16.11463917,0.994182178
Static Model,RGF,14,13,0.279116466,0.231281198,0.981671243,0.252957234,0.909939862,0.244866084,0.017254439,16.11463917,0.991796376
Static Model,RGF,14,14,0.474522293,0.374371859,0.990758929,0.418539326,0.926240675,0.416905008,0.011147234,16.11463917,2.517425956
Static Model,RGF,14,-1,0.384351044,0.359367276,0.984305934,0.37143952,0.929167516,0.363712866,0.015986092,16.11463917,1.223281708
Static Model,RGF,16,9,0.421855146,0.458563536,0.978389549,0.439444077,0.943842102,0.428833696,0.018859414,16.40869469,0.892188109
Static Model,RGF,16,10,0.246621622,0.276515152,0.989437159,0.260714286,0.930142534,0.255836414,0.011787419,16.40869469,0.867980975
Static Model,RGF,16,11,0.59862069,0.453974895,0.979257029,0.51635931,0.957976205,0.511024693,0.018773407,16.40869469,0.881867516
Static Model,RGF,16,12,0.270992366,0.436923077,0.985584528,0.33451119,0.917713345,0.337221549,0.015627751,16.40869469,0.858181095
Static Model,RGF,16,13,0.234303216,0.319415449,0.978925346,0.270318021,0.889076806,0.263099836,0.02040947,16.40869469,0.859801663
Static Model,RGF,16,14,0.1352657,0.1875,0.977011788,0.157156221,0.890449291,0.147814138,0.020021233,16.40869469,0.859380209
Static Model,RGF,16,15,0.316353887,0.220973783,0.982880033,0.260198456,0.912248116,0.255972685,0.016144983,16.40869469,0.855789378
Static Model,RGF,16,16,0.411764706,0.376582278,0.990637516,0.39338843,0.916441877,0.38907394,0.010870568,16.40869469,0.852198423
Static Model,RGF,16,-1,0.340909091,0.359614434,0.982765494,0.350012028,0.925945095,0.341410331,0.01656169,16.40869469,0.865923421
Static Model,RGF,18,10,0.416666667,0.432,0.978960361,0.424194815,0.942276542,0.413552828,0.018444901,16.10425238,0.799874589
