Scenario,Model,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Updated Model,RGF,25,0.29739776951672864,0.3007518796992481,0.9812668598261565,0.29906542056074764,0.9121395720467633,0.2895769694584423,0.017655942256079173
Static Model,RGF,26,0.3623853211009174,0.22128851540616246,0.9840058300092053,0.27478260869565213,0.9232036582861805,0.27552050082423996,0.01578101203808388
Static Model,RGF,27,0.6242424242424243,0.47685185185185186,0.9918048140863538,0.5406824146981627,0.9529160008480426,0.5415836029024148,0.010020943530683129
Updated Model,RGF,27,0.6216216216216216,0.5324074074074074,0.9919921326215229,0.57356608478803,0.9597369184161927,0.5712906683298107,0.010691244727915978
Static Model,RGF,28,0.3170731707317073,0.18705035971223022,0.991878514104474,0.23529411764705882,0.8653569452130603,0.23967608861369086,0.011426989430135015
Updated Model,RGF,28,0.375,0.2805755395683453,0.9920707386227113,0.3209876543209876,0.9292228336343987,0.3204631958341435,0.010521711646337249
Static Model,RF,15,0.4988610478359909,0.6822429906542056,0.9833583130911158,0.5763157894736841,0.966154403053837,0.5752903898649709,0.014807636380675263
Updated Model,RF,15,0.48329621380846327,0.67601246105919,0.9826347614863817,0.5636363636363636,0.968862905428105,0.563177485376476,0.014601506452025936
Static Model,RF,16,0.4053601340033501,0.5789473684210527,0.978348623853211,0.47684729064039405,0.9640539992850852,0.47388054472764235,0.01808334149311778
Updated Model,RF,16,0.3895522388059702,0.6244019138755981,0.9769215086646279,0.47977941176470584,0.9680823414271659,0.482317544177478,0.018990775890086305
Static Model,RF,17,0.58004158004158,0.5824634655532359,0.9827578811923654,0.58125,0.963520131382489,0.5724490568723948,0.016536504767663447
Updated Model,RF,17,0.6075697211155379,0.6367432150313153,0.9840874973193223,0.6218144750254841,0.9702999347987703,0.6138678757273975,0.01535056345140546
Static Model,RF,18,0.4417989417989418,0.5387096774193548,0.9919026487945468,0.4854651162790698,0.9713364862133336,0.4838309773449,0.008576099095195371
Updated Model,RF,18,0.47058823529411764,0.6193548387096774,0.9923601262637816,0.5348189415041783,0.9729218933926257,0.5361394706847271,0.007419574901560916
Static Model,RF,19,0.727580372250423,0.5866302864938608,0.9817832044285658,0.6495468277945619,0.974555524709322,0.6442208066354862,0.01629717464431114
Updated Model,RF,19,0.7336683417085427,0.7967257844474761,0.9858270189627419,0.7638979725310661,0.9832501918882053,0.7572884558387127,0.013611747856211375
Static Model,RF,20,0.5451127819548872,0.7178217821782178,0.9917054986020504,0.6196581196581196,0.9780724367949073,0.6215109248766979,0.010594162626027403
Updated Model,RF,20,0.5598591549295775,0.7871287128712872,0.9921714818266543,0.654320987654321,0.9850220627481885,0.6601535899601902,0.007865288719014827
Static Model,RF,21,0.425414364640884,0.5460992907801419,0.9908096280087527,0.4782608695652174,0.9586148962366656,0.47746055052647335,0.011603255165353757
Updated Model,RF,21,0.5,0.6595744680851063,0.9922866520787746,0.5688073394495413,0.9795376444860981,0.5705151797291473,0.007921122565284499
Static Model,RF,22,0.45042492917847027,0.5910780669144982,0.9854496721389939,0.5112540192926045,0.9291693043222462,0.5088067222637349,0.01614956632831404
Updated Model,RF,22,0.5110410094637224,0.6022304832713755,0.9874599148040013,0.552901023890785,0.9551213117283506,0.5484807022133076,0.01172274756643569
Static Model,RF,23,0.3166144200626959,0.396078431372549,0.9846452305279234,0.3519163763066202,0.9180299401589437,0.34645658247541294,0.016306358872095923
Updated Model,RF,23,0.38127090301003347,0.4470588235294118,0.9865439385809222,0.41155234657039713,0.9254447999790605,0.40610248387795816,0.01287625364216553
Static Model,RF,24,0.30743243243243246,0.32269503546099293,0.9838307949859132,0.314878892733564,0.899668782695844,0.3067947773336683,0.017669528019020712
Updated Model,RF,24,0.37537537537537535,0.4432624113475177,0.9850965660855008,0.40650406504065034,0.9198049696657563,0.4004244669853732,0.013573958108272258
Static Model,RF,25,0.39285714285714285,0.37218045112781956,0.9840143870516536,0.3822393822393822,0.9091333094278832,0.3742881310290562,0.01602128333702662
Updated Model,RF,25,0.41875,0.5037593984962406,0.9841142971325807,0.4573378839590444,0.9549031106015341,0.4513239343084867,0.014456414530073586
Static Model,RF,26,0.34872979214780603,0.42296918767507,0.981282602025161,0.38227848101265827,0.9324205591239024,0.3746563325661482,0.01704611370783331
Updated Model,RF,26,0.4032258064516129,0.49019607843137253,0.9830853022399509,0.44247787610619466,0.941407183133802,0.43610792085239075,0.015459443591024745
Static Model,RF,27,0.5054945054945055,0.6388888888888888,0.9900252880022479,0.5644171779141104,0.9575946907973354,0.5633703605162029,0.010027018609749395
Updated Model,RF,27,0.5649122807017544,0.7453703703703703,0.9916174955511848,0.6427145708582834,0.9819742748709539,0.6448445756317016,0.007773179515535242
Static Model,RF,28,0.32620320855614976,0.43884892086330934,0.9901965495698977,0.37423312883435583,0.9420859828827794,0.37353530988955685,0.011369354948584638
Updated Model,RF,28,0.455,0.6546762589928058,0.992455187659186,0.5368731563421829,0.9859922801961625,0.5421861449126754,0.0070967409824431345
Static Model,NN,15,0.3738095238095238,0.48909657320872274,0.9779316760556102,0.4237516869095817,0.8934984810055291,0.41658672654911894,0.018313332845424315
Updated Model,NN,15,0.39775910364145656,0.4423676012461059,0.9796371905524833,0.41887905604719766,0.8979102447483526,0.4091437108892617,0.01753774439957243
Static Model,NN,16,0.2529488859764089,0.46172248803827753,0.9675840978593272,0.3268416596104996,0.8880772881985677,0.32659332789958917,0.024899267843987178
Updated Model,NN,16,0.2572178477690289,0.4688995215311005,0.9678695208970438,0.3322033898305085,0.8798329437557397,0.3322784386176891,0.02495687880592754
Static Model,NN,17,0.3245227606461087,0.4613778705636743,0.9692043748659661,0.38103448275862073,0.8671721956066147,0.37170017573875125,0.025605472922786154
Updated Model,NN,17,0.41396933560477,0.5073068893528184,0.9751233111730645,0.45590994371482174,0.9075315922447471,0.4457153820996243,0.021542426627758304
Static Model,NN,18,0.21890547263681592,0.4258064516129032,0.985154856123336,0.2891566265060241,0.8874288075336194,0.2985347188080662,0.013191062073760017
Updated Model,NN,18,0.3247863247863248,0.36774193548387096,0.9900956127910701,0.3449319213313162,0.9224289710236259,0.3406272421051278,0.00951439360748166
Static Model,NN,19,0.3994111874386654,0.5552523874488404,0.963173805504299,0.4646118721461187,0.916329518069698,0.45257037627113855,0.026857062508753228
Updated Model,NN,19,0.6138743455497382,0.6398362892223738,0.9780534725766558,0.6265865063460253,0.9304270004765909,0.6154260885514424,0.02033114470926023
Static Model,NN,20,0.1610062893081761,0.6336633663366337,0.9654706430568499,0.2567703109327984,0.9133241859325645,0.30792082762552525,0.023858742198030383
Updated Model,NN,20,0.3848314606741573,0.6782178217821783,0.9867660764212488,0.4910394265232976,0.9241557517309733,0.5049533138735328,0.01205232838109543
Static Model,NN,21,0.07407407407407407,0.36879432624113473,0.9595733041575493,0.12336892052194542,0.8425415790356503,0.15158454354186815,0.026938080252080065
Updated Model,NN,21,0.2332155477031802,0.46808510638297873,0.9840262582056892,0.3113207547169811,0.869472305861865,0.3232242280382083,0.016004570214359796
Static Model,NN,22,0.13745704467353953,0.44609665427509293,0.9568276456229359,0.21015761821366022,0.8460903635566606,0.230764136885497,0.030535354440106906
Updated Model,NN,22,0.3062200956937799,0.4758364312267658,0.9793710812233762,0.3726346433770014,0.8658459231818562,0.37178601184615867,0.018982954323571364
Static Model,NN,23,0.13070866141732285,0.3254901960784314,0.970115986296281,0.18651685393258427,0.8388523538899959,0.19320827078245797,0.024496967262516413
Updated Model,NN,23,0.26420454545454547,0.36470588235294116,0.9826226936888596,0.3064250411861615,0.8577155374080219,0.3018295401795442,0.0166330896965811
Static Model,NN,24,0.09863013698630137,0.2553191489361702,0.9645584092115471,0.1422924901185771,0.8098811648794819,0.14312617267719002,0.0294238494993665
Updated Model,NN,24,0.18711656441717792,0.21631205673758866,0.9801559756645298,0.2006578947368421,0.8659483211946557,0.19117835484414386,0.01715645576124722
Static Model,NN,25,0.17357512953367876,0.2518796992481203,0.9741232890398641,0.20552147239263804,0.8518631024706359,0.19628370582448923,0.021797138569055168
Updated Model,NN,25,0.20092378752886836,0.32706766917293234,0.973773603756619,0.24892703862660945,0.8907513315487992,0.24365317130773056,0.023862405439760117
Static Model,NN,26,0.22382671480144403,0.3473389355742297,0.9745704203743479,0.2722283205268935,0.8922780467427103,0.26642476285907163,0.020536156816048503
Updated Model,NN,26,0.1587473002159827,0.4117647058823529,0.962066584841976,0.22915042868277474,0.8961729276583277,0.2395240180647764,0.028298452688964956
Static Model,NN,27,0.3007518796992481,0.5555555555555556,0.9824388873279011,0.39024390243902435,0.9192900796529333,0.4007868404526949,0.015350829619629197
Updated Model,NN,27,0.35342465753424657,0.5972222222222222,0.9848740282850988,0.4440619621342513,0.9585400875376275,0.4524355695585774,0.014750570230097656
Static Model,NN,28,0.09954751131221719,0.31654676258992803,0.9763083281272527,0.1514629948364888,0.8575858036357562,0.16795228159350847,0.01935741737946952
Updated Model,NN,28,0.3131868131868132,0.41007194244604317,0.9900523811812196,0.35514018691588783,0.9361422908117627,0.35345297762220984,0.010468024587704136
Static Model,CART,15,0.3063660477453581,0.719626168224299,0.9683187761641429,0.4297674418604651,0.8460222908100016,0.4568351334344401,0.03155478141221136
Updated Model,CART,15,0.31152204836415365,0.6822429906542056,0.96971419711613,0.427734375,0.8313851467946564,0.44834901487787254,0.030046810112505713
Static Model,CART,16,0.2715930902111324,0.6770334928229665,0.9635474006116208,0.38767123287671235,0.824052574219047,0.4142649555632885,0.036097279406688956
Updated Model,CART,16,0.26188340807174887,0.6985645933014354,0.9613047910295617,0.380952380952381,0.8323067432814982,0.41282656453787225,0.03804513087517506
Static Model,CART,17,0.2644151565074135,0.6701461377870563,0.9549217242118808,0.37920850561134073,0.81510500945107,0.4029212696902089,0.045108530808619214
Updated Model,CART,17,0.3003629764065336,0.6910229645093946,0.9605833154621488,0.4187223276407337,0.8281785782328821,0.43936037956548346,0.03933828881404278
Static Model,CART,18,0.1640625,0.6096774193548387,0.9752047211674825,0.2585499316005472,0.7983387929086952,0.30775878070772233,0.02477568332125124
Updated Model,CART,18,0.22580645161290322,0.632258064516129,0.9820211354590787,0.33276740237690994,0.8113010237446939,0.37098697555817767,0.017891883661608172
Static Model,CART,19,0.3326797385620915,0.694406548431105,0.9511208825723372,0.4498453380468405,0.8270347456900845,0.4595361925532865,0.0488539107428343
Updated Model,CART,19,0.44261119081779055,0.8417462482946794,0.9649405205920458,0.5801598495533615,0.9062684987785223,0.5956174581738792,0.03513726905790076
Static Model,CART,20,0.13458401305057097,0.8168316831683168,0.9488350419384902,0.23109243697478993,0.8833763456785982,0.31908136609605653,0.051160192216470744
Updated Model,CART,20,0.2730318257956449,0.806930693069307,0.9779589934762348,0.4080100125156445,0.8930361918494983,0.46181524797533535,0.02212438104296738
Static Model,CART,21,0.0779896013864818,0.6382978723404256,0.9390043763676149,0.138996138996139,0.7893901663239624,0.2085179755285393,0.06102389980291163
Updated Model,CART,21,0.22458628841607564,0.6737588652482269,0.9795404814004376,0.33687943262411346,0.8275100983383242,0.38153226165976256,0.02035334173967526
Static Model,CART,22,0.12638580931263857,0.6356877323420075,0.9387354616378691,0.21085080147965474,0.7907455600866352,0.26494856539091977,0.061259049313242026
Updated Model,CART,22,0.2688,0.6245353159851301,0.9732924903077586,0.37583892617449666,0.8041851663056863,0.39864403852628666,0.026759400345310456
Static Model,CART,23,0.10684474123539232,0.5019607843137255,0.9505923143600116,0.17618719889883,0.7282325294542981,0.2152690410793743,0.04939135993220658
Updated Model,CART,23,0.16978776529338327,0.5333333333333333,0.9676394105749784,0.2575757575757576,0.7554555478123169,0.288574290706746,0.0323053561777671
Static Model,CART,24,0.10534716679968077,0.46808510638297873,0.9481033849169083,0.1719869706840391,0.7117452948891582,0.2042321297831441,0.051804904734483015
Updated Model,CART,24,0.1532349602724177,0.4787234042553192,0.9635376260667183,0.23215821152192603,0.729893987612016,0.2566056747241808,0.03629653958767588
Static Model,CART,25,0.15702479338842976,0.5,0.9576880807273453,0.2389937106918239,0.7309259821790198,0.26385266103814486,0.0423249058267652
Updated Model,CART,25,0.19626168224299065,0.5526315789473685,0.9639824158257568,0.2896551724137931,0.769183933405811,0.3150461523557515,0.035895314063565595
Static Model,CART,26,0.1383344803854095,0.5630252100840336,0.9459957042037435,0.22209944751381214,0.7580958807789108,0.26055997102937656,0.054086926009885315
Updated Model,CART,26,0.15341701534170155,0.6162464985994398,0.9481819576557227,0.24567280848687884,0.7842334989605408,0.29006167298568325,0.051822939812602255
Static Model,CART,27,0.17416378316032297,0.6990740740740741,0.963426056008242,0.2788550323176362,0.8324676596124935,0.3372587783456157,0.03657589165988034
Updated Model,CART,27,0.27301092043681746,0.8101851851851852,0.9762573756673223,0.40840140023337224,0.8962213259953112,0.4621803138857656,0.02375634304538593
Static Model,CART,28,0.08263069139966273,0.7050359712230215,0.9457446297275217,0.1479245283018868,0.8295473925649031,0.22922716234168167,0.05423560685141056
Updated Model,CART,28,0.19607843137254902,0.6474820143884892,0.9799125378442021,0.3010033444816053,0.8146403051724078,0.34920024483720596,0.020083333477912496
Static Model,SVM,15,0.34782608695652173,0.09968847352024922,0.9819628921391287,0.1549636803874092,0.7548978485222957,0.17924484519989106,0.02001108831186075
Updated Model,SVM,15,0.3829787234042553,0.11214953271028037,0.9822729856840147,0.17349397590361446,0.7670411271272963,0.20042121724878065,0.019789729370731847
Static Model,SVM,16,0.2929936305732484,0.11004784688995216,0.9803058103975535,0.16,0.741134818987834,0.17112728278207062,0.02116301761220327
Updated Model,SVM,16,0.25,0.1076555023923445,0.9792864424057085,0.1505016722408027,0.7511379688204284,0.1547586264753697,0.021865962085068802
Static Model,SVM,17,0.5300546448087432,0.20250521920668058,0.9799270855672314,0.2930513595166163,0.7425930507117832,0.31946938994666524,0.021702584506647804
Updated Model,SVM,17,0.5159574468085106,0.20250521920668058,0.9797126313532061,0.2908545727136432,0.7991347306801591,0.31487928093506456,0.021624038834924534
Static Model,SVM,18,0.31496062992125984,0.12903225806451613,0.9918340271741617,0.1830663615560641,0.7917622587779272,0.19804550268166907,0.011972151931160385
Updated Model,SVM,18,0.3983739837398374,0.15806451612903225,0.9923372523903198,0.22632794457274824,0.7965165481611832,0.24769648120967613,0.011553636616731467
Static Model,SVM,19,0.6907630522088354,0.23465211459754434,0.974951906089278,0.35030549898167007,0.85946917418971,0.39343222248284465,0.02448186990951692
Updated Model,SVM,19,0.6929133858267716,0.24010914051841747,0.9750696870951278,0.3566362715298886,0.8576025726420526,0.3986929897343613,0.02308572970672621
Static Model,SVM,20,0.10526315789473684,0.039603960396039604,0.9877912395153774,0.05755395683453237,0.8139455245270506,0.059176410264869,0.015869543794252712
Updated Model,SVM,20,0.1111111111111111,0.054455445544554455,0.9869990680335508,0.07308970099667775,0.8468704618133278,0.07169900329441205,0.015353237975687705
Static Model,SVM,21,0.22916666666666666,0.15602836879432624,0.9894420131291028,0.18565400843881857,0.7345406766267895,0.18392173829905814,0.01436357995369583
Updated Model,SVM,21,0.2604166666666667,0.1773049645390071,0.9897702407002188,0.21097046413502113,0.7271806487256212,0.20987553458626726,0.01306498682557306
Static Model,SVM,22,0.256198347107438,0.11524163568773234,0.984300962044704,0.158974358974359,0.6913352653709829,0.1647309868322103,0.018276767553884878
Updated Model,SVM,22,0.27439024390243905,0.16728624535315986,0.9835830182357728,0.20785219399538107,0.7563661529787362,0.20633255836411976,0.017814481892533728
Static Model,SVM,23,0.147239263803681,0.09411764705882353,0.9847277830519668,0.11483253588516747,0.7063844092617857,0.11025536113658453,0.01761785855828231
Updated Model,SVM,23,0.2,0.16862745098039217,0.9841499153836628,0.18297872340425533,0.7474154487424872,0.1756844683718278,0.017200192022262896
Static Model,SVM,24,0.10714285714285714,0.0851063829787234,0.981299252786738,0.09486166007905138,0.6805529799743311,0.08611850821710672,0.019422970438421318
Updated Model,SVM,24,0.2346368715083799,0.14893617021276595,0.9846065901759831,0.18221258134490237,0.689390543754755,0.17945392303993474,0.017682793194841402
Static Model,SVM,25,0.20588235294117646,0.10526315789473684,0.9827155559996004,0.13930348258706465,0.6439443079143787,0.13910963294863146,0.018994309376933395
Updated Model,SVM,25,0.23834196891191708,0.17293233082706766,0.9816665001498651,0.20043572984749453,0.6560266477250235,0.1939246348096369,0.02004223982450416
Static Model,SVM,26,0.24861878453038674,0.12605042016806722,0.9828168149739184,0.16728624535315983,0.745040851261757,0.16902183495927428,0.019256690262672748
Updated Model,SVM,26,0.21296296296296297,0.19327731092436976,0.9791730592206198,0.2026431718061674,0.7070486604130277,0.1923489835703235,0.021992453794012618
Static Model,SVM,27,0.16883116883116883,0.06018518518518518,0.9874964877774656,0.08873720136518772,0.7943879812729752,0.09541819652879922,0.015467007325311508
Updated Model,SVM,27,0.15384615384615385,0.10185185185185185,0.9852486653554369,0.12256267409470752,0.8553706156719687,0.11793919734081015,0.01594277526996234
Static Model,SVM,28,0.2441860465116279,0.1510791366906475,0.9912057282906435,0.18666666666666665,0.6769552717767731,0.18783283629479225,0.012159210600017668
Updated Model,SVM,28,0.2727272727272727,0.2805755395683453,0.9901965495698977,0.276595744680851,0.7880953872605834,0.27168928600085007,0.012367185657886134
Static Model,RGF,15,0.3825503355704698,0.35514018691588783,0.9797922373249264,0.3683360258481421,0.9258706795101759,0.35833785707167115,0.017177433105766325
Updated Model,RGF,15,0.3771043771043771,0.34890965732087226,0.9796371905524833,0.3624595469255663,0.9265050127799858,0.35240329340912424,0.017195727456244852
Static Model,RGF,16,0.35036496350364965,0.45933014354066987,0.9762691131498471,0.39751552795031064,0.9419065279734707,0.3893184585496751,0.01879522380410401
Updated Model,RGF,16,0.340036563071298,0.4449760765550239,0.9758205912334352,0.38549222797927457,0.9454688953535106,0.37690267867680705,0.0195805562629768
Static Model,RGF,17,0.5603448275862069,0.407098121085595,0.9812567016941883,0.47158403869407495,0.9199633421353165,0.46841209925897814,0.019918815018670186
Updated Model,RGF,17,0.6024096385542169,0.4175365344467641,0.9823718636071199,0.4932182490752158,0.9345255595768466,0.4929983976181504,0.01938558336015974
Static Model,RGF,18,0.42792792792792794,0.3064516129032258,0.9921771352760876,0.35714285714285715,0.9492631059534143,0.35831114919884155,0.010342329487254186
Updated Model,RGF,18,0.4484304932735426,0.3225806451612903,0.9923830001372432,0.375234521575985,0.9579523396906174,0.3766172468175863,0.009120486284806129
Static Model,RGF,19,0.7545454545454545,0.4529331514324693,0.980016489340819,0.566069906223359,0.9607629291950998,0.5755678771284595,0.01993444795159206
Updated Model,RGF,19,0.7446808510638298,0.4297407912687585,0.9793490636410035,0.5449826989619377,0.9676471081325194,0.5564800124023856,0.01865965875054545
Static Model,RGF,20,0.5812807881773399,0.5841584158415841,0.9921248835041938,0.5827160493827159,0.9292962742506258,0.5787428041899579,0.013226838196695938
Updated Model,RGF,20,0.6847826086956522,0.6237623762376238,0.9937558247903076,0.6528497409326425,0.9422434093536365,0.6504266917520615,0.009133697608607315
Static Model,RGF,21,0.34146341463414637,0.2978723404255319,0.9901531728665208,0.3181818181818182,0.9064264961004442,0.31398712104734233,0.015008926337288621
Updated Model,RGF,21,0.46875,0.3191489361702128,0.9919584245076587,0.379746835443038,0.9347798462542408,0.38290084316766126,0.010122044863355042
Static Model,RGF,22,0.4017857142857143,0.3345724907063197,0.9850189058536352,0.36511156186612576,0.8963571693281154,0.3591304737218306,0.01802397028890301
Updated Model,RGF,22,0.5157894736842106,0.3643122676579926,0.987412051883406,0.42701525054466233,0.9094502452839439,0.42735855261428635,0.013882468320356896
Static Model,RGF,23,0.30798479087452474,0.3176470588235294,0.9853056507202708,0.3127413127413127,0.8955941245178198,0.305353743968779,0.018183938359231093
Updated Model,RGF,23,0.3157894736842105,0.3058823529411765,0.9857184133404879,0.3107569721115538,0.9091237162310277,0.3035826381671114,0.015151282915240937
Static Model,RGF,24,0.14012738853503184,0.15602836879432624,0.9792576864970806,0.1476510067114094,0.8740485851783039,0.13738580830374966,0.0209766754512006
Updated Model,RGF,24,0.18454935622317598,0.1524822695035461,0.9824833612347393,0.16699029126213594,0.8785194035744868,0.15895630759965662,0.016456944364678244
Static Model,RGF,25,0.273542600896861,0.22932330827067668,0.9816665001498651,0.24948875255623723,0.90431529537696,0.2412389083242408,0.01760995620868902
Updated Model,RGF,25,0.3114754098360656,0.2857142857142857,0.9821160955140373,0.2980392156862745,0.9134813035017678,0.28927521138216644,0.017466836985790418
Static Model,RGF,26,0.3532110091743119,0.21568627450980393,0.9838524087143296,0.2678260869565217,0.9277306567192306,0.2682713881236689,0.01529496459105563
Updated Model,RGF,26,0.4187725631768953,0.32492997198879553,0.9845811598649893,0.3659305993690852,0.9262021588724934,0.36120985158683094,0.015865930911747855
Static Model,RGF,27,0.6091954022988506,0.49074074074074076,0.991664325184977,0.5435897435897437,0.951372243423289,0.5426465289801569,0.00994130982651185
Updated Model,RGF,27,0.6353591160220995,0.5324074074074074,0.9921794511566919,0.5793450881612091,0.9609135995206106,0.5777207662209468,0.010412116370396813
Static Model,RGF,28,0.3258426966292135,0.20863309352517986,0.9918304579749146,0.2543859649122807,0.86653249243856,0.2567947228831525,0.010904850507906029
Updated Model,RGF,28,0.4148936170212766,0.2805755395683453,0.9925512999183046,0.33476394849785407,0.9276103065298125,0.3375846787784097,0.010373879054746606
Static Model,RF,15,0.4826086956521739,0.6915887850467289,0.9825830792289008,0.5685019206145967,0.9661630802156128,0.5693603309089837,0.014853246490956849
Updated Model,RF,15,0.49330357142857145,0.6884735202492211,0.9830999018037108,0.5747724317295189,0.9698282806056595,0.5745972784667283,0.01447141727110149
Static Model,RF,16,0.42203389830508475,0.5956937799043063,0.9792048929663608,0.49404761904761896,0.9612088787568502,0.4912504385815722,0.0179759051691444
Updated Model,RF,16,0.40901771336553944,0.6076555023923444,0.978348623853211,0.48893166506256014,0.9650997258434932,0.48810912839019166,0.01813244363506834
Static Model,RF,17,0.5796178343949044,0.569937369519833,0.9826720995067553,0.5747368421052632,0.9592411406960624,0.565914258487675,0.017697324205939714
Updated Model,RF,17,0.604040404040404,0.6242171189979123,0.983873043105297,0.6139630390143738,0.9649217932641972,0.6058150778187718,0.016209763195417688
Static Model,RF,18,0.4635416666666667,0.5741935483870968,0.9922686307699345,0.5129682997118156,0.9687998272951025,0.5120822394191644,0.009114590991319107
Updated Model,RF,18,0.5105820105820106,0.6225806451612903,0.9930920902145569,0.5610465116279069,0.9714839987872014,0.5603866796860907,0.007416733509312507
Static Model,RF,19,0.7145299145299145,0.5702592087312415,0.9810765183934671,0.6342943854324735,0.9716427891451112,0.6288965896988478,0.017772270439092432
Updated Model,RF,19,0.7324120603015075,0.7953615279672579,0.9857484982921754,0.762589928057554,0.9827243261081454,0.7559387889254675,0.013900640646181536
Static Model,RF,20,0.5431654676258992,0.7475247524752475,0.9917054986020504,0.6291666666666667,0.9747303053760075,0.633244981248642,0.012411353973834756
Updated Model,RF,20,0.5781818181818181,0.7871287128712872,0.9925908667287978,0.6666666666666666,0.9796738141214628,0.6710900955454839,0.00781658175232004
Static Model,RF,21,0.44502617801047123,0.6028368794326241,0.9911378555798687,0.5120481927710843,0.9480156975350709,0.5136432532358027,0.013719953220070759
Updated Model,RF,21,0.45098039215686275,0.6524822695035462,0.9911925601750547,0.5333333333333334,0.9725770146140971,0.5382565530395612,0.007923499749442207
Static Model,RF,22,0.4434782608695652,0.5687732342007435,0.9852582204566123,0.49837133550488605,0.9405095409830393,0.4949258878921056,0.017678683168983172
Updated Model,RF,22,0.5272108843537415,0.5762081784386617,0.9878906810893601,0.5506216696269982,0.9542076254322389,0.5450489783789831,0.011530397637355796
Static Model,RF,23,0.31843575418994413,0.4470588235294118,0.9841086391216411,0.3719412724306688,0.9145740291778316,0.36950986964027444,0.017745376317087096
Updated Model,RF,23,0.38461538461538464,0.45098039215686275,0.9866264911049656,0.4151624548736462,0.9252610889174625,0.4097659199754858,0.0130814146491908
Static Model,RF,24,0.25885558583106266,0.33687943262411346,0.9812584214609449,0.2927580893682588,0.8999784383569911,0.2859553921492756,0.019515198047677738
Updated Model,RF,24,0.36826347305389223,0.43617021276595747,0.984892409456535,0.3993506493506493,0.9402639953665904,0.39319508894457794,0.014137830947716772
Static Model,RF,25,0.379182156133829,0.38345864661654133,0.9834648816065541,0.38130841121495324,0.9107214230899242,0.3729351667630913,0.01619298589678953
Updated Model,RF,25,0.36253776435045315,0.45112781954887216,0.9821660505545009,0.40201005025125625,0.9520924120751454,0.39548919739573335,0.015138948293572974
Static Model,RF,26,0.3384279475982533,0.4341736694677871,0.9806305615219393,0.3803680981595092,0.9292784895408679,0.3736545204889952,0.017870728370903092
Updated Model,RF,26,0.42761692650334077,0.5378151260504201,0.9838140533906106,0.47642679900744417,0.9441512245574878,0.4714936468447648,0.01577206493892061
Static Model,RF,27,0.556420233463035,0.6620370370370371,0.9912428584808467,0.6046511627906977,0.9568194720408743,0.6025759963169656,0.0101976690289556
Updated Model,RF,27,0.6338582677165354,0.7453703703703703,0.9930692141987449,0.6851063829787233,0.9837265386542755,0.683914447174765,0.00762686151880903
Static Model,RF,28,0.3901098901098901,0.5107913669064749,0.9913979528088808,0.4423676012461059,0.9422250298454995,0.44215793246752794,0.012096220583623776
Updated Model,RF,28,0.4326923076923077,0.6474820143884892,0.9919746263635927,0.5187319884726225,0.979750307156307,0.5255129665056568,0.0073681952947445084
Static Model,NN,15,0.36103896103896105,0.43302180685358255,0.9778799937981291,0.39376770538243633,0.8875117305404006,0.38423745911076396,0.018677306699054153
Updated Model,NN,15,0.3956043956043956,0.4485981308411215,0.9794821437800403,0.42043795620437957,0.8822134228161548,0.41087576747809207,0.01784146233807948
Static Model,NN,16,0.2928,0.43779904306220097,0.9723955147808359,0.35091083413231067,0.8899386070435973,0.34452090825039594,0.022161887453417007
Updated Model,NN,16,0.27202072538860106,0.5023923444976076,0.9686034658511723,0.3529411764705883,0.8863094520978341,0.3551399514905162,0.025144462651447527
Static Model,NN,17,0.46530612244897956,0.4759916492693111,0.9779969976410037,0.47058823529411764,0.884098369018482,0.4593856131122593,0.02006370258193232
Updated Model,NN,17,0.5612745098039216,0.4780793319415449,0.9815998284366287,0.5163472378804961,0.9074180477588951,0.5087259845116211,0.016953105951803077
Static Model,NN,18,0.27293064876957496,0.3935483870967742,0.9882657029141315,0.32232496697490093,0.8932709742815358,0.3220102994735569,0.011652472825249217
Updated Model,NN,18,0.31263858093126384,0.45483870967741935,0.9890434146118303,0.3705650459921156,0.9272475417048143,0.37177777203335927,0.010459169657669546
Static Model,NN,19,0.5463087248322148,0.5552523874488404,0.9739311373719132,0.550744248985115,0.9273764219552976,0.5373400411117323,0.022593549638233717
Updated Model,NN,19,0.5867158671586716,0.6507503410641201,0.9767578815123081,0.6170763260025873,0.9500556280019242,0.6059880194685079,0.020544502445633724
Static Model,NN,20,0.28125,0.6683168316831684,0.9808014911463188,0.3958944281524927,0.9040501001836001,0.425813571205184,0.016059887783084266
Updated Model,NN,20,0.38333333333333336,0.6831683168316832,0.986672879776328,0.49110320284697506,0.9345951529954012,0.5058038116277555,0.013223482641914884
Static Model,NN,21,0.13823529411764707,0.3333333333333333,0.9788293216630197,0.19542619542619544,0.8434044977340076,0.20538642933256146,0.01748888127766888
Updated Model,NN,21,0.24150943396226415,0.45390070921985815,0.9847921225382932,0.31527093596059114,0.8690856150631902,0.32411789135306557,0.013490784588523482
Static Model,NN,22,0.25396825396825395,0.4758364312267658,0.9752548700521706,0.33117723156532985,0.8479519836131291,0.33623301255415516,0.020981089421723005
Updated Model,NN,22,0.31794871794871793,0.46096654275092935,0.9803283396352845,0.3763277693474962,0.8771122574198031,0.37322130571504936,0.01794523511900529
Static Model,NN,23,0.1956989247311828,0.3568627450980392,0.9777933710323193,0.2527777777777778,0.8216862483354763,0.25382896492409157,0.020236043504499986
