Splitting Approach,Metric,Performance Value
Time-based 50%/50%,AUC,0.8509836973791516
Time-based 50%/50%,F-1,0.07739485981308411
Time-based 50%/50%,MCC,0.16924850719663617
Time-based 60%/40%,AUC,0.8740540019846598
Time-based 60%/40%,F-1,0.06660354834726052
Time-based 60%/40%,MCC,0.16121803075655602
Time-based 70%/30%,AUC,0.8451608150243417
Time-based 70%/30%,F-1,0.05849652558433355
Time-based 70%/30%,MCC,0.14494306554442793
Time-based 80%/20%,AUC,0.8423774864426146
Time-based 80%/20%,F-1,0.06115324425183579
Time-based 80%/20%,MCC,0.147825008438256
Time-based 90%/10%,AUC,0.8611724962940088
Time-based 90%/10%,F-1,0.09191060749134403
Time-based 90%/10%,MCC,0.1880981685718407
Random 90%/10%,AUC,0.9624697366406261
Random 90%/10%,F-1,0.1347135150896632
Random 90%/10%,MCC,0.25904245484729616
Random 80%/20%,AUC,0.9660690688697404
Random 80%/20%,F-1,0.13602565971715994
Random 80%/20%,MCC,0.2613422669006442
Random 70%/30%,AUC,0.9626957107957871
Random 70%/30%,F-1,0.12804904751477997
Random 70%/30%,MCC,0.252108910916954
Random 60%/40%,AUC,0.9589064648364074
Random 60%/40%,F-1,0.11224001912502989
Random 60%/40%,MCC,0.2340384500973474
Random 50%/50%,AUC,0.950211148797324
Random 50%/50%,F-1,0.10217867847716189
Random 50%/50%,MCC,0.22062491454138247
Time-based 50%/50%,AUC,0.8337466976969744
Time-based 50%/50%,F-1,0.0705397091722595
Time-based 50%/50%,MCC,0.15731366340397088
Time-based 60%/40%,AUC,0.8614359355256487
Time-based 60%/40%,F-1,0.06443373295431136
Time-based 60%/40%,MCC,0.1558461835280848
Time-based 70%/30%,AUC,0.853811445130542
Time-based 70%/30%,F-1,0.06634009797060882
Time-based 70%/30%,MCC,0.15668941506160491
Time-based 80%/20%,AUC,0.827757020531128
Time-based 80%/20%,F-1,0.06584473648557106
Time-based 80%/20%,MCC,0.15051578486924014
Time-based 90%/10%,AUC,0.8573500388920958
Time-based 90%/10%,F-1,0.05738029283735655
Time-based 90%/10%,MCC,0.14593435805773305
Random 90%/10%,AUC,0.9752851285434927
Random 90%/10%,F-1,0.13602840753892378
Random 90%/10%,MCC,0.2637346132563436
Random 80%/20%,AUC,0.9657780752776504
Random 80%/20%,F-1,0.127785446657464
Random 80%/20%,MCC,0.25261595557411703
Random 70%/30%,AUC,0.9652382189314052
Random 70%/30%,F-1,0.1282039812122568
Random 70%/30%,MCC,0.2529252369592476
Random 60%/40%,AUC,0.9630608054849013
Random 60%/40%,F-1,0.11011249330397001
Random 60%/40%,MCC,0.23266125370791205
Random 50%/50%,AUC,0.961924309680374
Random 50%/50%,F-1,0.10362400906002264
Random 50%/50%,MCC,0.2250095568962192
Time-based 50%/50%,AUC,0.8573897860435399
Time-based 50%/50%,F-1,0.08730512249443209
Time-based 50%/50%,MCC,0.18200911585959156
Time-based 60%/40%,AUC,0.8673410905540478
Time-based 60%/40%,F-1,0.07023440955329499
Time-based 60%/40%,MCC,0.1643441463978063
Time-based 70%/30%,AUC,0.8475902127145043
Time-based 70%/30%,F-1,0.061664681752017995
Time-based 70%/30%,MCC,0.14951023448367412
Time-based 80%/20%,AUC,0.8154285383216675
Time-based 80%/20%,F-1,0.061144499608048075
Time-based 80%/20%,MCC,0.14212834683611938
Time-based 90%/10%,AUC,0.8556237508100545
Time-based 90%/10%,F-1,0.07232546459065795
Time-based 90%/10%,MCC,0.16440817551190173
Random 90%/10%,AUC,0.9711543767725126
Random 90%/10%,F-1,0.141871921182266
Random 90%/10%,MCC,0.26869421284397643
Random 80%/20%,AUC,0.9610085257563897
Random 80%/20%,F-1,0.13207944417152082
Random 80%/20%,MCC,0.25591730195667217
Random 70%/30%,AUC,0.9671721441790713
Random 70%/30%,F-1,0.12625421822272218
Random 70%/30%,MCC,0.25134476056826927
Random 60%/40%,AUC,0.9663117013249672
Random 60%/40%,F-1,0.11584316802994174
Random 60%/40%,MCC,0.2398234711838329
Random 50%/50%,AUC,0.9610736334278667
Random 50%/50%,F-1,0.10321533535114269
Random 50%/50%,MCC,0.22434293090995466
Time-based 50%/50%,AUC,0.8516697976172551
Time-based 50%/50%,F-1,0.07787922120778792
Time-based 50%/50%,MCC,0.16996742428063366
Time-based 60%/40%,AUC,0.8593881696114131
Time-based 60%/40%,F-1,0.06156524491572367
Time-based 60%/40%,MCC,0.15175220221854688
Time-based 70%/30%,AUC,0.8611344780035116
Time-based 70%/30%,F-1,0.06379333069724528
Time-based 70%/30%,MCC,0.1550168003810017
Time-based 80%/20%,AUC,0.8332589727612429
Time-based 80%/20%,F-1,0.06864924958310173
Time-based 80%/20%,MCC,0.15509163395929854
Time-based 90%/10%,AUC,0.8745120594070983
Time-based 90%/10%,F-1,0.05615072035463613
Time-based 90%/10%,MCC,0.14760555725923993
Random 90%/10%,AUC,0.9810810702414685
Random 90%/10%,F-1,0.14228341939185313
Random 90%/10%,MCC,0.27174041353314937
Random 80%/20%,AUC,0.9735920297874484
Random 80%/20%,F-1,0.13506419805632408
Random 80%/20%,MCC,0.2622944548956521
Random 70%/30%,AUC,0.9730423362845899
Random 70%/30%,F-1,0.12460050637114511
Random 70%/30%,MCC,0.2510351564555497
Random 60%/40%,AUC,0.9583185154711942
Random 60%/40%,F-1,0.1058614761825542
Random 60%/40%,MCC,0.2267246409567521
Random 50%/50%,AUC,0.952601123006681
Random 50%/50%,F-1,0.10104998264491497
Random 50%/50%,MCC,0.21988054750870611
Time-based 50%/50%,AUC,0.8390294791408005
Time-based 50%/50%,F-1,0.07043463322453188
Time-based 50%/50%,MCC,0.15837018718604318
Time-based 60%/40%,AUC,0.8594873783580784
Time-based 60%/40%,F-1,0.07977383705988178
Time-based 60%/40%,MCC,0.17398597945013214
Time-based 70%/30%,AUC,0.8461865569887389
Time-based 70%/30%,F-1,0.0520745842432387
Time-based 70%/30%,MCC,0.13659378143722548
Time-based 80%/20%,AUC,0.837496764361922
Time-based 80%/20%,F-1,0.0741399762752076
Time-based 80%/20%,MCC,0.1625094651003269
Time-based 90%/10%,AUC,0.8359414709921575
Time-based 90%/10%,F-1,0.07417507499318243
Time-based 90%/10%,MCC,0.162176384770684
Random 90%/10%,AUC,0.9622630712297563
Random 90%/10%,F-1,0.14224992915840182
Random 90%/10%,MCC,0.2667116358895739
Random 80%/20%,AUC,0.9671729363181372
Random 80%/20%,F-1,0.12881815103284797
Random 80%/20%,MCC,0.25407018189995323
Random 70%/30%,AUC,0.9543283651398206
Random 70%/30%,F-1,0.11071270295314452
Random 70%/30%,MCC,0.23123809010029203
Random 60%/40%,AUC,0.9652833815841837
Random 60%/40%,F-1,0.11533639782699541
Random 60%/40%,MCC,0.2390122581214988
Random 50%/50%,AUC,0.9515134951390813
Random 50%/50%,F-1,0.09886416064327613
Random 50%/50%,MCC,0.21710432845289293
Time-based 50%/50%,AUC,0.8297866376952431
Time-based 50%/50%,F-1,0.07065660323872296
Time-based 50%/50%,MCC,0.15655979958967403
Time-based 60%/40%,AUC,0.8587814127688138
Time-based 60%/40%,F-1,0.07452998028561812
Time-based 60%/40%,MCC,0.1676741374086097
Time-based 70%/30%,AUC,0.8350283196630162
Time-based 70%/30%,F-1,0.06374671683112089
Time-based 70%/30%,MCC,0.14948158042987114
Time-based 80%/20%,AUC,0.8060605374750243
Time-based 80%/20%,F-1,0.062663906142167
Time-based 80%/20%,MCC,0.14192820127575317
Time-based 90%/10%,AUC,0.8244580119195727
Time-based 90%/10%,F-1,0.04536082474226804
Time-based 90%/10%,MCC,0.1232071805365636
Random 90%/10%,AUC,0.9661665579805264
Random 90%/10%,F-1,0.14611447184737086
Random 90%/10%,MCC,0.2716849924818328
Random 80%/20%,AUC,0.9639301627383063
Random 80%/20%,F-1,0.1406515476102534
Random 80%/20%,MCC,0.2655366562386639
Random 70%/30%,AUC,0.9683697196861203
Random 70%/30%,F-1,0.1271023007579495
Random 70%/30%,MCC,0.25255126150445445
Random 60%/40%,AUC,0.951917923215855
Random 60%/40%,F-1,0.10574526059481709
Random 60%/40%,MCC,0.22508792858282373
Random 50%/50%,AUC,0.9467113658263775
Random 50%/50%,F-1,0.10899340531922602
Random 50%/50%,MCC,0.22748838245279257
Time-based 50%/50%,AUC,0.8509613749413479
Time-based 50%/50%,F-1,0.07695379142618607
Time-based 50%/50%,MCC,0.16873085664321547
Time-based 60%/40%,AUC,0.8679055243306465
Time-based 60%/40%,F-1,0.0817124626942472
Time-based 60%/40%,MCC,0.17816133519402763
Time-based 70%/30%,AUC,0.8502797823766213
Time-based 70%/30%,F-1,0.05704229625584077
Time-based 70%/30%,MCC,0.1440652416169424
Time-based 80%/20%,AUC,0.8239968795716521
Time-based 80%/20%,F-1,0.07397133610725845
Time-based 80%/20%,MCC,0.1592110900640984
Time-based 90%/10%,AUC,0.8594978354199438
Time-based 90%/10%,F-1,0.052774263509849983
Time-based 90%/10%,MCC,0.14010994930315102
Random 90%/10%,AUC,0.9678989279723595
Random 90%/10%,F-1,0.15384615384615385
Random 90%/10%,MCC,0.2798807229916196
Random 80%/20%,AUC,0.9704707099685399
Random 80%/20%,F-1,0.12836243511090137
Random 80%/20%,MCC,0.2544249772239432
Random 70%/30%,AUC,0.9669347970740239
Random 70%/30%,F-1,0.12512931228354246
Random 70%/30%,MCC,0.25008270440287617
Random 60%/40%,AUC,0.9545987178404989
Random 60%/40%,F-1,0.11746902487468079
Random 60%/40%,MCC,0.2387326922148701
Random 50%/50%,AUC,0.9588669994175492
Random 50%/50%,F-1,0.10624387054593006
Random 50%/50%,MCC,0.22729686887986938
Time-based 50%/50%,AUC,0.862768009164157
Time-based 50%/50%,F-1,0.08149140433132396
Time-based 50%/50%,MCC,0.17669414243446727
Time-based 60%/40%,AUC,0.8541919334541892
Time-based 60%/40%,F-1,0.06675963046888617
Time-based 60%/40%,MCC,0.15724205681023837
Time-based 70%/30%,AUC,0.8512808730593439
Time-based 70%/30%,F-1,0.06103803537873389
Time-based 70%/30%,MCC,0.14946837379575972
Time-based 80%/20%,AUC,0.8387232531401914
Time-based 80%/20%,F-1,0.07053533792328229
Time-based 80%/20%,MCC,0.15855002863578088
Time-based 90%/10%,AUC,0.8578618198043738
Time-based 90%/10%,F-1,0.06691278264882325
Time-based 90%/10%,MCC,0.15828067705846766
Random 90%/10%,AUC,0.9722790791639155
Random 90%/10%,F-1,0.14328004736530492
Random 90%/10%,MCC,0.2704394417645616
Random 80%/20%,AUC,0.9618802492098789
Random 80%/20%,F-1,0.13612420293873026
Random 80%/20%,MCC,0.26033816517264635
Random 70%/30%,AUC,0.9637916166428613
Random 70%/30%,F-1,0.12127423349560167
Random 70%/30%,MCC,0.24514127542982167
Random 60%/40%,AUC,0.9634175662166157
Random 60%/40%,F-1,0.11986323463002388
Random 60%/40%,MCC,0.24352126965731072
Random 50%/50%,AUC,0.9515979019162097
Random 50%/50%,F-1,0.10538573508005822
Random 50%/50%,MCC,0.22459899239018527
Time-based 50%/50%,AUC,0.8450914131907642
Time-based 50%/50%,F-1,0.08631125114003814
Time-based 50%/50%,MCC,0.1779426532130674
Time-based 60%/40%,AUC,0.8562994127654453
Time-based 60%/40%,F-1,0.07126000647818241
Time-based 60%/40%,MCC,0.1632052922926112
Time-based 70%/30%,AUC,0.8434024380533653
Time-based 70%/30%,F-1,0.06708473093189442
Time-based 70%/30%,MCC,0.15537833467363463
Time-based 80%/20%,AUC,0.8133661609212921
Time-based 80%/20%,F-1,0.04837537631059899
Time-based 80%/20%,MCC,0.12530282634724108
Time-based 90%/10%,AUC,0.8633131847536307
Time-based 90%/10%,F-1,0.08019639934533551
Time-based 90%/10%,MCC,0.17541531343388364
Random 90%/10%,AUC,0.9660533967267171
Random 90%/10%,F-1,0.14772036474164132
Random 90%/10%,MCC,0.27326673377297006
Random 80%/20%,AUC,0.9638503013314337
Random 80%/20%,F-1,0.12348387096774192
Random 80%/20%,MCC,0.24753669350910773
Random 70%/30%,AUC,0.9704108468398991
Random 70%/30%,F-1,0.12243339555404717
Random 70%/30%,MCC,0.24804127109153812
Random 60%/40%,AUC,0.9571305581474565
Random 60%/40%,F-1,0.11548829800269575
Random 60%/40%,MCC,0.237191702472407
Random 50%/50%,AUC,0.9569935787586838
Random 50%/50%,F-1,0.10657591192526439
Random 50%/50%,MCC,0.2272266233699599
Time-based 50%/50%,AUC,0.8466866021860046
Time-based 50%/50%,F-1,0.06161610234141189
Time-based 50%/50%,MCC,0.14917425637286966
Time-based 60%/40%,AUC,0.8759218489024306
Time-based 60%/40%,F-1,0.07492848574328691
Time-based 60%/40%,MCC,0.1719319608146463
Time-based 70%/30%,AUC,0.8595239623332699
Time-based 70%/30%,F-1,0.061743418945750334
Time-based 70%/30%,MCC,0.15205852369759282
Time-based 80%/20%,AUC,0.8538888947091229
Time-based 80%/20%,F-1,0.08050391765248119
Time-based 80%/20%,MCC,0.1736177658621972
Time-based 90%/10%,AUC,0.8483622225736885
Time-based 90%/10%,F-1,0.07629870129870131
Time-based 90%/10%,MCC,0.16747682980212908
Random 90%/10%,AUC,0.9618331541868025
Random 90%/10%,F-1,0.12888220002736353
Random 90%/10%,MCC,0.25277419810022184
Random 80%/20%,AUC,0.9659205831170163
Random 80%/20%,F-1,0.12941654257479357
Random 80%/20%,MCC,0.2543827418459507
Random 70%/30%,AUC,0.963796156423844
Random 70%/30%,F-1,0.11574577842260106
Random 70%/30%,MCC,0.23910319329524685
Random 60%/40%,AUC,0.96751144879533
Random 60%/40%,F-1,0.10878010878010878
Random 60%/40%,MCC,0.23220580842267075
Random 50%/50%,AUC,0.954242544594302
Random 50%/50%,F-1,0.09972143643784145
Random 50%/50%,MCC,0.21872406390387011
Time-based 50%/50%,AUC,0.8610758630029305
Time-based 50%/50%,F-1,0.08071383612869784
Time-based 50%/50%,MCC,0.17540743555993416
Time-based 60%/40%,AUC,0.8482038518442988
Time-based 60%/40%,F-1,0.0544968962032626
Time-based 60%/40%,MCC,0.14021260649948217
Time-based 70%/30%,AUC,0.8602665489183113
Time-based 70%/30%,F-1,0.0616937028994763
Time-based 70%/30%,MCC,0.15214540741393587
Time-based 80%/20%,AUC,0.8321682448051012
Time-based 80%/20%,F-1,0.07638565440149045
Time-based 80%/20%,MCC,0.16386745554979146
Time-based 90%/10%,AUC,0.85287461171028
Time-based 90%/10%,F-1,0.0657622441940676
Time-based 90%/10%,MCC,0.15579407315730032
Random 90%/10%,AUC,0.9696818285940726
Random 90%/10%,F-1,0.14802380589043185
Random 90%/10%,MCC,0.27455453242292654
Random 80%/20%,AUC,0.9698068858283123
Random 80%/20%,F-1,0.12450466572925986
Random 80%/20%,MCC,0.2501259433876285
Random 70%/30%,AUC,0.968199408505175
Random 70%/30%,F-1,0.11794726396370855
Random 70%/30%,MCC,0.24259988050099338
Random 60%/40%,AUC,0.9574157758394654
Random 60%/40%,F-1,0.1149847475564963
Random 60%/40%,MCC,0.2367122576725317
Random 50%/50%,AUC,0.957094469669492
Random 50%/50%,F-1,0.10298929866454408
Random 50%/50%,MCC,0.22315847878254608
Time-based 50%/50%,AUC,0.8361748496738144
Time-based 50%/50%,F-1,0.07256365389422563
Time-based 50%/50%,MCC,0.16024237170288838
Time-based 60%/40%,AUC,0.8603489155170467
Time-based 60%/40%,F-1,0.07831689148379303
Time-based 60%/40%,MCC,0.17248919498357487
Time-based 70%/30%,AUC,0.8456192984606501
Time-based 70%/30%,F-1,0.06664267722202231
Time-based 70%/30%,MCC,0.15531475997438238
Time-based 80%/20%,AUC,0.8300614430519353
Time-based 80%/20%,F-1,0.057343475716793435
Time-based 80%/20%,MCC,0.14043014544839996
Time-based 90%/10%,AUC,0.8195077657802544
Time-based 90%/10%,F-1,0.04495936365208369
Time-based 90%/10%,MCC,0.121725628233597
Random 90%/10%,AUC,0.9705399124766347
Random 90%/10%,F-1,0.14214186369958276
Random 90%/10%,MCC,0.26880542495709975
Random 80%/20%,AUC,0.9696707327789622
Random 80%/20%,F-1,0.12175584748478052
Random 80%/20%,MCC,0.24712424656143386
Random 70%/30%,AUC,0.9589365355105429
Random 70%/30%,F-1,0.12709207330536543
Random 70%/30%,MCC,0.2501383933069352
Random 60%/40%,AUC,0.9541856064064549
Random 60%/40%,F-1,0.11
Random 60%/40%,MCC,0.2304078169301808
Random 50%/50%,AUC,0.9608303536187469
Random 50%/50%,F-1,0.09649122807017545
Random 50%/50%,MCC,0.21643009986845105
Time-based 50%/50%,AUC,0.8456090669237262
Time-based 50%/50%,F-1,0.07581424058676156
Time-based 50%/50%,MCC,0.16618296563704552
Time-based 60%/40%,AUC,0.8583374720969172
Time-based 60%/40%,F-1,0.06653788366602276
Time-based 60%/40%,MCC,0.15784549198414044
Time-based 70%/30%,AUC,0.841268990629153
Time-based 70%/30%,F-1,0.055990220048899746
Time-based 70%/30%,MCC,0.14088629171060194
Time-based 80%/20%,AUC,0.8100396016450516
Time-based 80%/20%,F-1,0.06116207951070336
Time-based 80%/20%,MCC,0.14098624175508
Time-based 90%/10%,AUC,0.8201787674207965
Time-based 90%/10%,F-1,0.05373010952676173
Time-based 90%/10%,MCC,0.1337301150696713
Random 90%/10%,AUC,0.9669235868949454
Random 90%/10%,F-1,0.1360035869077866
Random 90%/10%,MCC,0.26154641267125933
Random 80%/20%,AUC,0.9698772073400185
Random 80%/20%,F-1,0.13684354860825448
Random 80%/20%,MCC,0.2631753726412145
Random 70%/30%,AUC,0.9601197416793779
Random 70%/30%,F-1,0.11738148984198647
Random 70%/30%,MCC,0.23999755135650452
Random 60%/40%,AUC,0.9654663423457339
Random 60%/40%,F-1,0.12497954106517398
Random 60%/40%,MCC,0.2495479568152059
Random 50%/50%,AUC,0.9556657026083593
Random 50%/50%,F-1,0.11026281695354433
Random 50%/50%,MCC,0.23105170901930353
Time-based 50%/50%,AUC,0.8668026761235753
Time-based 50%/50%,F-1,0.0907189435262273
Time-based 50%/50%,MCC,0.1880633572703631
Time-based 60%/40%,AUC,0.8660233501505805
Time-based 60%/40%,F-1,0.06396381844613148
Time-based 60%/40%,MCC,0.15619413113257427
Time-based 70%/30%,AUC,0.8273757092669247
Time-based 70%/30%,F-1,0.04951330670117595
Time-based 70%/30%,MCC,0.1294932224892112
Time-based 80%/20%,AUC,0.8417985482770489
Time-based 80%/20%,F-1,0.05112721417069243
Time-based 80%/20%,MCC,0.13450492354174293
Time-based 90%/10%,AUC,0.8450586541522795
Time-based 90%/10%,F-1,0.05781540367540781
Time-based 90%/10%,MCC,0.14406008301869863
Random 90%/10%,AUC,0.9616533136622077
Random 90%/10%,F-1,0.1382198952879581
Random 90%/10%,MCC,0.262447153620917
Random 80%/20%,AUC,0.9739502590870086
Random 80%/20%,F-1,0.12780500386897087
Random 80%/20%,MCC,0.25470573106238725
Random 70%/30%,AUC,0.9667781100839843
Random 70%/30%,F-1,0.11787632080374158
Random 70%/30%,MCC,0.2421836216030625
Random 60%/40%,AUC,0.9614589415453277
Random 60%/40%,F-1,0.11028448994167361
Random 60%/40%,MCC,0.23247130306447636
Random 50%/50%,AUC,0.9583246175673209
Random 50%/50%,F-1,0.09520662522459265
Random 50%/50%,MCC,0.21434930313584546
Time-based 50%/50%,AUC,0.8549962984925361
Time-based 50%/50%,F-1,0.0668825507535185
Time-based 50%/50%,MCC,0.15753269669659634
Time-based 60%/40%,AUC,0.8629140040416098
Time-based 60%/40%,F-1,0.05407448124227016
Time-based 60%/40%,MCC,0.14247661343118292
Time-based 70%/30%,AUC,0.8560536583686718
Time-based 70%/30%,F-1,0.06641604010025064
Time-based 70%/30%,MCC,0.15725874483671531
Time-based 80%/20%,AUC,0.807541154797685
Time-based 80%/20%,F-1,0.04269600074578167
Time-based 80%/20%,MCC,0.11634448507103055
Time-based 90%/10%,AUC,0.8727914577796378
Time-based 90%/10%,F-1,0.0696815874480849
Time-based 90%/10%,MCC,0.16488398894084277
Random 90%/10%,AUC,0.9657051614606286
Random 90%/10%,F-1,0.14317540472300608
Random 90%/10%,MCC,0.26858036288969506
Random 80%/20%,AUC,0.9703095648622933
Random 80%/20%,F-1,0.13151991026360066
Random 80%/20%,MCC,0.257729679974619
Random 70%/30%,AUC,0.9665356837568314
Random 70%/30%,F-1,0.12375639237563922
Random 70%/30%,MCC,0.24851477461007448
Random 60%/40%,AUC,0.9612423125279078
Random 60%/40%,F-1,0.10771306498763213
Random 60%/40%,MCC,0.22951629317815103
Random 50%/50%,AUC,0.9569528692600617
Random 50%/50%,F-1,0.10007623242419109
Random 50%/50%,MCC,0.2197563229229017
Time-based 50%/50%,AUC,0.846616382110658
Time-based 50%/50%,F-1,0.1152295199690659
Time-based 50%/50%,MCC,0.20843767711346486
Time-based 60%/40%,AUC,0.8794246217901555
Time-based 60%/40%,F-1,0.08038474750944692
Time-based 60%/40%,MCC,0.1792264689632486
Time-based 70%/30%,AUC,0.8440149525692241
Time-based 70%/30%,F-1,0.05283925201578315
Time-based 70%/30%,MCC,0.13721728977026898
Time-based 80%/20%,AUC,0.8278711022690939
Time-based 80%/20%,F-1,0.0688385269121813
Time-based 80%/20%,MCC,0.15411941934936887
Time-based 90%/10%,AUC,0.8659471731481427
Time-based 90%/10%,F-1,0.08552441490898585
Time-based 90%/10%,MCC,0.18213105026964643
Random 90%/10%,AUC,0.9687204935991657
Random 90%/10%,F-1,0.1365543179516852
Random 90%/10%,MCC,0.2625815385573815
Random 80%/20%,AUC,0.9644948259843534
Random 80%/20%,F-1,0.13849958779884583
Random 80%/20%,MCC,0.26348493335897527
Random 70%/30%,AUC,0.9639409916134469
Random 70%/30%,F-1,0.12543677296651776
Random 70%/30%,MCC,0.24965341985478826
Random 60%/40%,AUC,0.960818949134473
Random 60%/40%,F-1,0.1153943537156602
Random 60%/40%,MCC,0.23799716361592727
Random 50%/50%,AUC,0.956218991619532
Random 50%/50%,F-1,0.10606508539330953
Random 50%/50%,MCC,0.22646432936019442
Time-based 50%/50%,AUC,0.8669032363211367
Time-based 50%/50%,F-1,0.08505897268431366
Time-based 50%/50%,MCC,0.1817377964050752
Time-based 60%/40%,AUC,0.8614994907967973
Time-based 60%/40%,F-1,0.07338501291989664
Time-based 60%/40%,MCC,0.1669073278124443
Time-based 70%/30%,AUC,0.8509555512205575
Time-based 70%/30%,F-1,0.05605141021063906
Time-based 70%/30%,MCC,0.14288481563560643
Time-based 80%/20%,AUC,0.8100911338942886
Time-based 80%/20%,F-1,0.06236442516268981
Time-based 80%/20%,MCC,0.14245362040339046
Time-based 90%/10%,AUC,0.8481013564697913
Time-based 90%/10%,F-1,0.06940684223480188
Time-based 90%/10%,MCC,0.15924313000398935
Random 90%/10%,AUC,0.9788603279747914
Random 90%/10%,F-1,0.1458873798260339
Random 90%/10%,MCC,0.2748537472696235
Random 80%/20%,AUC,0.9604030476573516
Random 80%/20%,F-1,0.12868488356440974
Random 80%/20%,MCC,0.2521967988887266
Random 70%/30%,AUC,0.967246546509139
Random 70%/30%,F-1,0.11715727502102606
Random 70%/30%,MCC,0.24150489514088538
Random 60%/40%,AUC,0.9565911450190472
Random 60%/40%,F-1,0.10851492080161022
Random 60%/40%,MCC,0.22931999691221838
Random 50%/50%,AUC,0.9567813656495239
Random 50%/50%,F-1,0.0983711138519117
Random 50%/50%,MCC,0.21773153388063374
Time-based 50%/50%,AUC,0.8360589720508214
Time-based 50%/50%,F-1,0.07051148587688251
Time-based 50%/50%,MCC,0.15779840925096833
Time-based 60%/40%,AUC,0.8391266579515535
Time-based 60%/40%,F-1,0.051098691290311374
Time-based 60%/40%,MCC,0.13385114905200718
Time-based 70%/30%,AUC,0.8537152465387376
Time-based 70%/30%,F-1,0.06450734893848666
Time-based 70%/30%,MCC,0.15437892307102757
Time-based 80%/20%,AUC,0.8485131076409331
Time-based 80%/20%,F-1,0.08140085186938002
Time-based 80%/20%,MCC,0.17338679280646752
Time-based 90%/10%,AUC,0.8509675170052222
Time-based 90%/10%,F-1,0.0406712172923777
Time-based 90%/10%,MCC,0.12097877670790853
Random 90%/10%,AUC,0.9696485890687353
Random 90%/10%,F-1,0.14433906342620034
Random 90%/10%,MCC,0.2708163918321233
Random 80%/20%,AUC,0.9696785757221128
Random 80%/20%,F-1,0.13691796008869178
Random 80%/20%,MCC,0.2632021998271894
Random 70%/30%,AUC,0.9606096452868337
Random 70%/30%,F-1,0.1294640810525833
Random 70%/30%,MCC,0.25307312257425696
Random 60%/40%,AUC,0.9603199729316423
Random 60%/40%,F-1,0.10829191734240126
Random 60%/40%,MCC,0.22995657635222783
Random 50%/50%,AUC,0.9505272743314928
Random 50%/50%,F-1,0.09700968394168352
Random 50%/50%,MCC,0.2147120454607253
Time-based 50%/50%,AUC,0.8319055075720017
Time-based 50%/50%,F-1,0.07311028500619578
Time-based 50%/50%,MCC,0.15990787502170442
Time-based 60%/40%,AUC,0.8664674006092912
Time-based 60%/40%,F-1,0.08057040998217468
Time-based 60%/40%,MCC,0.1765079507236344
Time-based 70%/30%,AUC,0.8500139330662656
Time-based 70%/30%,F-1,0.053406056474063976
Time-based 70%/30%,MCC,0.1391432524857239
Time-based 80%/20%,AUC,0.83909926086221
Time-based 80%/20%,F-1,0.0828519557682786
Time-based 80%/20%,MCC,0.17278641635795366
Time-based 90%/10%,AUC,0.8249278552293167
Time-based 90%/10%,F-1,0.0511727078891258
Time-based 90%/10%,MCC,0.13129106715987646
Random 90%/10%,AUC,0.9778999202588533
Random 90%/10%,F-1,0.15105020110233872
Random 90%/10%,MCC,0.2798177094885151
Random 80%/20%,AUC,0.9687557870834785
Random 80%/20%,F-1,0.12519974987841312
Random 80%/20%,MCC,0.25062036728808423
Random 70%/30%,AUC,0.9627152817190902
Random 70%/30%,F-1,0.11697973611739076
Random 70%/30%,MCC,0.24019687703475337
Random 60%/40%,AUC,0.9617668741245164
Random 60%/40%,F-1,0.10449533502968618
Random 60%/40%,MCC,0.2259787336506205
Random 50%/50%,AUC,0.9478410909413497
Random 50%/50%,F-1,0.10834074004771484
Random 50%/50%,MCC,0.22702801976743442
Time-based 50%/50%,AUC,0.8688737835061952
Time-based 50%/50%,F-1,0.06692854358451528
Time-based 50%/50%,MCC,0.16052000152242796
Time-based 60%/40%,AUC,0.8625664704764672
Time-based 60%/40%,F-1,0.07623405705384091
Time-based 60%/40%,MCC,0.1705411604762918
Time-based 70%/30%,AUC,0.8523755652459455
Time-based 70%/30%,F-1,0.055092889173606656
Time-based 70%/30%,MCC,0.14188032814668416
Time-based 80%/20%,AUC,0.8196194178057997
Time-based 80%/20%,F-1,0.06463048813744206
Time-based 80%/20%,MCC,0.1472706136608147
Time-based 90%/10%,AUC,0.8632229122871595
Time-based 90%/10%,F-1,0.07751120485104139
Time-based 90%/10%,MCC,0.17225920074784673
Random 90%/10%,AUC,0.9744654707609979
Random 90%/10%,F-1,0.13028372900984367
Random 90%/10%,MCC,0.2574891520446659
Random 80%/20%,AUC,0.9710913832617686
Random 80%/20%,F-1,0.1377390807878961
Random 80%/20%,MCC,0.2644263735617919
Random 70%/30%,AUC,0.9677611493170907
Random 70%/30%,F-1,0.1175754130973164
Random 70%/30%,MCC,0.2420848441715196
Random 60%/40%,AUC,0.9599702541866844
Random 60%/40%,F-1,0.11365780902809484
Random 60%/40%,MCC,0.23586966678071347
Random 50%/50%,AUC,0.9547984672621147
Random 50%/50%,F-1,0.09753346839038449
Random 50%/50%,MCC,0.2162959019120017
Time-based 50%/50%,AUC,0.8527739485218078
Time-based 50%/50%,F-1,0.0801746527647081
Time-based 50%/50%,MCC,0.1728675013385161
Time-based 60%/40%,AUC,0.8727072255432706
Time-based 60%/40%,F-1,0.06722268557130942
Time-based 60%/40%,MCC,0.16172210550747584
Time-based 70%/30%,AUC,0.8540282566534809
Time-based 70%/30%,F-1,0.05738794249124078
Time-based 70%/30%,MCC,0.14526550238244987
