Scenario,Model,N,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time
Updated Model,RF,20,20,0.4839650145772595,0.7345132743362832,0.9924435658717,0.5834797891036908,0.9843625038864956,0.5927208519380407,0.007698471236161346,2.5570199750363827,0.1618034429848194
Static Model,RF,20,-1,0.4798167139428322,0.5434997528423134,0.9865065266823787,0.5096766716884923,0.9541252973020382,0.5038666681542077,0.014666221620742534,2.3890041920822114,0.16487594244536014
Updated Model,RF,20,-1,0.512733784321528,0.6369253583786456,0.9875047439237911,0.5681216931216931,0.9658581293270473,0.5652621487953086,0.011774711794652493,2.638301090407185,0.16519437697716058
Static Model,RF,22,12,0.4767616191904048,0.6297029702970297,0.9811956216671345,0.5426621160409556,0.9702125146619451,0.5386363288551975,0.016690464014454565,2.432097875047475,0.15061390888877213
Updated Model,RF,22,12,0.438957475994513,0.6336633663366337,0.9791608195341005,0.5186385737439222,0.9685906745608664,0.5173159624890368,0.016987463907641377,2.5023415910545737,0.1506900880485773
Static Model,RF,22,13,0.5456431535269709,0.6073903002309469,0.9863527925905136,0.5748633879781421,0.9604991236754244,0.5687916512728611,0.014928730264234974,2.432097875047475,0.1499840458855033
Updated Model,RF,22,13,0.5590062111801242,0.6235565819861432,0.9868088689306764,0.5895196506550219,0.9734543544030508,0.583735545963539,0.01322467504197376,2.511516876053065,0.15271689603105187
Static Model,RF,22,14,0.44052863436123346,0.5882352941176471,0.993088689306764,0.5037783375314862,0.9600165463234775,0.5056825544346253,0.008456619566112097,2.432097875047475,0.13617140683345497
Updated Model,RF,22,14,0.45643153526970953,0.6470588235294118,0.9932991860791468,0.5352798053527981,0.9739692284056984,0.5402443338832401,0.006450919130430971,2.490070196101442,0.13202091306447983
Static Model,RF,22,15,0.7011331444759207,0.6354300385109114,0.9826340162784171,0.6666666666666666,0.9765887689819901,0.6586129041161833,0.016580013729752298,2.432097875047475,0.15141159598715603
Updated Model,RF,22,15,0.676737160120846,0.5750962772785623,0.9808798765085602,0.6217904233171409,0.9783432089648122,0.6141825764316874,0.015192290680093312,2.4003250680398196,0.1487441339995712
Static Model,RF,22,16,0.5106382978723404,0.7470817120622568,0.9912643839461128,0.6066350710900474,0.9706720000154281,0.613555948111474,0.011927705163447266,2.432097875047475,0.14892309997230768
Updated Model,RF,22,16,0.577259475218659,0.7704280155642024,0.992843109738984,0.66,0.9767601090932283,0.6634532889168006,0.007369997951663139,2.623448202153668,0.1500437438953668
Static Model,RF,22,17,0.35638297872340424,0.5234375,0.9872298624754421,0.42405063291139233,0.9349656668171198,0.42574397765998817,0.015349599471911153,2.432097875047475,0.15387020888738334
Updated Model,RF,22,17,0.49538461538461537,0.62890625,0.9909135559921415,0.5542168674698795,0.9640345112928348,0.5536910277165125,0.009216181296782958,2.605996193829924,0.15131453797221184
Static Model,RF,22,18,0.34558823529411764,0.49604221635883905,0.9808097109177659,0.40736728060671723,0.9242675579009089,0.404660209813812,0.019310058605991356,2.432097875047475,0.1524258239660412
Updated Model,RF,22,18,0.45727482678983833,0.5224274406332454,0.9854055571147909,0.4876847290640394,0.9382932864262679,0.4814119128167092,0.014179336870962886,2.757499444996938,0.15444186283275485
Static Model,RF,22,19,0.26976744186046514,0.3391812865497076,0.9810552904855459,0.3005181347150259,0.9056185370274156,0.2930042959927202,0.019035232035315278,2.432097875047475,0.14978391909971833
Updated Model,RF,22,19,0.38402061855670105,0.43567251461988304,0.9848442323884367,0.40821917808219177,0.9229252038435933,0.4013923406920538,0.01450333074084473,2.543457955820486,0.14944113208912313
Static Model,RF,22,20,0.3983286908077994,0.43333333333333335,0.9858616334549537,0.41509433962264153,0.9498185518132988,0.4083222454331747,0.014081764662565858,2.432097875047475,0.1459083640947938
Updated Model,RF,22,20,0.4166666666666667,0.5,0.9861072130227336,0.45454545454545453,0.9448944438349565,0.4494775697947403,0.013608760985692692,2.4923024619929492,0.14815364498645067
Static Model,RF,22,21,0.4388185654008439,0.5148514851485149,0.9837917485265226,0.47380410022779046,0.9464805239420738,0.46716007804737136,0.01619212921483644,2.432097875047475,0.14300503116101027
Updated Model,RF,22,21,0.5115303983228512,0.6039603960396039,0.986212461408925,0.5539160045402951,0.9659949438004298,0.5489098698192422,0.013035728303569721,2.3963603489100933,0.143153240904212
Static Model,RF,22,22,0.36666666666666664,0.5129533678756477,0.9907099035933392,0.42764578833693306,0.9520330368487928,0.42916595789819284,0.0118286138499259,2.432097875047475,0.1462107019033283
Updated Model,RF,22,22,0.4652014652014652,0.6580310880829016,0.9925679228746713,0.5450643776824035,0.9817593976382185,0.5497222553567604,0.00728073020894711,2.482073280028999,0.14775073411874473
Static Model,RF,22,-1,0.4593769089798412,0.5573122529644269,0.9858179324860874,0.5036276370130593,0.9535314830894053,0.49888879331333347,0.014943512337479491,2.432097875047475,0.14802800969813357
Updated Model,RF,22,-1,0.5031578947368421,0.5904150197628458,0.9871860698738698,0.5433052966583314,0.9648444647775257,0.5386154101935524,0.01191327292228099,2.5277628744529053,0.1480428116311404
Static Model,RF,24,13,0.46106870229007635,0.648068669527897,0.9802135558192047,0.5388046387154326,0.9705124392944603,0.5370087642728638,0.017228752277080935,2.430907473200932,0.13464345084503293
Updated Model,RF,24,13,0.4793650793650794,0.648068669527897,0.9811703471238853,0.5510948905109488,0.9723110909830106,0.5481320736398231,0.01666173646400041,2.4614747769664973,0.1346631480846554
Static Model,RF,24,14,0.5519125683060109,0.6572668112798264,0.9845382525163612,0.6,0.9603429339839911,0.5945282045034775,0.01817691899883533,2.430907473200932,0.14060360798612237
Updated Model,RF,24,14,0.6114649681528662,0.6247288503253796,0.986375291821348,0.6180257510729614,0.9697718607400286,0.6111269762445978,0.013718656720356737,2.5173902499955148,0.14187847496941686
Static Model,RF,24,15,0.2807017543859649,0.5245901639344263,0.995751846607218,0.36571428571428566,0.9786677089176603,0.381823418171854,0.005799103647651981,2.430907473200932,0.11715267412364483
Updated Model,RF,24,15,0.34615384615384615,0.5901639344262295,0.996440736346588,0.43636363636363634,0.9895563180282589,0.4503555678953784,0.004159361993476028,2.561578775057569,0.11777201993390918
Static Model,RF,24,16,0.6672413793103448,0.5899390243902439,0.9823184966895021,0.6262135922330097,0.9700304387333121,0.6184211382327522,0.016864983609357963,2.430907473200932,0.1825083999428898
Updated Model,RF,24,16,0.6781411359724613,0.600609756097561,0.982816028167936,0.6370250606305577,0.9762896965031364,0.6294726236946793,0.014112495521980515,2.350413484033197,0.14936803211458027
Static Model,RF,24,17,0.5974304068522484,0.6549295774647887,0.9871789965172797,0.6248600223964166,0.9751089960635566,0.61902770720672,0.014883351850247223,2.430907473200932,0.19553008489310741
Updated Model,RF,24,17,0.6653620352250489,0.7981220657276995,0.9901641853878832,0.7257203842049093,0.9824983894209387,0.7238484290328648,0.009611176673761289,2.959074439946562,0.1365946049336344
Static Model,RF,24,18,0.29562982005141386,0.5778894472361809,0.9862987485169735,0.391156462585034,0.9538199094198335,0.407266567628135,0.016651929564276833,2.430907473200932,0.1537045941222459
Updated Model,RF,24,18,0.4463087248322148,0.6683417085427136,0.991159248344751,0.5352112676056339,0.9732222624886869,0.5419920154976857,0.008302520658903243,2.9672233359888196,0.14551589405164123
Static Model,RF,24,19,0.34375,0.5548961424332344,0.9805962723410769,0.4245175936435868,0.9200964483731069,0.42756921336661896,0.020847424639891986,2.430907473200932,0.1482584890909493
Updated Model,RF,24,19,0.5027777777777778,0.5370919881305638,0.9871789965172797,0.5193687230989956,0.951217247682441,0.5131658057950252,0.01243492768105135,2.980765559943393,0.18552370299585164
Static Model,RF,24,20,0.26455026455026454,0.3787878787878788,0.9830839297332465,0.3115264797507788,0.9161771640628205,0.3082549068598483,0.017891188266478453,2.430907473200932,0.16061712591908872
Updated Model,RF,24,20,0.3562091503267974,0.4128787878787879,0.9865283784300968,0.3824561403508772,0.9506656063827919,0.3767301407351369,0.012309859249795309,3.2052309380378574,0.13859464204870164
Static Model,RF,24,21,0.27828054298642535,0.3773006134969325,0.9800221975582686,0.3203125,0.9124837222285229,0.3141194411666466,0.0198343559477479,2.430907473200932,0.13783515384420753
Updated Model,RF,24,21,0.3811764705882353,0.49693251533742333,0.983658004516055,0.43142476697736354,0.9473101287266497,0.4271161865489151,0.014585731937592553,2.8168954730499536,0.13749860296957195
Static Model,RF,24,22,0.36555891238670696,0.4033333333333333,0.9851123272991695,0.3835182250396197,0.9274507981984075,0.3764675703164268,0.014976848093830292,2.430907473200932,0.16144505492411554
Updated Model,RF,24,22,0.3791208791208791,0.46,0.9851505989513567,0.41566265060240964,0.9220529250067753,0.410172002431338,0.014540661431951273,2.743552921805531,0.17520327190868556
Static Model,RF,24,23,0.46578366445916114,0.5596816976127321,0.9843851659076123,0.5084337349397591,0.9547016718538717,0.5027482289219471,0.014353876879275761,2.430907473200932,0.1338624800555408
Updated Model,RF,24,23,0.5723981900452488,0.6710875331564987,0.9880209728653986,0.6178266178266179,0.9714411200737004,0.6137786101842317,0.011683183184722765,2.652561655966565,0.16273739910684526
Static Model,RF,24,24,0.39914163090128757,0.5375722543352601,0.991584423533012,0.458128078817734,0.947222533224919,0.45909960204640343,0.010660369126723208,2.430907473200932,0.17553753894753754
Updated Model,RF,24,24,0.42913385826771655,0.630057803468208,0.9920052023563614,0.5105386416861827,0.9830252254967407,0.5161775034953566,0.007610333417071336,3.5065403189510107,0.17353288899175823
Static Model,RF,24,-1,0.4387536514118793,0.5568462679189323,0.9850906203258696,0.49079620956322845,0.9521010806943196,0.4868777208850728,0.015680550433597527,2.430907473200932,0.1534748878912069
Updated Model,RF,24,-1,0.5151706700379267,0.6043005437469106,0.9875558503768007,0.5561874431301184,0.9669857907347893,0.5517188360414856,0.011644053169342574,2.8102251608118727,0.14990689017577097
Static Model,RF,4,3,0.5284292821606255,0.6553547818422213,0.9865477716756922,0.5850875467243755,0.971286324930019,0.5817948064053879,0.014156008866942855,2.5020077920053154,0.7736824250314385
Updated Model,RF,4,3,0.5119266055045871,0.6148082855883649,0.9859418154448676,0.5586704044853825,0.9660605874541385,0.5539772994005283,0.0141319023646238,2.4757445459254086,0.7732244292274117
Static Model,RF,4,4,0.34491525423728814,0.45807540799099605,0.9839964790978326,0.3935218757553783,0.9278392859643432,0.3895670208202979,0.016045738475671787,2.5020077920053154,0.7943871079478413
Updated Model,RF,4,4,0.4692470837751856,0.498030388294879,0.9879256018063759,0.4832104832104832,0.9352607821866867,0.47732379657725166,0.012407099127211125,4.246272817021236,0.7901409859769046
Static Model,RF,4,-1,0.44472361809045224,0.5687098368759268,0.985272121318429,0.49913232104121474,0.9527587978482789,0.4956056969921134,0.015100876684701477,2.5020077920053154,0.7840347664896399
Updated Model,RF,4,-1,0.494469746258946,0.5635195254572417,0.9869337117890004,0.5267413653690655,0.9526784044622384,0.5212880194539502,0.013269497995517635,3.361008681473322,0.7816827076021582
Static Model,RF,6,4,0.5606648199445984,0.6155717761557178,0.9863659848064448,0.5868367642795014,0.9691667704952843,0.5805750196434074,0.013585757888524296,3.0514452310744673,0.871302945073694
Updated Model,RF,6,4,0.5274725274725275,0.6131386861313869,0.9852752635909604,0.5670886075949367,0.9695695912373755,0.5612822164799945,0.01383777578943523,3.7015675990842283,0.8553521130234003
Static Model,RF,6,5,0.4380764163372859,0.5424143556280587,0.9864712298360091,0.48469387755102045,0.9496875817105772,0.4807201926013086,0.015286343732025576,3.0514452310744673,0.8895788050722331
Updated Model,RF,6,5,0.48482932996207334,0.6256117455138662,0.9878107120304637,0.5462962962962963,0.9649024662751486,0.5447339047451035,0.011777547561671996,3.9765219499822706,0.8892236000392586
Static Model,RF,6,6,0.3956989247311828,0.46938775510204084,0.9859642744381404,0.42940490081680277,0.9337753895767883,0.4239310132195195,0.014520385756643266,3.0514452310744673,0.8958785068243742
Updated Model,RF,6,6,0.4377564979480164,0.54421768707483,0.9870071470258996,0.4852160727824109,0.9392467835958203,0.48162616461470764,0.013284042552034053,3.7751722559332848,0.8929696220438927
Static Model,RF,6,-1,0.4724459516744383,0.550914483440435,0.9862671620608825,0.5086718393427658,0.9529495573080976,0.5032733840624276,0.014464162638373582,3.0514452310744673,0.8855867523234338
Updated Model,RF,6,-1,0.4873864783047427,0.596885813148789,0.9866977085359825,0.5366070436618153,0.9597877955907796,0.5327316878395181,0.012966456313906879,3.817753934999928,0.8791817783688506
Static Model,RF,8,5,0.5021026072329688,0.604251012145749,0.9874598152778487,0.5484611851171336,0.9650819066524391,0.5445493052947559,0.012870161400125715,3.7823204989545047,0.6329171909019351
Updated Model,RF,8,5,0.5077677841373671,0.6285425101214575,0.9876384140429657,0.5617367706919946,0.9676651732939984,0.5587950870580551,0.013082369112493527,3.832602675072849,0.5363215669058263
Static Model,RF,8,6,0.6447166921898928,0.6572989851678376,0.9884803796499464,0.6509470429068419,0.9725724870678859,0.6451222931147668,0.013825672511305231,3.7823204989545047,0.3959711669012904
Updated Model,RF,8,6,0.6205164992826399,0.6752537080405933,0.9879445833545951,0.6467289719626168,0.976948043457601,0.641200135324859,0.01138328352292934,2.3876371250953525,0.3927690261043608
Static Model,RF,8,7,0.3365051903114187,0.41963322545846815,0.9833520436801552,0.37349975996159385,0.9163475409771229,0.3674541690338213,0.01771528914332092,3.7823204989545047,0.51617121999152
Updated Model,RF,8,7,0.4080846968238691,0.45738942826321466,0.9857376128999337,0.43133265513733465,0.9292084444847195,0.4248421781696017,0.013832784404992818,3.1042193099856377,0.5276824010070413
Static Model,RF,8,8,0.4072657743785851,0.5011764705882353,0.9866824844054954,0.449367088607595,0.9417631811116564,0.44514288699156385,0.01327221810405563,3.7823204989545047,0.38472328800708055
Updated Model,RF,8,8,0.4744744744744745,0.5576470588235294,0.9885066268671948,0.5127095727420228,0.94367261124947,0.5086261839528347,0.012501326856903137,2.91228777798824,0.38534691208042204
Static Model,RF,8,-1,0.4798807749627422,0.5570934256055363,0.9864936837640366,0.5156124899919936,0.9519967473671211,0.5102589829633468,0.01442081697377868,3.7823204989545047,0.48244571645045653
Updated Model,RF,8,-1,0.5121374865735768,0.5892239248640633,0.9874568260316307,0.5479829904608666,0.9567494606919477,0.5430240884553872,0.01269993780721627,3.05918672203552,0.46052997652441263
Static Model,RF,10,6,0.4663499604117181,0.6265957446808511,0.9836549194705788,0.5347253744893327,0.9650309487150341,0.5325480373595216,0.014680130167982468,2.435021105920896,0.3974140309728682
Updated Model,RF,10,6,0.49233390119250425,0.6148936170212767,0.984723329612502,0.5468306527909177,0.9692636375848636,0.5426067610129643,0.014819740732941806,3.030046083033085,0.3985643892083317
Static Model,RF,10,7,0.5877729257641922,0.6277985074626866,0.9861106681549991,0.6071267478574651,0.9771341718110509,0.6004023002690676,0.01260932447153838,2.435021105920896,0.310915068956092
Updated Model,RF,10,7,0.6433239962651728,0.6427238805970149,0.9878009886780418,0.6430237984134392,0.979827406455506,0.636818334429138,0.011135431603311234,2.788420925149694,0.3043038798496127
Static Model,RF,10,8,0.2983425414364641,0.586046511627907,0.9815659384468187,0.39539748953974896,0.9357769580153839,0.4099814903201718,0.01711158966739523,2.435021105920896,0.5380335790105164
Updated Model,RF,10,8,0.4395973154362416,0.6093023255813953,0.9879923457183862,0.5107212475633529,0.9499992318630691,0.5117110252923541,0.011192940771674613,3.012884101830423,0.5498317680321634
Static Model,RF,10,9,0.2579710144927536,0.3588709677419355,0.9801467070642641,0.30016863406408095,0.9275750940769113,0.29445094241388275,0.017381200163011114,2.435021105920896,0.5474508660845459
Updated Model,RF,10,9,0.37209302325581395,0.43010752688172044,0.9846276510923297,0.399002493765586,0.9294546367605683,0.3923119266191956,0.014032633096355154,4.124051872175187,0.5296388759743422
Static Model,RF,10,10,0.40518256772673733,0.5333333333333333,0.9871490297995823,0.4605087014725569,0.9493656108875304,0.458525809458088,0.013013944637233057,2.435021105920896,0.544442931888625
Updated Model,RF,10,10,0.4911392405063291,0.6015503875968993,0.9894928171686411,0.5407665505226481,0.9565648452097558,0.5383259297286698,0.012083490147552776,3.729041443904862,0.5408354250248522
Static Model,RF,10,-1,0.4049289440546861,0.5563519525457242,0.9837255508532684,0.46871421134825614,0.9542824965635464,0.4666638380604339,0.014959181986202765,2.435021105920896,0.4676512953825295
Updated Model,RF,10,-1,0.49446648569638757,0.5852694018783984,0.9869275000877028,0.5360498019241653,0.9597264905174114,0.5314040705695804,0.012652830928262106,3.33688888521865,0.46463486761786044
Static Model,RF,12,7,0.5085508550855086,0.6094929881337648,0.9826250023919325,0.5544651619234543,0.964322130503789,0.548005932272098,0.017080024116356833,3.7200579680502415,0.4244978518690914
Updated Model,RF,12,7,0.5190434012400355,0.6321467098166127,0.9830842534300311,0.5700389105058367,0.9648036291616368,0.5643364458462982,0.016449513777832773,3.8450950959231704,0.45404842286370695
Static Model,RF,12,8,0.6403100775193798,0.5760111576011158,0.9897433934824623,0.606461086637298,0.9754172532487215,0.6021440638268357,0.01107823444257126,3.7200579680502415,0.4420813180040568
Updated Model,RF,12,8,0.6289655172413793,0.6359832635983264,0.9898582062419871,0.6324549237170596,0.9790891310857399,0.6273231732505854,0.009218901617798005,3.9842223431915045,0.43673697696067393
Static Model,RF,12,9,0.52,0.624,0.9886144013471364,0.5672727272727272,0.9701086415927489,0.5639498292487783,0.014395580074161904,3.7200579680502415,0.26500045298598707
Updated Model,RF,12,9,0.552414605418139,0.7504,0.9897433934824623,0.6363636363636364,0.9784768485881397,0.6389144898987974,0.00964364421624466,2.9397435130085796,0.2707984719891101
Static Model,RF,12,10,0.326555023923445,0.454242928452579,0.9829503052105857,0.37995824634655534,0.9183145948565212,0.37676047971591975,0.018121001182931768,3.7200579680502415,0.2707696978468448
Updated Model,RF,12,10,0.46474358974358976,0.4825291181364393,0.9876576283510974,0.47346938775510206,0.9494342317568077,0.4673115827806966,0.012617107032656375,2.6780595460440964,0.27542976499535143
Static Model,RF,12,11,0.30758988015978694,0.36900958466453676,0.982491054172487,0.33551198257080617,0.9148362716490908,0.32810555644119277,0.016780942311752468,3.7200579680502415,0.2626608330756426
Updated Model,RF,12,11,0.39021164021164023,0.4712460063897764,0.9848447157427429,0.42691751085383506,0.9322440282482741,0.4212249809839776,0.014453406832340122,2.502386392094195,0.26874943915754557
Static Model,RF,12,12,0.44592592592592595,0.5472727272727272,0.9880788365862992,0.49142857142857144,0.9517280814331673,0.4880687545751463,0.012511997292467748,3.7200579680502415,0.2631602289620787
Updated Model,RF,12,12,0.5069832402234636,0.66,0.9896670493685419,0.5734597156398105,0.9650191276524674,0.5733919325199262,0.010449909841760672,2.4310253818985075,0.26306766900233924
Static Model,RF,12,-1,0.45574664429530204,0.537073652990608,0.9857505062907624,0.4930791921942364,0.9513676188289661,0.4875874968858834,0.014994621985679446,3.7200579680502415,0.32136173045728356
Updated Model,RF,12,-1,0.5123984163367368,0.6077607513593672,0.9874758814243115,0.5560203504804974,0.9631709389623758,0.5517759604028584,0.012138741833675953,3.0634220453600087,0.32813845749478787
Static Model,RF,14,8,0.5453639082751744,0.6345707656612529,0.9827874891166031,0.5865951742627346,0.9671484934109654,0.5795870025019514,0.01661975777935248,2.4730238320771605,0.23378150002099574
Updated Model,RF,14,8,0.5181058495821727,0.6473317865429234,0.9816265934409394,0.5755544094894276,0.9668556644486944,0.5699527324309148,0.017066945907148783,2.4640582508873194,0.26901232288219035
Static Model,RF,14,9,0.4623955431754875,0.538961038961039,0.9925211528587056,0.49775112443778113,0.9688714202510987,0.4954780922684058,0.009030946694175555,2.4730238320771605,0.21363817900419235
Updated Model,RF,14,9,0.49340369393139843,0.6071428571428571,0.9930123010291787,0.5443959243085881,0.9676234072772231,0.5438700642469745,0.007292167260294447,2.6693936299998313,0.21870541595853865
Static Model,RF,14,10,0.6546448087431694,0.6427038626609443,0.9855111289710445,0.6486193827828912,0.9736428620144423,0.6412514021437545,0.01515573075804498,2.4730238320771605,0.23151421220973134
Updated Model,RF,14,10,0.6829268292682927,0.8111587982832618,0.9882347688254861,0.7415399705738107,0.9835486064883278,0.7384180600551525,0.011845281178565786,2.3831587589811534,0.2281721350736916
Static Model,RF,14,11,0.38847858197932056,0.5805739514348786,0.9865157502288304,0.4654867256637169,0.9405243796431547,0.46845824172024647,0.016097094212073147,2.4730238320771605,0.23646515887230635
Updated Model,RF,14,11,0.4812286689419795,0.6225165562913907,0.9893956645011497,0.5428296438883542,0.9606497952307127,0.542118049500193,0.010262935214111453,2.7071299620438367,0.2376181490253657
Static Model,RF,14,12,0.28753993610223644,0.36585365853658536,0.9830777130355189,0.3220035778175313,0.9059974834020704,0.315894639306679,0.01784704566952445,2.4730238320771605,0.2332451289985329
Updated Model,RF,14,12,0.37732342007434944,0.41260162601626016,0.9860692518920366,0.3941747572815534,0.927096013358725,0.3875382911640591,0.013069916469093185,2.711484194966033,0.23708177008666098
Static Model,RF,14,13,0.36793893129770994,0.40099833610648916,0.982720514366084,0.38375796178343946,0.9275394745482127,0.3753688070685857,0.01679157364597239,2.4730238320771605,0.2285200678743422
Updated Model,RF,14,13,0.4037900874635568,0.46089850249584025,0.983635835956511,0.43045843045843046,0.920561340410202,0.42314474066993524,0.015737098647467487,2.4987059319391847,0.23074846295639873
Static Model,RF,14,14,0.45977011494252873,0.6030150753768844,0.9901785714285715,0.5217391304347827,0.9498906348779164,0.521727099566373,0.011345965410337293,2.4730238320771605,0.22373606101609766
Updated Model,RF,14,14,0.5531496062992126,0.7060301507537688,0.9923214285714286,0.620309050772627,0.9797655284666202,0.6211770045056922,0.008734582429471525,2.4812659439630806,0.22468318091705441
Static Model,RF,14,-1,0.4700441454698339,0.5526445872466633,0.9861875633854024,0.5080086334204248,0.9516796912626203,0.5027397806834508,0.014698227185246122,2.4730238320771605,0.22870004399945693
Updated Model,RF,14,-1,0.5212046711739398,0.6287691547207118,0.9877566510820964,0.5699563123109668,0.9613166610262067,0.5663560806389998,0.012001202373860346,2.5593138103972057,0.23514591955712863
Static Model,RF,16,9,0.535593220338983,0.6546961325966851,0.9831351737510844,0.5891858297078931,0.9693750385964811,0.5837173720776719,0.015796028074721483,2.4833099539391696,0.20503589510917664
Updated Model,RF,16,9,0.5391498881431768,0.6657458563535912,0.9833137725162014,0.5957972805933253,0.9710860116299276,0.5907823876675846,0.01599471010462498,2.498499271925539,0.2064854670315981
Static Model,RF,16,10,0.40594059405940597,0.4659090909090909,0.9918099709139154,0.43386243386243384,0.9575616004639254,0.43079237922296587,0.009594521580345463,2.4833099539391696,0.1906286859884858
Updated Model,RF,16,10,0.4108761329305136,0.5151515151515151,0.9917589426953105,0.45714285714285713,0.971724404331006,0.45598812654373844,0.007929297871136422,2.609555744100362,0.18999144504778087
Static Model,RF,16,11,0.7183431952662722,0.6349372384937239,0.9850232178394652,0.674069961132704,0.973662547016145,0.6677649788795046,0.015203847414303386,2.4833099539391696,0.2050631029997021
Updated Model,RF,16,11,0.6583924349881797,0.5826359832635983,0.9824462927999184,0.6182019977802441,0.9747443533027343,0.6104453447031155,0.014536245879907306,2.358704936923459,0.1998813000973314
Static Model,RF,16,12,0.5023696682464455,0.6523076923076923,0.9917589426953105,0.56760374832664,0.962254594822451,0.5684188832436189,0.011685076659392795,2.4833099539391696,0.20623271400108933
Updated Model,RF,16,12,0.54,0.7476923076923077,0.9926264224115936,0.6270967741935485,0.9761975630173936,0.6319073076484426,0.007569292027119117,2.6663158398587257,0.20811809389851987
Static Model,RF,16,13,0.38057324840764334,0.4989561586638831,0.9839516252487626,0.43179765130984643,0.9272886251626833,0.42781178472374254,0.01771186160254083,2.4833099539391696,0.2131225720513612
Updated Model,RF,16,13,0.43933823529411764,0.4989561586638831,0.9860948104301679,0.46725317693059626,0.9414631627677986,0.4611940912054619,0.013492077636179278,2.7206631950102746,0.21363612008281052
Static Model,RF,16,14,0.3,0.34151785714285715,0.9833648007348064,0.31941544885177453,0.9057133374597193,0.3117003151408414,0.01742256102286233,2.4833099539391696,0.20520796603523195
Updated Model,RF,16,14,0.37725631768953066,0.46651785714285715,0.9850997601673726,0.4171656686626746,0.9247236523493669,0.41207667466088393,0.013974982314047582,2.617178499000147,0.20377834979444742
Static Model,RF,16,15,0.3756177924217463,0.42696629213483145,0.9825228351278257,0.39964943032427697,0.9288945352840765,0.3916447913268913,0.01665422734293671,2.4833099539391696,0.20064954296685755
Updated Model,RF,16,15,0.4067524115755627,0.4737827715355805,0.9834158289534113,0.43771626297577854,0.9291059481390632,0.43063665114952016,0.015417860962043624,2.4130641920492053,0.20454402710311115
Static Model,RF,16,16,0.46112600536193027,0.5443037974683544,0.9911987550702824,0.4992743105950653,0.9534129408673928,0.49659776555374113,0.011011832336762976,2.4833099539391696,0.27230933494865894
Updated Model,RF,16,16,0.5232815964523282,0.7468354430379747,0.9924742978137198,0.6153846153846154,0.9824983307598875,0.6215957591786593,0.007958757004091734,2.7189222641754895,0.27272722707130015
Static Model,RF,16,-1,0.48283402580363,0.5457241720217498,0.9865957385738479,0.5123564218586842,0.951108688256872,0.506560974172831,0.014384940715573332,2.4833099539391696,0.21228122676257044
Updated Model,RF,16,-1,0.5019181585677749,0.5820563519525457,0.9871538508150033,0.539024948500801,0.9606577648364633,0.5340500976780828,0.012109086792413843,2.5753629928804003,0.21239525376586244
Static Model,RF,18,10,0.5169811320754717,0.6576,0.9828353282241167,0.5788732394366197,0.9660988834979833,0.5745444765204556,0.01663409466502205,3.233711747918278,0.19670609501190484
Updated Model,RF,18,10,0.47032474804031354,0.672,0.9805390510634634,0.5533596837944664,0.969222540480505,0.5527941625823783,0.016817751738598886,3.2047755839303136,0.20719004701822996
Static Model,RF,18,11,0.470873786407767,0.5722713864306784,0.9895806423835357,0.5166444740346205,0.9642699328801676,0.513914908635872,0.011880149524491105,3.233711747918278,0.2304276959039271
Updated Model,RF,18,11,0.46616541353383456,0.5486725663716814,0.9894945319900111,0.5040650406504066,0.9707776495233209,0.5004838199954936,0.009866202740316696,3.344630067003891,0.22975081205368042
Static Model,RF,18,12,0.6825396825396826,0.6955882352941176,0.9877436206550131,0.6890021849963583,0.9713620818215163,0.6827832329942315,0.01346067502848001,3.233711747918278,0.2371528558433056
Updated Model,RF,18,12,0.6543438077634011,0.5205882352941177,0.9852751227073108,0.5798525798525799,0.9741796796296903,0.5763379471881143,0.01206844927797654,3.2913783660624176,0.21468907711096108
Static Model,RF,18,13,0.5555555555555556,0.6995884773662552,0.9880019518355866,0.6193078324225866,0.9695208150575141,0.6175039056385156,0.014131832152899981,3.233711747918278,0.1806192121002823
Updated Model,RF,18,13,0.6245791245791246,0.7633744855967078,0.9902982289962399,0.687037037037037,0.9795431515376725,0.6857052047106041,0.009425049940781086,3.1920201228931546,0.18041934096254408
Static Model,RF,18,14,0.375968992248062,0.5590778097982709,0.9863658543586211,0.4495944380069525,0.9446315664059093,0.45192422246264363,0.01606846001059908,3.233711747918278,0.18411795608699322
Updated Model,RF,18,14,0.5476190476190477,0.5965417867435159,0.9910732225379604,0.5710344827586207,0.9654548805703935,0.5670620617185327,0.00902505078634811,3.5211402068380266,0.2165002478286624
Static Model,RF,18,15,0.30726256983240224,0.4198473282442748,0.9827779212951003,0.3548387096774193,0.9135325063133075,0.3506653769730726,0.01826841486760961,3.233711747918278,0.22377479611895978
Updated Model,RF,18,15,0.38105263157894737,0.46055979643765904,0.9854760469588679,0.41705069124423966,0.9363771653356014,0.4116510035933965,0.013666376941437249,3.308481217129156,0.2393724829889834
Static Model,RF,18,16,0.33861386138613864,0.38,0.9824047762564941,0.35811518324607333,0.917690895990643,0.3498221458137286,0.017980315630886888,3.233711747918278,0.23886316386051476
Updated Model,RF,18,16,0.3767605633802817,0.47555555555555556,0.983064955940182,0.42043222003929276,0.9477255000791597,0.41483524962904433,0.01488029771553051,3.129122551996261,0.23851014696992934
