Scenario,Model,N,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time
Static Model,CART,22,22,0.036619718309859155,0.6933333333333334,0.9956509776702247,0.06956521739130435,0.8445276091654235,0.1586922705010544,0.004349022329775327,0.49906891002319753,0.0664595840498805
Updated Model,CART,22,22,0.025403225806451612,0.84,0.9924056252774808,0.049315068493150684,0.9162206856867656,0.1453107707490021,0.007594374722519244,0.1936495308764279,0.07127130404114723
Static Model,CART,22,-1,0.04224451460772951,0.7065508021390374,0.9930636682658062,0.07972244220688615,0.8498681772545541,0.17167435125538957,0.006936331734193788,0.49906891002319753,0.07277208839712496
Updated Model,CART,22,-1,0.043138322701104716,0.7413101604278075,0.9928979557959855,0.08153212762828996,0.8671575715081653,0.17775194353450824,0.007102044204014505,0.3309485982807184,0.07577062493444166
Static Model,CART,24,13,0.06628571428571428,0.6946107784431138,0.9942526383289333,0.1210224308815858,0.8445170979969954,0.2134304163609578,0.005747361671066724,0.5098807751201093,0.06905009597539902
Updated Model,CART,24,13,0.055445544554455446,0.6706586826347305,0.9933044089256357,0.10242341106538637,0.8320734908544134,0.19156861204609613,0.006695591074364379,0.49090732098557055,0.05795650603249669
Static Model,CART,24,14,0.07523338824821527,0.6989795918367347,0.9940548062951517,0.13584531482399603,0.8466158992284685,0.2280653351704783,0.005945193704848249,0.5098807751201093,0.06830231309868395
Updated Model,CART,24,14,0.0614951768488746,0.7806122448979592,0.9918888866149574,0.11400894187779434,0.8863212360054439,0.2177142465836465,0.008111113385042534,0.4673035831656307,0.06742792692966759
Static Model,CART,24,15,0.053796095444685464,0.7848101265822784,0.9924448628478262,0.10069021518473407,0.8886834743211031,0.20427540363320784,0.007555137152173765,0.5098807751201093,0.06048958911560476
Updated Model,CART,24,15,0.04554588077695914,0.8607594936708861,0.9902039034306803,0.08651399491094149,0.9255165975623559,0.19671435641327756,0.009796096569319663,0.4227736198808998,0.06380062992684543
Static Model,CART,24,16,0.047671433810047674,0.7975460122699386,0.9910293405371481,0.08996539792387544,0.8943414923899392,0.19366992894204554,0.008970659462851919,0.5098807751201093,0.0673691660631448
Updated Model,CART,24,16,0.022304260882941088,0.8895705521472392,0.9782589416668372,0.04351740696278512,0.9339394149402306,0.13893488792770536,0.02174105833316279,0.3641002040822059,0.0667695552110672
Static Model,CART,24,17,0.0203976688378471,0.6397849462365591,0.9802781927702624,0.039534883720930225,0.810139647102552,0.11183747631351312,0.019721807229737567,0.5098807751201093,0.061136536998674273
Updated Model,CART,24,17,0.06112664802237315,0.8225806451612904,0.9918718321292866,0.11379695053923392,0.9072799741752281,0.22293237359672882,0.008128167870713354,0.3526197539176792,0.07279835501685739
Static Model,CART,24,18,0.02745664739884393,0.4779874213836478,0.9905347604526943,0.05193030406559618,0.7344001519123591,0.11286142028533362,0.009465239547305732,0.5098807751201093,0.06321112904697657
Updated Model,CART,24,18,0.04146730462519936,0.6540880503144654,0.9916126039470902,0.07799025121859768,0.822941902086715,0.16328149806309736,0.008387396052909836,0.32021822896786034,0.06261096801608801
Static Model,CART,24,19,0.023448773448773448,0.7386363636363636,0.9906882508237317,0.045454545454545456,0.8647001464024392,0.1305594657850194,0.009311749176268341,0.5098807751201093,0.06189929903484881
Updated Model,CART,24,19,0.04709936817920735,0.9318181818181818,0.9943208562716166,0.0896664844177146,0.9630789022298456,0.20881182921701263,0.00567914372838344,0.29445137293078005,0.06364052603021264
Static Model,CART,24,20,0.012785741960480435,0.7021276595744681,0.9912612815422712,0.02511415525114155,0.8467176500928313,0.0939823249379888,0.008738718457728752,0.5098807751201093,0.06487187603488564
Updated Model,CART,24,20,0.012728719172633254,0.6808510638297872,0.9914829898559919,0.024990238188207732,0.8361919298734856,0.09232489534373826,0.008517010144008077,0.2916323409881443,0.06373538495972753
Static Model,CART,24,21,0.01942902458366376,0.7101449275362319,0.9914966334445285,0.037823234272481666,0.8508538966139174,0.11655562426131041,0.00850336655547142,0.5098807751201093,0.10939743602648377
Updated Model,CART,24,21,0.026301946344029457,0.7246376811594203,0.9936216223591129,0.05076142131979695,0.8591613121517193,0.13728228922248809,0.006378377640887106,0.28309168899431825,0.07437838613986969
Static Model,CART,24,22,0.029411764705882353,0.6213592233009708,0.9926631602644127,0.056164984642387006,0.807076438401317,0.13409329335659217,0.007336839735587254,0.5098807751201093,0.06458993488922715
Updated Model,CART,24,22,0.030176026823134954,0.6990291262135923,0.9920014462203849,0.05785456006428285,0.8455667681737585,0.14415958364984996,0.007998553779615114,0.2120756700169295,0.06134242401458323
Static Model,CART,24,23,0.029857397504456328,0.7282608695652174,0.9924892045105703,0.05736301369863014,0.8604165078123679,0.1464931964231987,0.0075107954894296294,0.5098807751201093,0.06565436511300504
Updated Model,CART,24,23,0.04858548585485855,0.8586956521739131,0.9946790004707038,0.0919674039580908,0.9267086689794864,0.20353290400206786,0.005320999529296195,0.18553433986380696,0.05868057906627655
Static Model,CART,24,24,0.0164,0.6029411764705882,0.9915205097244677,0.03193146417445483,0.7972759172926447,0.09846534606208555,0.00847949027553227,0.5098807751201093,0.06964113702997565
Updated Model,CART,24,24,0.0387192851824274,0.7647058823529411,0.9955419574456473,0.073706591070163,0.8801506962854739,0.17145449116022665,0.004458042554352646,0.2001416739076376,0.060530279064550996
